店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
98寵物生活館,804台灣高雄市鼓山區文忠路86號,07 552 2298,https://www.facebook.com/98pets/,3.8,49,星期一: 10:00 – 20:30 | 星期二: 10:00 – 20:30 | 星期三: 10:00 – 20:30 | 星期四: 10:00 – 20:30 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:30 | 星期日: 10:00 – 20:30,2,高雄市,鼓山區,美容
搖尾巴寵物生活館 試營運中 5月8日重新開幕,804台灣高雄市鼓山區鼓山一路137號,07 521 9833,https://www.facebook.com/pages/%E6%90%96%E5%B0%BE%E5%B7%B4%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8/978378988868964?ref=hl,4.7,78,"星期一: 10:00 – 19:00 | 星期二: 10:00 – 00:00 | 星期三: 00:00 – 07:00, 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 12:00 – 18:00 | 星期日: 休息",2,高雄市,鼓山區,美容
Grumpy Dog寵物沙龍SPA,803台灣高雄市鹽埕區大仁路73號,07 521 3678,https://www.facebook.com/grumpydogtw?mibextid=LQQJ4d,4.3,11,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 休息 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,高雄市,鼓山區,美容
高雄寵物美容 酷狗寵物美容,807台灣高雄市三民區光武路92號,07 382 0720,http://www.facebook.com/cooldogks,4.7,36,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 休息,5,高雄市,三民區,美容
88寵物沙龍SPA 剪毛 大美容 3公里內接送服務 住宿 安親 牛奶浴 DD肌活S皮毛調理,807台灣高雄市三民區大慶街88號,07 392 8100,https://www.facebook.com/88salonsap/,4.8,59,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 休息 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,5,高雄市,三民區,美容
美露寵物PET/寵物洗澡美容/寵物住宿/寵物旅館,80768台灣高雄市三民區民本街12號,0958 198 921,https://www.facebook.com/maludoghouse/,4.8,56,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 休息 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,5,高雄市,三民區,美容
歐娜Ona寵物美學沙龍⧓ Spa Ⅰ皮毛護理 Ⅰ旅館⧓安親Ⅰ寵物用品Ⅰ寵物接送,807台灣高雄市三民區覺民路50號,07 380 1069,,4.4,37,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,5,高雄市,三民區,美容
咪魯CO寵物美容坊,807台灣高雄市三民區黃興路20號,0954 015 801,https://www.facebook.com/milucopet,5,8,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 休息,5,高雄市,三民區,美容
犬心犬藝寵物美容,807台灣高雄市三民區莊敬路242號,0955 661 838,https://m.facebook.com/%E7%8A%AC%E5%BF%83%E7%8A%AC%E8%97%9D%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-967817443239645/,5,2,星期一: 10:51 – 18:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:30 – 18:00 | 星期五: 10:30 – 18:00 | 星期六: 10:30 – 18:00 | 星期日: 10:30 – 18:00,5,高雄市,三民區,美容
佩比寵物美容魔法屋,807台灣高雄市三民區和順街20號,0978 899 259,,4.9,26,星期一: 休息 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,5,高雄市,三民區,美容
謝謝妮寵物美容,802台灣高雄市苓雅區中興街53號,0907 248 918,,5,47,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,三民區,美容
Lumos路摩思犬貓美容,807台灣高雄市三民區大福街3號,0922 206 500,https://lin.ee/xB9mgdy,5,7,"星期一: 09:00 – 17:30, 19:00 – 21:30 | 星期二: 09:00 – 17:30, 19:30 – 21:00 | 星期三: 09:00 – 17:30, 19:30 – 21:00 | 星期四: 09:00 – 12:30, 19:30 – 21:00 | 星期五: 09:00 – 12:30 | 星期六: 休息 | 星期日: 09:00 – 17:30",5,高雄市,三民區,美容
GO Pro寵物旅館-住宿美容,807台灣高雄市三民區民族一路782-8號,0912 390 822,https://www.facebook.com/GO-Pro%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-%E4%BD%8F%E5%AE%BF%E7%BE%8E%E5%AE%B9-1941510372808211/,4.7,131,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,5,高雄市,三民區,美容
汪喵專科寵物美容沙龍,807台灣高雄市三民區莊敬路229號,,,4,8,,5,高雄市,三民區,美容
沐狗寵物沙龍,830台灣高雄市鳳山區三民路103號,07 719 5979,https://www.instagram.com/mugo_pet_salon/,4.6,14,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,5,高雄市,三民區,美容
至潔寵物美容店,807台灣高雄市三民區鼎貴路100號,0938 780 560,,4.3,6,,5,高雄市,三民區,美容
思薇娜娜愛犬美容SPA,807台灣高雄市三民區鼎強街79巷11號,0953 344 949,https://m.facebook.com/sweetnanao,4.8,6,星期一: 休息 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,4,高雄市,三民區,美容
九九愛犬美容工作室（只收小型犬，18:00後不接單）,807台灣高雄市三民區建國三路467號,07 285 4031,,4.8,13,星期一: 09:30 – 21:00 | 星期二: 09:30 – 21:00 | 星期三: 09:30 – 21:00 | 星期四: 休息 | 星期五: 09:30 – 21:00 | 星期六: 09:30 – 21:00 | 星期日: 09:30 – 21:00,4,高雄市,三民區,美容
新福愛犬美容屋,807台灣高雄市三民區澄清路313號,07 381 9365,https://m.facebook.com/BrillantHGXG/,4.5,21,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 18:30 | 星期日: 休息,4,高雄市,三民區,美容
瑪莉丸寵物澡堂,807台灣高雄市三民區覺民路25號,07 396 5909,https://www.facebook.com/%E7%91%AA%E8%8E%89%E4%B8%B8%E5%AF%B5%E7%89%A9%E6%BE%A1%E5%A0%82-631061640381835/,4.8,86,星期一: 休息 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,2,高雄市,三民區,美容
回家寵物-覺民店,807台灣高雄市三民區覺民路6號,07 385 6158,,5,141,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,高雄市,三民區,美容
都是牠的毛寵物澎澎澡堂,807台灣高雄市三民區義明街2號,07 380 7530,https://lin.ee/CnC74Cw,4.9,34,星期一: 12:00 – 19:30 | 星期二: 12:00 – 19:30 | 星期三: 休息 | 星期四: 12:00 – 19:30 | 星期五: 12:00 – 19:30 | 星期六: 12:00 – 19:30 | 星期日: 12:00 – 19:30,2,高雄市,三民區,美容
萌寶寵物澡堂,807台灣高雄市三民區黃興路190號,0987 102 225,https://www.facebook.com/MoebaoPet,5,27,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,三民區,美容
大樹寵物-三民大昌店,807066台灣高雄市三民區大昌一路62號,07 395 6668,https://www.greattreepets.com/,4.9,604,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,2,高雄市,三民區,美容
老大狗團隊,807台灣高雄市三民區建工路894號,07 382 9952,,4.9,21,星期一: 10:00 – 21:00 | 星期二: 休息 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,高雄市,三民區,美容
瑪米亞寵物生活館,80786台灣高雄市三民區鼎山街168號,07 349 3081,https://www.facebook.com/%E7%91%AA%E7%B1%B3%E4%BA%9E%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-427198258059545/,5,13,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 休息 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,2,高雄市,三民區,美容
巴弟寵物造型坊,807台灣高雄市三民區壽昌路301巷3號1樓,0933 302 125,,4.2,5,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,高雄市,三民區,美容
乾乾咬一口寵物用品店,807台灣高雄市三民區興昌街83巷13號,0982 270 944,,5,472,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,高雄市,三民區,美容
喵空寵物沙龍（貓狗大棧明誠店美容部）,807台灣高雄市三民區明誠一路113號貓狗大棧內美容部1F,07 380 1708,https://www.facebook.com/jhu0408/,5,1,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,5,高雄市,三民區,美容
虂可寵物沙龍-純手吹/狗狗洗澡/貓咪洗澡/剪指甲/清耳朵/狗剃毛/貓剃毛/犬貓美容SPA,830台灣高雄市鳳山區光復路一段47號,07 790 5038,https://www.instagram.com/lovepet_0612?igsh=MXBqZDlxbnE4N24xOQ%3D%3D&utm_source=qr,5,50,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,三民區,美容
狗妹妹寵物沙龍,830台灣高雄市鳳山區五權路25號,07 743 9788,https://www.facebook.com/%E7%8B%97%E5%A6%B9%E5%A6%B9%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-157000947762192/?view_public_for=157000947762192,4.8,30,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 休息,5,高雄市,三民區,美容
Q毛寵物沙龍,830台灣高雄市鳳山區文藝街58號,07 767 0078,https://zh-tw.facebook.com/Q%E6%AF%9B%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-364499807043449/,4.7,31,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 09:30 – 19:00,5,高雄市,三民區,美容
愛美寵物SPA沙龍,801台灣高雄市前金區民生二路89號,07 261 2888,https://www.facebook.com/Amen2888/,4.3,43,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 17:00,5,高雄市,三民區,美容
Q瑪寵物沙龍 鳳松館 - 貓狗SPA洗澡 造型課程、指甲修剪 寵物住宿、美容師證照教學,830台灣高雄市鳳山區鳳松路179號,0905 933 876,,5,64,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,三民區,美容
JUST Pet就是寵物沙龍,802台灣高雄市苓雅區興中一路152號,07 338 0995,https://www.facebook.com/JUST-Pet%E5%B0%B1%E6%98%AF%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-104295591813167/,4.1,9,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 18:30 | 星期日: 休息,5,高雄市,三民區,美容
放鬆意識 有很多貓的按摩美容店 (only massage availabel) Very important please make an appointment,801台灣高雄市前金區民生二路83號,0968 657 750,https://instagram.com/1319msdc?igshid=OGQ5ZDc2ODk2ZA==,4.9,3842,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,5,高雄市,鹽埕區,美容
DogSun寵物精品沙龍大立伊勢丹店,80148台灣高雄市前金區光復一街32號,07 211 0102,,5,9,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,高雄市,鹽埕區,美容
來福愛犬美容屋,803台灣高雄市鹽埕區興華街49號,07 532 6389,https://www.facebook.com/pages/%E4%BE%86%E7%A6%8F%E6%84%9B%E7%8A%AC%E7%BE%8E%E5%AE%B9%E5%B1%8B/156981751031633,5,1,,4,高雄市,鹽埕區,美容
洗多多寵物自助洗-北斗站,803台灣高雄市鹽埕區北斗街46號,,,,,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,高雄市,鹽埕區,美容
Luca寵物旅宿,801台灣高雄市前金區成功一路352號,0916 809 181,https://www.instagram.com/luca_petstay/,5,18,星期一: 09:00 – 18:30 | 星期二: 09:00 – 18:30 | 星期三: 休息 | 星期四: 09:00 – 18:30 | 星期五: 09:00 – 18:30 | 星期六: 09:00 – 18:30 | 星期日: 09:00 – 18:30,2,高雄市,鹽埕區,美容
東森寵物 前金自強一店,801台灣高雄市前金區自強一路138號140號,07 211 1001,https://www.etipets.com/,4.7,120,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,鹽埕區,美容
瑞尼．愛時尚寵物美容,806台灣高雄市前鎮區新光路5號,0976 750 980,,4.9,66,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,前金區,美容
他她寵物美學沙龍spa皮毛護理,806台灣高雄市前鎮區二聖二路295號,07 334 0226,,4.9,61,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,高雄市,前金區,美容
AMY寵物美容生活館,80244台灣高雄市苓雅區昇平街26號,07 269 2095,https://www.facebook.com/AMY%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E7%94%9F%E6%B4%BB%E9%A4%A8-159913117401367/,4.3,30,"星期一: 11:00 – 00:00 | 星期二: 00:00 – 09:00, 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 休息 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00",5,高雄市,前金區,美容
茱莉寵物美容工作室,802台灣高雄市苓雅區林森二路92號,07 334 1118,,4.8,25,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,高雄市,前金區,美容
王子與公主寵物美容 前鎮店,806台灣高雄市前鎮區長江街87號,07 331 8788,https://www.facebook.com/line0915015952?mibextid=ZbWKwL,5,107,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,高雄市,前金區,美容
Franziska 法蘭西斯卡寵物美容,802台灣高雄市苓雅區福建街258號1樓,07 261 5753,https://www.facebook.com/khfranziska,5,56,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 休息 | 星期五: 休息 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,高雄市,前金區,美容
黑馬寵物美容｜深層刷牙無麻醉｜寵物安親住宿｜一對一美容｜精緻洗澡｜專業調理護膚｜寵物用品｜送養浪浪 中途愛媽TNR｜前鎮寵物美容｜狗狗洗澡｜貓咪洗澡｜寵物火化｜,806台灣高雄市前鎮區崗山西街295號,0915 011 057,https://www.facebook.com/%E9%BB%91%E9%A6%AC%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-102996769039710/,5,76,星期一: 10:30 – 19:00 | 星期二: 休息 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 休息,5,高雄市,前金區,美容
妮蘿毛孩沙龍旅店｜寵物旅館、寵物美容、寵物臨托、寵物玩耍空間,806台灣高雄市前鎮區文林街43號,0978 829 128,,5,37,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,高雄市,前金區,美容
小馬兒狗狗美容工坊,801台灣高雄市前金區新田路277號2樓,,,,,,5,高雄市,前金區,美容
狗狗笑了 平價寵物美容（可自助）,802台灣高雄市苓雅區仁德街56號,07 726 0918,,5,65,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 休息 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,5,高雄市,前金區,美容
飛飛寵物旅館(美容/住宿熟客制),800台灣高雄市新興區竹圍路6號,,https://www.facebook.com/dogcathotel,4.7,55,"星期一: 10:00 – 12:00, 13:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 12:00, 13:00 – 19:00 | 星期五: 10:00 – 12:00, 13:00 – 19:00 | 星期六: 10:00 – 12:00, 13:00 – 19:00 | 星期日: 10:00 – 12:00, 13:00 – 19:00",5,高雄市,前金區,美容
寵物美容,800台灣高雄市新興區復興二路207號,0909 569 658,,5,7,星期一: 休息 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 休息,5,高雄市,前金區,美容
澎澎時光寵物美容．寵物住宿 (澎澎TIMES),802台灣高雄市苓雅區光華一路311號,07 222 6220,https://www.facebook.com/BonBonTIMES/,4.9,72,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,高雄市,前金區,美容
杜莉德寵物美容、旅館Dolito寵物美容、旅館/高雄寵物美容/高雄寵物旅館/高雄寵物住宿/高雄寵物友善/苓雅寵物美容/苓雅寵物/苓雅寵物住宿/寵物美容/,802台灣高雄市苓雅區新光路140巷23號,07 269 2268,,4.9,50,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5,高雄市,前金區,美容
Fun心寵物美容旅館/前鎮寵物住宿/前鎮寵物美容/寵物住宿/寵物美容,806台灣高雄市前鎮區一心一路216號,07 722 1711,https://www.facebook.com/Fun%E5%BF%83%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-%E6%97%85%E9%A4%A8-100789501677559/?modal=admin_todo_tour,5,46,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,5,高雄市,前金區,美容
丹丹愛犬美容,802台灣高雄市苓雅區仁愛三街223號,07 339 1921,https://www.facebook.com/DanDanSalon/,4.9,12,星期一: 09:30 – 18:00 | 星期二: 09:30 – 18:00 | 星期三: 09:30 – 18:00 | 星期四: 09:30 – 18:00 | 星期五: 09:30 – 18:00 | 星期六: 09:30 – 18:00 | 星期日: 休息,4,高雄市,前金區,美容
愛妮狗狗寵物店,801台灣高雄市前金區文武一街94號,07 281 0898,https://www.facebook.com/Ineeddog/,4.5,24,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 休息,2,高雄市,前金區,美容
東森寵物 前金自立店,801台灣高雄市前金區自立二路91號,07 285 3335,https://www.etipets.com/,4.3,516,星期一: 13:00 – 23:00 | 星期二: 13:00 – 23:00 | 星期三: 13:00 – 23:00 | 星期四: 13:00 – 23:00 | 星期五: 13:00 – 23:00 | 星期六: 13:00 – 23:00 | 星期日: 13:00 – 23:00,2,高雄市,前金區,美容
毛絨絨澡堂x貓茸茸旅館,806台灣高雄市前鎮區民權二路613號,07 330 0313,https://www.pet-bathing.com.tw/,5,609,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,前金區,美容
霓狗霓狗工作室,806台灣高雄市前鎮區鄭和路9號1樓,0912 703 152,https://www.facebook.com/profile.php?id=100094695092445,5,15,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 09:30 – 19:00,2,高雄市,前金區,美容
小淘氣寵物澡堂,802台灣高雄市苓雅區新光路140巷6弄6號,07 269 2817,https://www.facebook.com/%E5%B0%8F%E6%B7%98%E6%B0%A3%E5%AF%B5%E7%89%A9%E6%BE%A1%E5%A0%82-105686121662442/,5,21,星期一: 休息 | 星期二: 09:30 – 17:00 | 星期三: 09:30 – 17:00 | 星期四: 09:30 – 17:00 | 星期五: 09:30 – 17:00 | 星期六: 09:30 – 17:00 | 星期日: 09:30 – 17:00,2,高雄市,前金區,美容
旺采寵物工作棧,802台灣高雄市苓雅區永樂街128號,07 338 8656,,4.8,23,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,高雄市,前金區,美容
來客寵物 Like pet,800台灣高雄市新興區六合路102號,0926 453 177,https://www.facebook.com/likepet2238293/,4.6,39,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,2,高雄市,前金區,美容
優的寵物生活館（七賢店）,800台灣高雄市新興區七賢一路508號,07 236 6606,,4.4,267,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,2,高雄市,前金區,美容
加菲寵物沙龍,806台灣高雄市前鎮區一心一路279號,07 334 8117,,4.9,7,星期一: 10:00 – 17:30 | 星期二: 10:00 – 17:30 | 星期三: 10:00 – 17:30 | 星期四: 10:00 – 17:30 | 星期五: 10:00 – 17:30 | 星期六: 10:00 – 17:00 | 星期日: 休息,5,高雄市,前金區,美容
貝絲寵物沙龍館,802台灣高雄市前鎮區正勤路68號,0986 511 512,,5,12,,5,高雄市,前金區,美容
星光寵物沙龍,802台灣高雄市苓雅區興中一路237號,07 334 0237,https://www.facebook.com/%E6%98%9F%E5%85%89%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-467547710445328/,5,25,,5,高雄市,前金區,美容
歐比寵物生活館｜高雄寵物美容推薦｜高雄寵物住宿推薦｜高雄寵物洗澡推薦｜前鎮寵物美容推薦｜前鎮寵物住宿推薦｜前鎮寵物洗澡推薦,806台灣高雄市前鎮區二聖一路87號,07 722 2987,https://lin.ee/l1X2VfL,4.9,153,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 休息 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,5,高雄市,前金區,美容
麻吉寵物沙龍館,806台灣高雄市前鎮區公正路417號,0980 918 823,https://www.facebook.com/maji0626,5,14,星期一: 休息 | 星期二: 休息 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,5,高雄市,前金區,美容
