店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
毛毛的專業寵物沙龍/洗澡/剪毛/桃園/中壢/內壢,320台灣桃園市中壢區榮安十五街35巷6號2樓,0930 916 020,https://lin.ee/v5zIZ8j,4.9,34,,5,桃園市,中壢區,美容
SP寵物沙龍,334台灣桃園市八德區豐德二路72號,03 368 2317,https://www.gogoshower.com/pages/pet_store,5,14,,5,桃園市,中壢區,美容
So Good 超棒毛孩寵物美容,335台灣桃園市大溪區員林路一段70巷,0926 392 692,https://line.me/R/ti/p/@sogood_pet,5,1,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,桃園市,大溪區,美容
Alley巷子口pets store 寵物美容工作室,335台灣桃園市大溪區公園三街42號,0903 756 999,https://m.facebook.com/HomeDog520/?ref=bookmarks,5,93,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 休息 | 星期日: 休息,5,桃園市,大溪區,美容
阿曼達寵物沙龍-大溪店,335台灣桃園市大溪區文化路195號,0905 633 210,https://liff.line.me/1645278921-kWRPP32q/?accountId=451cgheo,5,19,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,桃園市,大溪區,美容
波比家寵物沙龍,335台灣桃園市大溪區公園三街88號,0911 254 964,,4.8,18,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5,桃園市,大溪區,美容
毛福寵物美容,335台灣桃園市大溪區忠孝路2之12號1樓,0983 600 737,https://www.facebook.com/profile.php?id=100094471765513,5,9,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,桃園市,大溪區,美容
台灣三劍俠寵物美容,335台灣桃園市大溪區,,,,,,5,桃園市,大溪區,美容
相信寵物美容,334台灣桃園市八德區長興二路83號1樓,03 368 9583,https://www.facebook.com/people/%E7%9B%B8%E4%BF%A1%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9/100063679794453/,4.8,84,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,桃園市,大溪區,美容
熊熊家寵物美容,324038台灣桃园市平镇区龍美路39巷2號,0966 027 708,,5,28,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5,桃園市,大溪區,美容
天福寵物造型美容,334台灣桃園市八德區中正路22號,03 373 1213,,4.8,49,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,桃園市,大溪區,美容
狗爵士寵物美容,324台灣桃園市平鎮區華隆街62巷1號,0928 584 255,https://www.instagram.com/groomer_gorgeous/,5,6,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,桃園市,大溪區,美容
PUPU球寵物美容,325台灣桃園市龍潭區中興路211巷15號,03 499 0713,,5,39,星期一: 休息 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,5,桃園市,大溪區,美容
北龍寵物美容,325台灣桃園市龍潭區建國路87號,03 409 1191,,4.4,47,星期一: 09:00 – 18:00 | 星期二: 11:00 – 18:00 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,5,桃園市,大溪區,美容
吉ㄅㄨㄅㄨ寵物美容,334台灣桃園市八德區介壽路二段379號1樓,03 366 7727,https://www.facebook.com/profile.php?id=61566900756354&mibextid=LQQJ4d,5,7,星期一: 11:30 – 21:00 | 星期二: 02:00 – 21:00 | 星期三: 11:30 – 21:00 | 星期四: 11:30 – 21:00 | 星期五: 休息 | 星期六: 00:00 – 21:00 | 星期日: 11:30 – 21:00,5,桃園市,大溪區,美容
金寶貝 kimbaby寵物美容館,334台灣桃園市八德區中山路136號,03 373 1005,https://m.facebook.com/kimbaby3731005/?ref=page_internal&mt_nav=1,4.7,66,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,桃園市,大溪區,美容
尼比拉寵物美容•住宿-預約制,334台灣桃園市八德區豐田二路66 號,03 368 4346,https://www.facebook.com/nibila.66/,4.8,56,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 休息 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 19:30 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,5,桃園市,大溪區,美容
沐曦寵物美容 *預約制*（休息日請follow 、FB或 IG😊）,324台灣桃園市平鎮區龍南路172號,,https://lin.ee/QAawVoX,5,7,星期一: 11:00 – 20:30 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 23:00 – 00:00 | 星期日: 00:00 – 20:30,5,桃園市,大溪區,美容
漫腳ㄚ寵物美容,334009台灣桃園市八德區豐吉路382號,03 260 6366,https://spgs.tw/,,,,5,桃園市,大溪區,美容
咪嚕醬寵物美容工坊,324台灣桃園市平鎮區龍南路300號1 樓,03 460 1110,,5,1,,5,桃園市,大溪區,美容
天使與魔鬼寵物店,335台灣桃園市大溪區介壽路891巷26號,0960 709 453,https://m.facebook.com/story.php?story_fbid=1125239820960486&id=521447274673080,4.9,175,星期一: 休息 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 00:00 | 星期四: 00:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,桃園市,大溪區,美容
HiDog寵物生活館,335台灣桃園市大溪區埔頂路一段352號,03 380 9353,https://m.facebook.com/HiDOG03,3.9,14,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 休息,2,桃園市,大溪區,美容
樂家寵物生活館,335台灣桃園市大溪區員林路一段328號,03 380 9714,,4.4,7,星期一: 09:30 – 19:30 | 星期二: 09:30 – 19:30 | 星期三: 09:30 – 19:30 | 星期四: 09:30 – 19:30 | 星期五: 09:30 – 19:30 | 星期六: 09:30 – 19:30 | 星期日: 休息,2,桃園市,大溪區,美容
甜寵汪喵生活館,335台灣桃園市大溪區仁善街212號,03 380 6753,https://www.facebook.com/profile.php?id=100095272958481,4.6,62,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,桃園市,大溪區,美容
夢翔起飛寵物,335台灣桃園市大溪區員林路一段221號,0968 075 508,,2.9,26,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,2,桃園市,大溪區,美容
寵物好朋友,325台灣桃園市龍潭區中興路187巷68號,0985 678 876,,4.9,99,星期一: 09:30 – 18:30 | 星期二: 09:30 – 18:30 | 星期三: 09:30 – 18:30 | 星期四: 09:30 – 18:30 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 09:30 – 16:00,2,桃園市,大溪區,美容
Puppy Daily 寵物店,334台灣桃園市八德區義勇街60號,03 376 8805,https://m.facebook.com/Puppy-Daily-1774355459447093/,4.5,61,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 休息 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,2,桃園市,大溪區,美容
寵物星球,334台灣桃園市八德區中山一路107號,03 365 0228,https://lin.ee/2ecgmwX,4.8,42,星期一: 10:00 – 20:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,桃園市,大溪區,美容
國皇寵物店,335台灣桃園市大溪區介壽路979號,03 380 0226,,2.5,2,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,桃園市,大溪區,美容
櫂振寵物店,335台灣桃園市大溪區介壽路979號,,,2.6,10,,2,桃園市,大溪區,美容
小潔毛寵物美容旅店,326台灣桃園市楊梅區環南路59號,03 488 1880,https://www.facebook.com/%E5%B0%8F%E6%BD%94%E6%AF%9B%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E6%97%85%E5%BA%97-112033870720720/?view_public_for=112033870720720,4.4,120,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 休息 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,桃園市,楊梅區,美容
Wen Wen's Home 寵物美容,326台灣桃園市楊梅區金山街275巷70號1樓,0922 191 199,https://business.facebook.com/Wen-Wens-Home-%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-101823242353665/,5,16,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,桃園市,楊梅區,美容
寵沐屋寵物美容,326013台灣桃園市楊梅區青山一街103號巷8號1樓 鼎藏大硯二期,0938 270 730,https://www.facebook.com/profile.php?id=100085913461958,5,22,"星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 00:00 | 星期五: 00:00 – 07:00, 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00",5,桃園市,楊梅區,美容
幸福寵物美容沙龍,326台灣桃園市楊梅區新成路114號,03 478 3298,https://www.facebook.com/Happiness1205/,5,81,星期一: 休息 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,桃園市,楊梅區,美容
摸洗寵物美容spa旅店(もしもし),326台灣桃園市楊梅區新農街二段100號,03 431 4581,https://page.line.me/144vdjpx,4.9,54,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 18:00,5,桃園市,楊梅區,美容
甜Eight寵物美容·住宿,326台灣桃園市楊梅區梅獅路二段192號,0912 426 275,,4.9,37,星期一: 休息 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,5,桃園市,楊梅區,美容
洗狗了沒~寵物美容,326台灣桃園市楊梅區金山街275巷13號,0919 070 607,,4.9,41,星期一: 休息 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,桃園市,楊梅區,美容
藍尾巴寵物沙龍,32653台灣桃園市楊梅區永美路380號,03 431 3832,https://www.facebook.com/e0822bear/,4.9,73,星期一: 10:00 – 20:00 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,桃園市,楊梅區,美容
玩具熊寵物沙龍/楊梅埔心寵物沙龍/湖口寵物沙龍,326台灣桃園市楊梅區中山北路一段110號,03 401 6980,,5,11,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,桃園市,楊梅區,美容
328寵物美容工作室,326台灣桃園市楊梅區中山北路二段87巷18號一樓,0965 106 776,,5,13,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 休息 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,桃園市,楊梅區,美容
咪吉寵物美容(MIJI Pst Salon),326台灣桃園市楊梅區秀才路77號,0980 073 639,,4.7,12,,5,桃園市,楊梅區,美容
馨寵兒寵物美容館,326台灣桃園市楊梅區新農街249號,03 488 0075,,5,3,星期一: 10:00 – 18:30 | 星期二: 休息 | 星期三: 10:00 – 18:30 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 16:00,5,桃園市,楊梅區,美容
阿曼妮寵物美容 Armani Pet Salon,326台灣桃園市楊梅區裕成路25號,0966 511 969,,4.4,23,星期一: 09:30 – 16:00 | 星期二: 09:30 – 16:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 09:30 – 16:00 | 星期六: 09:30 – 16:00 | 星期日: 09:30 – 16:00,5,桃園市,楊梅區,美容
思美麗寵物沙龍,326台灣桃園市楊梅區中山路104號,03 485 6665,,4.3,17,"星期一: 10:00 – 00:00 | 星期二: 00:00 – 09:00, 10:00 – 00:00 | 星期三: 00:00 – 09:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00",5,桃園市,楊梅區,美容
楊梅埔心小小花園寵物平價推薦美容旅館/洗澡/美容/住宿,326台灣桃園市楊梅區梅獅路二段499號,0927 521 878,https://www.facebook.com/pet0927521878/,4.1,48,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 休息 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5,桃園市,楊梅區,美容
周周寵寵物生活館《寵物美容》中壢平鎮寵物洗澡｜驅蟲｜寄宿｜住宿｜寵物安親｜寵物用品｜寵物人氣造型,324台灣桃園市平鎮區延平路二段28號,0966 419 429,https://www.facebook.com/profile.php?id=100093542535800,4.9,100,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,桃園市,楊梅區,美容
毛毛沐場寵物沙龍 | 純狗狗SPA | 草本浴 | 全預約制,327台灣桃園市新屋區新榮路58號,0907 667 307,,5,53,,5,桃園市,楊梅區,美容
愛犬當家寵物美容旅館,324台灣桃園市平鎮區中庸路116巷3號,0937 949 212,https://www.facebook.com/profile.php?id=100064197093156,4.8,110,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,桃園市,楊梅區,美容
小沐屋寵物美容,324台灣桃園市平鎮區南京路125巷48號,0966 400 014,,5,18,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 19:30 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 19:30,5,桃園市,楊梅區,美容
旺財寵物美容,324台灣桃園市平鎮區南京路125巷29號1F,0981 545 781,,4.9,56,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,5,桃園市,楊梅區,美容
陽光貝比寵物美容,324台灣桃園市平鎮區南京路125巷48號,0966 400 014,https://www.instagram.com/sunnybabypet?igsh=NHk4MzE3Y3gyaXU1&utm_source=qr,5,21,星期一: 10:15 – 18:00 | 星期二: 10:15 – 18:00 | 星期三: 10:15 – 18:00 | 星期四: 10:15 – 18:00 | 星期五: 10:15 – 18:00 | 星期六: 10:15 – 18:00 | 星期日: 休息,5,桃園市,楊梅區,美容
柴寶寵物美容澡堂,324台灣桃園市平鎮區中庸路275號,,https://www.instagram.com/_chaibao/profilecard/?igsh=MTdvZzBweXZjMzJzcw==,5,26,"星期一: 18:30 – 22:00 | 星期二: 18:30 – 00:00 | 星期三: 00:00 – 10:00, 18:30 – 22:00 | 星期四: 18:30 – 22:00 | 星期五: 休息 | 星期六: 10:00 – 21:00 | 星期日: 09:00 – 21:00",5,桃園市,楊梅區,美容
長腿叔叔dog salon,327台灣桃園市新屋區中山路190巷12號,0986 995 195,,4.7,26,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,桃園市,楊梅區,美容
貝蓓寵物美容,324台灣桃園市平鎮區廣東路37號,03 401 0697,https://www.facebook.com/bebepetgrooming/,4.9,37,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,5,桃園市,楊梅區,美容
好寶貝愛犬專業美容,326台灣桃園市楊梅區永美路320號,03 482 8911,,4.8,40,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4,桃園市,楊梅區,美容
開心寵物澡堂,32643台灣桃園市楊梅區文德路10號,0963 063 096,https://m.facebook.com/%E9%96%8B%E5%BF%83%E5%AF%B5%E7%89%A9%E6%BE%A1%E5%A0%82-143220765694794/,5,25,星期一: 11:00 – 17:00 | 星期二: 11:00 – 17:00 | 星期三: 11:00 – 17:00 | 星期四: 11:00 – 17:00 | 星期五: 休息 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,桃園市,楊梅區,美容
賓琦寵物坊,326台灣桃園市楊梅區環南路99巷3號1樓,0988 650 695,,5,2,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,桃園市,楊梅區,美容
京旺寵物世界埔心店,326台灣桃園市楊梅區永美路318號,03 431 5678,https://www.kingwangpet.com/,4.4,173,星期一: 09:00 – 21:30 | 星期二: 09:00 – 21:30 | 星期三: 09:00 – 21:30 | 星期四: 09:00 – 21:30 | 星期五: 09:00 – 21:30 | 星期六: 09:00 – 21:30 | 星期日: 09:00 – 21:30,2,桃園市,楊梅區,美容
京旺寵物世界楊梅店,326台灣桃園市楊梅區中山路107號,03 478 0800,,4,249,星期一: 09:00 – 21:30 | 星期二: 09:00 – 21:30 | 星期三: 09:00 – 21:30 | 星期四: 09:00 – 21:30 | 星期五: 09:00 – 21:30 | 星期六: 09:00 – 21:30 | 星期日: 09:00 – 21:30,2,桃園市,楊梅區,美容
Dog’s Smile,326台灣桃園市楊梅區三元街183號,03 481 3068,https://www.facebook.com/Dogs-Smile-108519887444140/,5,5,星期一: 休息 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,2,桃園市,楊梅區,美容
狗狗笑了寵物自助澡堂楊梅店,326台灣桃園市楊梅區萬大路116巷38號1樓,03 481 2529,,4.5,25,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,2,桃園市,楊梅區,美容
老麥寵物店-新,326台灣桃園市楊梅區新農街6-8號,,,5,2,,2,桃園市,楊梅區,美容
彼得尚寵物生活館,326台灣桃園市楊梅區中山北路二段111號,03 431 5319,,3.3,17,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,桃園市,楊梅區,美容
歐娜莉寵物美容,338台灣桃園市蘆竹區蘆興南路489-1號,0918 514 602,https://www.facebook.com/dogspa666?mibextid=ZbWKwL,5,42,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 10:00 – 17:00,5,桃園市,蘆竹區,美容
小布朗寵物美容,338台灣桃園市蘆竹區吉林路156巷7號,03 312 8217,,4.8,74,星期一: 休息 | 星期二: 休息 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5,桃園市,蘆竹區,美容
白佳代寵物美容SPA館,33861台灣桃園市蘆竹區中正路159號,03 222 2336,,4.8,39,星期一: 11:00 – 21:00 | 星期二: 休息 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,5,桃園市,蘆竹區,美容
喜洗睡寵物美容 住宿,338台灣桃園市蘆竹區興福街207-2號1樓,0925 395 320,https://www.instagram.com/tantan_miru_ellie?igsh=MWZjNHR3b3YwdHV0aQ==&utm_source=qr,5,1,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5,桃園市,蘆竹區,美容
陽陽寵物 YangYangPet/貓屋/美容部,338台灣桃園市蘆竹區五福六路81號,03 321 6691,https://www.facebook.com/yangyangpet/?ref=aymt_homepage_panel&eid=ARBzF4b4onvredg71-0m33pJTSbJQjT2dojpBDFKaqDvnHuUt7bTfyjcRQU8HkbVIhRg5UMsrFd6ZQuQ,4.6,65,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 休息 | 星期四: 休息 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 19:30,5,桃園市,蘆竹區,美容
寶貝窩寵物美容生活館,338台灣桃園市蘆竹區中正路341號,03 311 5888,,4.4,42,星期一: 10:30 – 20:30 | 星期二: 10:30 – 20:30 | 星期三: 10:30 – 20:30 | 星期四: 休息 | 星期五: 10:30 – 20:30 | 星期六: 10:30 – 20:30 | 星期日: 10:30 – 20:30,5,桃園市,蘆竹區,美容
百合寵物美容,338台灣桃園市蘆竹區南昌路155號,03 352 9113,,4.5,37,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,桃園市,蘆竹區,美容
安格寵物美容,33849台灣桃園市蘆竹區南崁路二段504號,0955 111 473,https://www.facebook.com/ango2020z/,5,5,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,桃園市,蘆竹區,美容
江江好寵物用品沙龍,338台灣桃園市蘆竹區明德街40號,03 313 3359,https://www.facebook.com/pages/%E6%B1%9F%E6%B1%9F%E5%A5%BD%E5%AF%B5%E7%89%A9%E7%94%A8%E5%93%81%E6%B2%99%E9%BE%8D/1222950571072921,4.8,79,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,桃園市,蘆竹區,美容
旺鑫鑫寵物美容用品店,338台灣桃園市蘆竹區奉化路266號,,,3.9,29,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,5,桃園市,蘆竹區,美容
草地跑專業寵物美容,330台灣桃園市桃園區江南五街45號,,https://www.facebook.com/share/1EJ8q6jRqs/,5,6,星期一: 08:30 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 08:30 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 08:30 – 18:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,5,桃園市,蘆竹區,美容
汪汪ㄉㄨㄟˋ寵物美容,333台灣桃園市龜山區文化三路1-31號,03 327 0695,,5,26,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 休息 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,5,桃園市,蘆竹區,美容
溫叨｜寵物美容 寵物旅館,330台灣桃園市桃園區大連四街16號,03 358 0799,https://www.instagram.com/ourfamily_016?igsh=MXI4d2d6b211ZHVwcw%3D%3D&utm_source=qr,5,14,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,5,桃園市,蘆竹區,美容
樂活寵物居家生活館,338104台灣桃园市芦竹区中山北街89號1樓,03 222 5995,https://www.facebook.com/LOHAS89,4.9,97,星期一: 09:30 – 21:00 | 星期二: 09:30 – 21:00 | 星期三: 09:30 – 21:00 | 星期四: 09:30 – 21:00 | 星期五: 09:30 – 21:00 | 星期六: 09:30 – 21:00 | 星期日: 09:30 – 21:00,2,桃園市,蘆竹區,美容
