店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
Gogo來洗澡寵物美容,231台灣新北市新店區北宜路二段175號,02 2217 0003,,4.8,15,星期一: 休息 | 星期二: 11:00 – 18:00 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 休息,5,新北市,新店區,美容
金吉兒寵物沙龍旅店,231台灣新北市新店區安康路二段77號,02 2211 1511,https://m.facebook.com/gingerpetshop/,4.2,64,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,新北市,新店區,美容
黃金犬寵物美容,231台灣新北市新店區永安街1號,02 2946 8985,,4.6,11,星期一: 10:00 – 20:30 | 星期二: 10:00 – 20:30 | 星期三: 10:00 – 20:30 | 星期四: 10:00 – 20:30 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:30 | 星期日: 12:00 – 20:00,5,新北市,新店區,美容
爵寵寵物沙龍,23153台灣新北市新店區安康路一段65號,02 2211 3030,https://www.facebook.com/pet.salon0222113030/,4,21,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,新北市,新店區,美容
格樂寵物美容坊,231台灣新北市新店區安民街123號,0952 508 985,https://line.me/ti/p/5dpDoYL18L,2.6,10,星期一: 08:00 – 22:30 | 星期二: 08:00 – 22:30 | 星期三: 08:00 – 22:30 | 星期四: 08:00 – 22:30 | 星期五: 08:00 – 22:30 | 星期六: 08:00 – 22:30 | 星期日: 08:00 – 22:30,5,新北市,新店區,美容
三點黑寵物沙龍,231台灣新北市新店區大豐路91號,02 2219 3673,https://www.facebook.com/%E4%B8%89%E9%BB%9E%E9%BB%91%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-103319382057327,4.9,7,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,新北市,新店區,美容
圓圓寵物沙龍,231台灣新北市新店區安康路一段65號,02 2211 3030,,,,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,新北市,新店區,美容
接狗接貓,231台灣新北市新店區三民路60巷5號,02 8911 1170,,4.4,79,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 休息,2,新北市,新店區,美容
兜洗Pet Grooming,231台灣新北市新店區安德街74巷8號,02 8666 6620,https://m.facebook.com/%E5%85%9C%E6%B4%97Pet-grooming-701311003400162/?locale2=zh_TW,4.9,119,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,新北市,新店區,美容
瑞奇馬汀寵物,231台灣新北市新店區北新路一段123號,02 2918 0983,https://stork.pet/story/rickymartinpet/,4.8,137,星期一: 休息 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,2,新北市,新店區,美容
OBO寵物會館,231台灣新北市新店區復興路44之4號1樓,02 2913 8616,https://www.facebook.com/petclubhouse/,4.8,56,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,新北市,新店區,美容
寵物閣商行,231台灣新北市新店區建國路98號,02 2916 0416,,4.7,27,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,2,新北市,新店區,美容
歐嗨呦寵物澡堂,231台灣新北市新店區安民街3巷23號,02 8666 2072,,4.3,27,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,2,新北市,新店區,美容
Mr.Pet 寵物先生（陪著寶貝看世界）,231台灣新北市新店區百忍街7號,0911 271 595,https://www.facebook.com/profile.php?id=100066931500615&mibextid=LQQJ4d,5,15,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,新北市,新店區,美容
沐樂寵物坊,231台灣新北市新店區安和路一段1號,02 8666 7426,https://www.facebook.com/%E6%B2%90%E6%A8%82%E5%AF%B5%E7%89%A9%E5%9D%8A-305828322864866/,4.7,29,星期一: 09:00 – 19:00 | 星期二: 休息 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,2,新北市,新店區,美容
波波好室 pet grooming,231台灣新北市新店?中?路一段166號1樓,02 8911 7077,http://www.facebook.com/bogiihouse,5,46,星期一: 休息 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,新北市,新店區,美容
Poodle Bear 布逗熊寵物店,231台灣新北市新店區三民路32號,02 2917 0076,https://www.facebook.com/poodlebeargrooming?ref=bookmarks,4.7,63,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 休息 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,2,新北市,新店區,美容
尾巴搖搖寵物自助澡堂/預約制自助洗,231台灣新北市新店區大新街3-1號,02 8217 1551,https://happytails999com.wordpress.com/,5,172,星期一: 休息 | 星期二: 11:00 – 18:00 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,新北市,新店區,美容
麥樂寵物澡堂,"之 1, No. 89安興路新店區新北市台灣 231",,https://m.facebook.com/profile.php?id=207876409265203&ref=bookmarks,4.7,56,星期一: 11:00 – 18:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,2,新北市,新店區,美容
KOMA PET,231台灣新北市新店區安康路二段155號,02 8666 3456,https://www.facebook.com/komapet155/?ref=py_c,4.3,25,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,新北市,新店區,美容
咪妮寵物用品店,231台灣新北市新店區中興路三段170號,02 8911 1336,,4.4,58,星期一: 休息 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,2,新北市,新店區,美容
寶吉咪寵物生活館,231072台灣新北市新店區安民街374號,02 8666 6600,https://www.facebook.com/profile.php?id=61557288636192&mibextid=LQQJ4d,5,68,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,新北市,新店區,美容
得意寵物用品店,231台灣新北市新店區北新路二段187號1樓,02 2915 0915,,4.5,41,星期一: 11:30 – 20:30 | 星期二: 11:30 – 20:30 | 星期三: 11:30 – 20:30 | 星期四: 11:30 – 20:30 | 星期五: 11:30 – 20:30 | 星期六: 11:30 – 20:30 | 星期日: 11:30 – 20:30,2,新北市,新店區,美容
毛寶貝寵物澡堂,231台灣新北市新店區中正路663巷1-2號,0912 081 206,,4.6,20,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 15:00 | 星期日: 休息,2,新北市,新店區,美容
毛嶼 Pets wonderland,231台灣新北市新店區中興路二段221號1樓,0908 802 202,https://taplink.cc/mao.yu,4.4,13,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,2,新北市,新店區,美容
玩美寵物美學館,231台灣新北市新店區安民街133巷17號,02 2211 1231,https://www.facebook.com/a22111231a/,3.7,3,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 休息 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,新北市,新店區,美容
喵的地球總部(原貓天地),231台灣新北市新店區寶慶街81號,02 2918 0988,https://www.facebook.com/catwonderland81/,5,51,星期一: 11:30 – 20:30 | 星期二: 11:30 – 20:30 | 星期三: 11:30 – 20:30 | 星期四: 休息 | 星期五: 11:30 – 20:30 | 星期六: 11:30 – 20:30 | 星期日: 11:30 – 20:30,2,新北市,新店區,美容
三福寵物,231046台灣新北市新店區安德街169號,02 2212 8280,,4.1,79,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 12:00 – 21:00,2,新北市,新店區,美容
米其寵物工作室,231台灣新北市新店區建國路78號,02 2912 0201,,3.4,9,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,2,新北市,新店區,美容
派特屋寵物生活館,231台灣新北市新店區如意街1巷8號1樓,02 2215 1210,,5,8,星期一: 10:00 – 22:00 | 星期二: 休息 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,新北市,新店區,美容
好伙伴寵物樂活館,231台灣新北市新店區安祥路77號,02 2200 8177,,5,10,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,新北市,新店區,美容
哈哈窩寵物精品館(新店安康),231台灣新北市新店區安康路二段145號,02 8666 3600,https://www.facebook.com/%E5%93%88%E5%93%88%E7%AA%A9%E5%AF%B5%E7%89%A9%E7%B2%BE%E5%93%81%E5%AE%89%E5%BA%B7%E5%88%86%E5%BA%97-102436478143384/,4.6,103,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,新北市,新店區,美容
SofyDOG寵物精品-新店店,231台灣新北市新店區中正路137號,02 2910 2855,http://www.sofydog.com/,4.9,322,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,新北市,新店區,美容
哈哈窩寵物生活館(新店碧潭店),231台灣新北市新店區北宜路一段110號,02 2910 5500,https://www.hahahouse.com.tw/,4.1,51,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,新北市,新店區,美容
日不落寵物店,231台灣新店區中正路326號,02 2918 1525,https://www.facebook.com/%E6%96%B0%E5%BA%97%E6%97%A5%E4%B8%8D%E8%90%BD%E5%AF%B5%E7%89%A9%E5%BA%97-%E7%B2%89%E7%B5%B2%E9%A0%81-1492033171019495/,4.3,203,星期一: 12:30 – 22:00 | 星期二: 12:30 – 22:00 | 星期三: 12:30 – 22:00 | 星期四: 12:30 – 22:00 | 星期五: 12:30 – 22:00 | 星期六: 12:30 – 22:00 | 星期日: 12:30 – 22:00,2,新北市,新店區,美容
MaBao寵物沙龍,23647台灣新北市土城區延和路3號,02 2260 6569,,5,22,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 休息 | 星期日: 休息,5,新北市,新店區,美容
璦芯寵物美容 LINE：@165abuwj,238台灣新北市?林??德街5號2F,02 2687 2223,https://lit.link/aixinpet,5,159,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,新北市,樹林區,美容
雪之犬專業寵物美容店,238台灣新北市樹林區中華路153號ㄧ樓,02 8685 5382,,4.4,122,星期一: 10:00 – 22:30 | 星期二: 10:00 – 22:30 | 星期三: 18:00 – 22:30 | 星期四: 10:00 – 22:30 | 星期五: 10:00 – 22:30 | 星期六: 10:00 – 22:30 | 星期日: 10:00 – 22:30,5,新北市,樹林區,美容
Miona寵物美容,238台灣新北市樹林區太順街110巷7號,02 8685 3500,https://www.facebook.com/Miona1314/,4.9,46,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,新北市,樹林區,美容
咕毛寵物美容坊,238台灣新北市樹林區東華街29號,02 8686 8988,https://www.facebook.com/%E5%92%95%E6%AF%9B%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%9D%8A-495527717315592/,4.8,37,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,新北市,樹林區,美容
艾妮塔寵物精品美容,238台灣新北市樹林區日新街94號,02 8675 2218,https://www.facebook.com/anitadogs,4.3,29,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 00:00 | 星期日: 00:00 – 07:00,5,新北市,樹林區,美容
狗點子寵物美容學苑,238台灣新北市樹林區日新街69號,02 2685 2867,,4.7,21,星期一: 11:30 – 21:00 | 星期二: 11:30 – 21:00 | 星期三: 11:30 – 21:00 | 星期四: 11:30 – 21:00 | 星期五: 11:30 – 21:00 | 星期六: 11:30 – 21:00 | 星期日: 休息,5,新北市,樹林區,美容
愛欣動物醫院美容部,238台灣新北市樹林區樹德街5號2 樓,02 2687 2223,https://lit.link/aixinpet,4.3,23,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,新北市,樹林區,美容
WANG精緻寵物美容,238台灣新北市樹林區備內街35號,,,4.7,3,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 11:00 – 18:00,5,新北市,樹林區,美容
渥夫寵物美容,238台灣新北市樹林區佳園路三段173號,02 2668 6999,,4.1,78,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 休息 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,新北市,樹林區,美容
金錢狗寵物美容精品,238台灣新北市樹林區鎮前街425巷3號,02 8684 6363,https://www.facebook.com/MoneyDog.Pet/,4.5,18,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,新北市,樹林區,美容
哮天犬寵物精品店－｜幼犬買賣｜寵物美容教學｜考試狗租借｜寵物美容｜寵物住宿｜,238台灣新北市樹林區桃子腳路88號,02 2668 8345,,3.9,14,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 休息 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,新北市,樹林區,美容
UMA寵物精緻美容,23854台灣新北市樹林區大義路22號,02 2668 6009,https://www.facebook.com/UMAPetBathHouse/,5,3,星期一: 12:00 – 21:00 | 星期二: 休息 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,5,新北市,樹林區,美容
?前洗個狗勾寵物美容工作室,23830台灣新北市樹林區保安街二段201號,02 2689 7658,https://www.facebook.com/profile.php?id=100095642431417&mibextid=2JQ9oc,4.7,14,星期一: 11:00 – 18:00 | 星期二: 11:00 – 18:00 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 10:30 – 18:00 | 星期日: 休息,5,新北市,樹林區,美容
喵汪汪澡堂,238台灣新北市樹林區中山路三段181號1樓,0902 383 258,https://instagram.com/zhirouzeng?igshid=MWI4MTIyMDE=,4.7,25,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,新北市,樹林區,美容
有狗好寵物生活館,238台灣新北市樹林區樹新路34巷36-2號,02 2682 9988,https://www.facebook.com/goodog9988/,4.8,218,星期一: 11:30 – 19:30 | 星期二: 11:30 – 19:30 | 星期三: 11:30 – 19:30 | 星期四: 11:30 – 19:30 | 星期五: 11:30 – 19:30 | 星期六: 11:30 – 19:30 | 星期日: 11:30 – 19:30,2,新北市,樹林區,美容
好狗運樹林,238台灣新北市樹林區中正路103號,02 8675 1666,,4.1,564,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,新北市,樹林區,美容
和禾寵物澡堂,238台灣新北市樹林區名園街40號,02 8685 7928,https://www.facebook.com/profile.php?id=61553307307689,5,6,星期一: 10:30 – 17:00 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 休息,2,新北市,樹林區,美容
瑪莎寵物美學,238台灣新北市樹林區佳園路三段486號1樓,0989 193 979,http://line.me/ti/p/%40tnk3143c,4.7,41,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 09:00 – 18:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,2,新北市,樹林區,美容
寶貝狗狗,237台灣新北市樹林區學林路104號,02 8970 5299,,5,1,,2,新北市,樹林區,美容
汪仔寵物館,"No, No. 10千歲街樹林區新北市台灣 238",02 2675 7751,,4.7,31,星期一: 休息 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 13:00 – 20:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,新北市,樹林區,美容
咕咕G寵物城(樹林店),238台灣新北市樹林區中華路6之3號,02 8685 9900,,4.3,211,星期一: 11:00 – 21:30 | 星期二: 11:00 – 21:30 | 星期三: 11:00 – 21:30 | 星期四: 11:00 – 21:30 | 星期五: 11:00 – 21:30 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,2,新北市,樹林區,美容
愛逗狗寵物生活館,238台灣新北市樹林區保安街二段6-2號,02 2675 6398,,4,8,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,新北市,樹林區,美容
名家寵物生活館,220台灣新北市板橋區大觀路三段133巷2號,02 2681 9191,,4.6,12,星期一: 10:30 – 20:00 | 星期二: 10:30 – 18:30 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 休息 | 星期日: 10:00 – 20:00,2,新北市,樹林區,美容
小豬莉菇精緻寵物沙龍,237台灣新北市三峽區大義路223號,02 2672 5688,https://www.facebook.com/Piggylilugu/?ref=bookmarks,4.7,96,星期一: 休息 | 星期二: 休息 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,5,新北市,樹林區,美容
樂心寵物沙龍Pet Salon,239台灣新北市鶯歌區中山路213號,0987 686 000,https://www.facebook.com/a0987686000?mibextid=LQQJ4d,4.9,44,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 休息 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,新北市,樹林區,美容
唯圓寵物沙龍,237台灣新北市三峽區長泰街92號一樓,0927 777 305,https://www.facebook.com/%E5%94%AF%E5%9C%93%E5%AF%B5%E7%89%A9%E6%BE%A1%E5%A0%82-103663772373464/?ref=pages_you_manage,4.6,37,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,新北市,樹林區,美容
要確定欸寵物美容,239台灣新北市鶯歌區新北市鶯歌區鳳吉一街221號,0955 151 336,https://lin.ee/ep7OlYK,4.8,77,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,新北市,鶯歌區,美容
萬旺寵物美容,"No. 5號, 鶯桃路鶯歌區新北市台灣 239",02 2678 4977,,4.8,69,星期一: 00:00 – 18:00 | 星期二: 11:00 – 18:00 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 00:00 – 18:00 | 星期日: 11:00 – 18:00,5,新北市,鶯歌區,美容
愛佳寵物美容,239台灣新北市鶯歌區鶯桃路362號,0908 437 038,,4.7,21,星期一: 11:00 – 18:30 | 星期二: 11:00 – 18:30 | 星期三: 11:00 – 18:30 | 星期四: 11:00 – 18:30 | 星期五: 11:00 – 18:30 | 星期六: 11:00 – 18:30 | 星期日: 11:00 – 18:30,5,新北市,鶯歌區,美容
星光貓寵物館/貓咪美容洗澡/貓咪住宿,239台灣新北市鶯歌區三鶯路106號,0908 028 168,,4.2,6,,5,新北市,鶯歌區,美容
浪花寵藝寵物美容．用品．住宿,237台灣新北市三峽區長泰街48號一樓,0929 387 655,https://instagram.com/groomer.mei?igshid=MWI4MTIyMDE=,4.9,63,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,新北市,鶯歌區,美容
艾寶寵物美容館,237台灣新北市三峽區大勇路18-2號,02 2673 5677,,4.3,27,星期一: 08:30 – 18:00 | 星期二: 08:30 – 18:00 | 星期三: 08:30 – 17:30 | 星期四: 08:30 – 18:00 | 星期五: 08:30 – 18:00 | 星期六: 08:30 – 18:00 | 星期日: 休息,5,新北市,鶯歌區,美容
寵窩寵物生活館,239台灣新北市鶯歌區國慶街68號,02 8677 5948,https://lin.ee/o0am22t,4.4,25,星期一: 休息 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,新北市,鶯歌區,美容
刻在你心底的貓寵物店 （預約制）,239台灣新北市鶯歌區鳳吉一街135號,0989 013 014,https://www.catinyourheart.com/,4.9,141,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,新北市,鶯歌區,美容
粉紅牛牛寵物驛站,239台灣新北市鶯歌區鳳福路175號,02 8677 7754,https://www.facebook.com/smallPinkCow/,4.7,87,星期一: 09:30 – 17:30 | 星期二: 09:30 – 17:30 | 星期三: 09:30 – 17:30 | 星期四: 09:30 – 17:30 | 星期五: 09:30 – 17:30 | 星期六: 09:30 – 17:30 | 星期日: 休息,2,新北市,鶯歌區,美容
瑪妮寵物,239台灣新北市鶯歌區中正三路278號,02 2677 1300,,4.6,7,,2,新北市,鶯歌區,美容
恬妞寵物SPA生活館,239台灣新北市鶯歌區南雅路449號,02 8678 0939,,5,1,,2,新北市,鶯歌區,美容
恬妞寵物SPA生活館,239台灣新北市鶯歌區中山路329巷26弄4號,02 8678 0939,https://www.facebook.com/pages/%E6%81%AC%E5%A6%9E%E5%AF%B5%E7%89%A9SPA%E7%94%9F%E6%B4%BB%E9%A4%A8/159663674117930?ref=hl,3.8,14,星期一: 休息 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 休息,2,新北市,鶯歌區,美容
Double妹寵物心趣屋 鶯歌店,239台灣新北市鶯歌區中正一路234號,02 2677 5585,,4.5,68,星期一: 00:00 – 08:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 00:00,2,新北市,鶯歌區,美容
寵物精緻美學,239台灣新北市鶯歌區中山路215號,,,1,1,,2,新北市,鶯歌區,美容
