店名,地址,電話,網站,評分,評分數量,營業時間,城市,區域
宅貓旅館🥰中山館,10469台灣台北市中山區民生東路二段3號,02 2521 8488,http://www.cat-hotel.com.tw/,5.0,271,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,桃園市,復興區
喵喵屋貓咪旅館,"3樓, No. 618號八德路四段松山區台北市台灣 105",02 2763 6300,https://www.facebook.com/miauwoo,4.7,125,星期一: 12:00 – 20:30 | 星期二: 12:00 – 20:30 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:30 | 星期五: 12:00 – 20:30 | 星期六: 12:00 – 20:30 | 星期日: 12:00 – 20:00,桃園市,復興區
日巷貓旅｜貓旅館｜寵物旅館｜行李寄放,11568台灣台北市南港區南港路一段287巷2弄6號1樓,0905 050 700,https://sunalley6.wixsite.com/cathotel,5.0,76,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,桃園市,復興區
THE CAT 貓・旅店｜貓旅館·寵物美容,106台灣台北市大安區信義路四段293號2樓,,https://www.instagram.com/,4.9,97,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,桃園市,復興區
貓室友 Catroommate 貓旅館 台北貓住宿,11159台灣台北市士林區文林路512-1號1樓,0989 935 571,http://www.cat-roommate.com/,4.9,127,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,桃園市,復興區
三毛寵物旅館/三毛寵物美容/貓咪住宿/狗狗美容/狗狗洗澡,234台灣新北市永和區中和路421巷3弄1號1樓,02 2925 8933,https://somemore-pet.com.tw/,4.6,365,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,桃園市,復興區
有毛公寓Apt.Meow｜貓咪專門旅館,105台灣台北市松山區八德路四段649號2樓,02 2746 6707,https://aptmeow.tw/,4.9,51,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,桃園市,復興區
城市貓旅 City Cat 貓旅館/純貓美容,103台灣台北市大同區長安西路254號2樓,02 2552 7056,http://www.cathotel.tw/,4.8,256,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,桃園市,復興區
Neko house 享窩窩貓旅工作室,"1f No. 10號, 長江路一段136巷板橋區新北市台灣 220",0963 477 721,http://starhousecat.com/,5.0,347,星期一: 08:30 – 22:30 | 星期二: 08:30 – 22:30 | 星期三: 08:30 – 22:30 | 星期四: 08:30 – 22:30 | 星期五: 08:30 – 22:30 | 星期六: 08:30 – 22:30 | 星期日: 08:30 – 22:30,桃園市,復興區
巧PetPet寵物精品旅館,234台灣新北市永和區得和路82號,02 2942 8882,https://www.ciaopetpet.com/,4.7,87,"星期一: 11:00 – 21:00 | 星期二: 11:00 – 14:00, 18:00 – 20:00 | 星期三: 11:00 – 14:00, 18:00 – 20:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00",桃園市,復興區
啪啾寵物旅館Pet-Chi Doggy Hotel,234台灣新北市永和區永貞路53號1,02 2928 2951,https://www.facebook.com/LovePetChi,4.8,24,星期一: 休息 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,桃園市,復興區
金狗錐狗狗寵物旅館（預約制）小型犬安親住宿、狗狗美容,105台灣台北市松山區南京東路五段163-4號,02 2749 4873,https://www.facebook.com/105885414560021/posts/130438382104724/?extid=ZJOZ242l9TrCRuqG&d=n,5.0,58,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,桃園市,復興區
LIKE 寵物旅館,247台灣新北市蘆洲區三民路593號1樓,02 8283 2222,https://www.facebook.com/share/1BZX9YqZ6h/,4.7,77,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,桃園市,復興區
Tiere堤柇 寵物住宿/寵物SPA,220台灣新北市板橋區文聖街194號1F,02 2250 1377,https://zh-tw.facebook.com/tiere.pethotel/,4.6,252,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,桃園市,復興區
逗格寵物旅館DogoHotel,10491台灣台北市中山區雙城街49巷9-6號1樓,02 2586 7771,,5.0,139,星期一: 08:00 – 19:30 | 星期二: 08:00 – 19:30 | 星期三: 08:00 – 19:30 | 星期四: 08:00 – 19:30 | 星期五: 08:00 – 19:30 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,桃園市,復興區
狗窩窩愛犬旅社(寵物旅館/狗狗美容/狗狗住宿/寵物安親/狗狗洗澡),105台灣台北市松山区民生东路五段137巷2-5號1樓,02 2766 6185,https://www.facebook.com/WoofinnDogHotel/,4.7,75,星期一: 08:00 – 21:00 | 星期二: 08:00 – 21:00 | 星期三: 08:00 – 21:00 | 星期四: 08:00 – 21:00 | 星期五: 08:00 – 21:00 | 星期六: 08:00 – 21:00 | 星期日: 08:00 – 21:00,桃園市,復興區
胖狗屋寵物旅館,234台灣新北市永和區永貞路85號,02 2928 0365,http://www.pangohouse.com/,4.8,69,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,桃園市,復興區
家裡寵物旅館-幼幼館,"1樓, No. 195號長安東路二段中山區台北市台灣 10490",02 2731 9200,https://www.facebook.com/homedoghotel195,4.9,121,"星期一: 10:00 – 12:00, 13:30 – 20:00 | 星期二: 10:00 – 12:00, 13:30 – 20:00 | 星期三: 10:00 – 12:00, 13:30 – 20:00 | 星期四: 10:00 – 12:00, 13:30 – 20:00 | 星期五: 10:00 – 12:00, 13:30 – 20:00 | 星期六: 10:00 – 12:00, 13:30 – 20:00 | 星期日: 10:00 – 12:00, 13:30 – 20:00",桃園市,復興區
