店名,地址,電話,網站,評分,評分數量,營業時間,城市,區域
愛兔假期兔兔寄宿,114台灣台北市內湖區文湖街60巷34號4樓,0922 560 178,,4.9,54,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台北市,內湖區
HiGOGO非犬貓用品旅館,114台灣台北市內湖區星雲街20號,02 8792 0106,,5,58,星期一: 13:00 – 21:00 | 星期二: 休息 | 星期三: 13:00 – 21:00 | 星期四: 13:00 – 21:00 | 星期五: 13:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,台北市,內湖區
喬樂彼犬貓沙龍坊 汐止 寵物美容 住宿,221台灣新北市汐止區明峰街129號,02 2693 5856,https://chiaolovebin2016.carrd.co/,4.7,135,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台北市,內湖區
好時光寵物旅館,114台灣台北市內湖區民權東路六段123巷20弄5號,,,5,2,,台北市,內湖區
大大寵物旅館,221台灣新北市汐止區汐萬路一段19號,02 2691 8001,https://www.facebook.com/hoteldadapet/,4.9,86,星期一: 09:00 – 20:00 | 星期二: 休息 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,台北市,內湖區
汐止安心貓狗照護/特寵到府照護/高齡犬貓照護/寵物旅館預約/陪同就醫/加line諮詢,221台灣新北市汐止區樟樹一路99巷5弄,,,4.7,14,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台北市,內湖區
家五喵旅館,221台灣新北市汐止區水源路一段190巷9號,02 2643 5056,https://lin.ee/1V2ZfBA,5,93,,台北市,內湖區
"【預約制】樂兒精緻寵物美容/住宿/安親 Happi Ours Pet Grooming, Boarding & Daycare",114台灣台北市內湖區民權東路六段123巷34弄19號,02 2792 1719,,5,9,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 10:00 – 17:00,台北市,內湖區
Furry spa&hotel 毛絨絨,114台灣台北市內湖區星雲街72號,0930 131 326,,,,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台北市,內湖區
AP寵物旅館x澡堂（寵物造型、寵物皮膚調理、寵物住宿、寵物零食、寵物保養品、寵物中途、寵物長照）,221台灣新北市汐止區吉祥街11巷8號,0924 120 216,https://linkbio.co/6060214ZXCa10,4.8,46,星期一: 12:00 – 19:00 | 星期二: 12:00 – 19:00 | 星期三: 休息 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,台北市,內湖區
旅行貓咪【汐止】 【貓旅館】,221台灣新北市汐止區鄉長路一段21號,0958 862 438,https://www.facebook.com/Cathoteltaipei/,5,23,星期一: 09:00 – 19:00 | 星期二: 休息 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,台北市,內湖區
貓自在貓咪旅館,105台灣台北市松山區八德路三段203號2 樓,0905 198 608,https://www.facebook.com/freecat.cathotel/,4.8,37,,台北市,南港區
莫莉家寵物美容旅館-中永和貓狗住宿/美容/安親,235台灣新北市中和區景平路59-17號,02 8668 7012,https://lin.ee/xmtLQzx,4.9,60,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台北市,文山區
虎虎放風貓咪旅館｜新店寵物旅館｜純貓住宿｜貓保姆 (預約制),231台灣新北市新店區中央五街53號,02 8667 1287,https://lin.ee/QfCRayf,5,148,星期一: 休息 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 休息 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,台北市,文山區
寵物安心照護/過年有空/散步陪玩美容餵食清潔/毛小愛寵物旅館/到府照護,234台灣新北市永和區中正路560號,,http://onelink.to/fluv,5,3,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台北市,文山區
逗逗先生寵物沙龍旅館,234台灣新北市永和區得和路178號,02 8668 6751,https://m.facebook.com/MrDogPetSPA/,4.8,68,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台北市,文山區
狗窩專業寵物美容剪藝,116台灣台北市文山區興隆路四段86號,02 2234 2907,,4.8,49,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,台北市,文山區
