店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
依努動物醫院,235台灣新北市中和區安平路56號,02 2943 6696,https://www.facebook.com/YiNu.animal.hospital/,4.7,512,"星期一: 09:00 – 12:30, 14:30 – 18:00 | 星期二: 09:00 – 12:30, 14:30 – 18:00 | 星期三: 09:00 – 12:30 | 星期四: 09:00 – 12:30, 14:30 – 18:00 | 星期五: 09:00 – 12:30, 14:30 – 18:00 | 星期六: 休息 | 星期日: 休息",5,新北市,中和區,醫院
景新動物醫院,"號 1F, No. 473景新街中和區新北市台灣 235",02 2947 5505,,3.9,48,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,5,新北市,中和區,醫院
和生動物醫院,235台灣新北市中和區連城路273號,02 2243 2166,,4.7,102,"星期一: 休息 | 星期二: 10:00 – 12:00, 14:00 – 20:00 | 星期三: 10:00 – 12:00, 14:00 – 20:00 | 星期四: 10:00 – 12:00, 14:00 – 20:00 | 星期五: 10:00 – 12:00, 14:00 – 20:00 | 星期六: 10:00 – 12:00 | 星期日: 休息",5,新北市,中和區,醫院
福林動物醫院,235台灣中和區中安街230號,02 2921 8867,,4.4,249,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息,5,新北市,中和區,醫院
五信動物醫院,235台灣新北市中和區連城路358號,02 2221 8798,https://www.facebook.com/wushin358/,4.2,218,"星期一: 09:30 – 12:30, 14:30 – 17:30, 18:30 – 21:30 | 星期二: 09:30 – 12:30, 14:30 – 17:30, 18:30 – 21:30 | 星期三: 09:30 – 12:30, 14:30 – 17:30, 18:30 – 21:30 | 星期四: 09:30 – 12:30, 14:30 – 17:30, 19:00 – 21:30 | 星期五: 09:30 – 12:30, 14:30 – 17:30, 18:30 – 21:30 | 星期六: 09:30 – 12:30, 14:30 – 17:30, 18:30 – 21:30 | 星期日: 休息",5,新北市,中和區,醫院
長榮動物醫院,235台灣新北市中和區景平路380號,02 2941 4760,,4.5,254,星期一: 13:00 – 22:00 | 星期二: 13:00 – 22:00 | 星期三: 13:00 – 22:00 | 星期四: 13:00 – 22:00 | 星期五: 13:00 – 22:00 | 星期六: 13:00 – 22:00 | 星期日: 休息,5,新北市,中和區,醫院
明佳動物醫院,235台灣新北市中和區宜安路125號,02 2943 3709,,4.3,260,"星期一: 09:30 – 12:00, 15:00 – 18:00, 18:30 – 21:00 | 星期二: 09:30 – 12:00, 15:00 – 18:00, 18:30 – 21:00 | 星期三: 09:30 – 12:00, 15:00 – 18:00, 18:30 – 21:00 | 星期四: 09:30 – 12:00, 15:00 – 18:00, 18:30 – 21:00 | 星期五: 09:30 – 12:00, 15:00 – 18:00, 18:30 – 21:00 | 星期六: 09:30 – 12:00, 14:00 – 18:00 | 星期日: 休息",5,新北市,中和區,醫院
上品動物醫院,235台灣新北市中和區中山路二段167號1 樓,02 2245 5853,,4.6,148,"星期一: 10:00 – 15:00, 17:00 – 21:00 | 星期二: 10:00 – 15:00, 17:00 – 21:00 | 星期三: 10:00 – 15:00, 17:00 – 21:00 | 星期四: 10:00 – 15:00, 17:00 – 21:00 | 星期五: 10:00 – 15:00, 17:00 – 21:00 | 星期六: 10:00 – 15:00, 17:00 – 21:00 | 星期日: 休息",5,新北市,中和區,醫院
豆皮動物醫院-深夜門診|寵物洗牙|絕育結紮推薦|外科手術|腸胃道異物|內視鏡|腫瘤門診|骨科,234045台灣新北市永和區中正路279號,02 8231 7050,https://peace-vet.com/,4.7,540,"星期一: 10:00 – 14:00, 15:00 – 19:00, 20:00 – 23:30 | 星期二: 10:00 – 14:00, 15:00 – 19:00, 20:00 – 23:30 | 星期三: 10:00 – 14:00, 15:00 – 19:00, 20:00 – 23:30 | 星期四: 10:00 – 14:00, 15:00 – 19:00, 20:00 – 23:30 | 星期五: 10:00 – 14:00, 15:00 – 19:00, 20:00 – 23:30 | 星期六: 10:00 – 14:00, 15:00 – 19:00, 20:00 – 23:30 | 星期日: 10:00 – 14:00, 15:00 – 19:00, 20:00 – 23:30",5,新北市,中和區,醫院
貝果動物醫院 內外科,235台灣新北市中和區安樂路75號,02 3151 1107,https://www.facebook.com/profile.php?id=100063702234914&mibextid=LQQJ4d,4.8,237,星期一: 14:00 – 21:00 | 星期二: 14:00 – 21:00 | 星期三: 14:00 – 21:00 | 星期四: 14:00 – 21:00 | 星期五: 14:00 – 21:00 | 星期六: 14:00 – 21:00 | 星期日: 14:00 – 21:00,5,新北市,中和區,醫院
南勢角動物醫院,235台灣新北市中和區捷運路20號,02 8668 9920,https://www.facebook.com/NanShiJiaoAH,4,202,"星期一: 09:30 – 12:30, 14:30 – 19:45 | 星期二: 09:30 – 12:30, 14:30 – 19:45 | 星期三: 09:30 – 12:30, 14:30 – 19:45 | 星期四: 09:30 – 12:30, 14:30 – 19:45 | 星期五: 09:30 – 12:30, 14:30 – 19:45 | 星期六: 09:30 – 12:30, 14:30 – 19:45 | 星期日: 09:30 – 12:30, 14:30 – 19:45",5,新北市,中和區,醫院
王朋動物醫院-犬貓眼科,235台灣新北市中和區連城路72號,02 2248 0624,https://fb.com/CooperVet/,4.5,278,"星期一: 休息 | 星期二: 10:00 – 12:00, 14:00 – 20:00 | 星期三: 10:00 – 12:00, 14:00 – 20:00 | 星期四: 10:00 – 12:00, 14:00 – 20:00 | 星期五: 10:00 – 12:00, 14:00 – 20:00 | 星期六: 10:00 – 12:00, 14:00 – 20:00 | 星期日: 11:00 – 13:00, 14:00 – 18:30",5,新北市,中和區,醫院
威安動物醫院,235台灣新北市中和區安平路25號 號,02 2945 5050,,4.7,134,星期一: 14:00 – 19:00 | 星期二: 14:00 – 19:00 | 星期三: 14:00 – 19:00 | 星期四: 14:00 – 19:00 | 星期五: 14:00 – 19:00 | 星期六: 14:00 – 19:00 | 星期日: 休息,5,新北市,中和區,醫院
真正動物醫院,235台灣新北市中和區安平路200-1號,02 2948 9666,https://www.facebook.com/realah29489666,4.4,185,"星期一: 11:00 – 13:00, 15:00 – 21:00 | 星期二: 11:00 – 13:00, 15:00 – 21:00 | 星期三: 休息 | 星期四: 11:00 – 13:00, 15:00 – 21:00 | 星期五: 11:00 – 13:00, 15:00 – 21:00 | 星期六: 11:00 – 13:00, 15:00 – 21:00 | 星期日: 11:00 – 18:00",5,新北市,中和區,醫院
承大動物醫院,235台灣新北市中和區員山路77巷11弄8號,02 2223 9440,,4.7,99,"星期一: 09:30 – 12:00, 14:30 – 21:00 | 星期二: 09:30 – 12:00, 14:30 – 21:00 | 星期三: 09:30 – 12:00, 14:30 – 21:00 | 星期四: 09:30 – 12:00, 14:30 – 21:00 | 星期五: 09:30 – 12:00, 14:30 – 21:00 | 星期六: 09:30 – 12:00, 14:30 – 18:00 | 星期日: 休息",5,新北市,中和區,醫院
瑪雅動物醫院,234台灣新北市永和區中和路333號,02 8921 1948,,4.3,293,"星期一: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 21:30 | 星期二: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 21:30 | 星期三: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 21:30 | 星期四: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 21:30 | 星期五: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 21:30 | 星期六: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 21:30 | 星期日: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 21:30",5,新北市,中和區,醫院
花花動物醫院,235台灣新北市中和區中正路212號,02 2243 0813,https://www.catpool.tw/,5,2,,5,新北市,中和區,醫院
康寶動物醫院,235台灣新北市中和區中興街130號,02 2245 5686,,4.3,72,"星期一: 09:00 – 12:00, 15:00 – 21:00 | 星期二: 09:00 – 12:00, 15:00 – 21:00 | 星期三: 09:00 – 12:00, 15:00 – 21:00 | 星期四: 09:00 – 12:00, 15:00 – 21:00 | 星期五: 09:00 – 12:00, 15:00 – 21:00 | 星期六: 09:00 – 12:00, 15:00 – 21:00 | 星期日: 休息",5,新北市,中和區,醫院
慈恩動物醫院,234台灣新北市永和區竹林路150號,02 3233 5195,,4.3,1809,"星期一: 09:30 – 13:00, 14:30 – 18:00, 18:30 – 21:00 | 星期二: 09:30 – 13:00, 14:30 – 18:00, 18:30 – 21:00 | 星期三: 09:30 – 13:00, 14:30 – 18:00, 18:30 – 21:00 | 星期四: 09:30 – 13:00, 14:30 – 18:00, 18:30 – 21:00 | 星期五: 09:30 – 13:00, 14:30 – 18:00, 18:30 – 21:00 | 星期六: 09:30 – 13:00, 14:30 – 18:00, 18:30 – 21:00 | 星期日: 09:30 – 13:00, 14:30 – 18:00, 18:30 – 21:00",5,新北市,中和區,醫院
唯光動物醫院,234台灣新北市永和區中正路714號,02 2920 6600,https://www.facebook.com/weiguangvet/,4.8,563,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,5,新北市,中和區,醫院
仁心動物醫院,235台灣中和區南華路60號,02 2240 8865,,4,43,星期一: 15:30 – 21:30 | 星期二: 15:30 – 21:30 | 星期三: 15:30 – 21:30 | 星期四: 15:30 – 21:30 | 星期五: 15:30 – 21:30 | 星期六: 15:30 – 21:30 | 星期日: 休息,5,新北市,中和區,醫院
中盟動物醫院 /附設動物復健中心 /中西獸醫整合醫療,234台灣新北市永和區中正路113號,02 2941 0466,,3.8,130,"星期一: 09:00 – 12:00, 15:00 – 21:00 | 星期二: 09:00 – 12:00, 15:00 – 21:00 | 星期三: 09:00 – 12:00, 15:00 – 21:00 | 星期四: 09:00 – 12:00, 15:00 – 21:00 | 星期五: 09:00 – 12:00, 15:00 – 21:00 | 星期六: 09:00 – 12:00, 15:00 – 21:00 | 星期日: 休息",5,新北市,中和區,醫院
慶生動物醫院,234台灣新北市永和區得和路261號,02 2923 1301,https://www.facebook.com/QingShengDongWuYiYuan/,4.3,109,"星期一: 10:00 – 12:30, 14:30 – 18:00, 19:00 – 21:00 | 星期二: 10:00 – 12:30, 14:30 – 18:00, 19:00 – 21:00 | 星期三: 10:00 – 12:30, 14:30 – 18:00, 19:00 – 21:00 | 星期四: 10:00 – 12:30, 14:30 – 18:00, 19:00 – 21:00 | 星期五: 10:00 – 12:30, 14:30 – 18:00, 19:00 – 21:00 | 星期六: 10:00 – 12:30, 14:30 – 18:00, 19:00 – 21:00 | 星期日: 休息",5,新北市,中和區,醫院
全國動物醫院 永和分院,234台灣新北市永和區永貞路175號1樓,02 8923 1148,http://www.vet.com.tw/store_detail.php?Key=5,4.2,225,星期一: 10:30 – 21:00 | 星期二: 10:30 – 21:00 | 星期三: 13:00 – 21:00 | 星期四: 10:30 – 21:00 | 星期五: 10:30 – 21:00 | 星期六: 10:30 – 21:00 | 星期日: 10:30 – 21:00,5,新北市,中和區,醫院
皮皮動物醫院,234台灣新北市永和區保生路22巷12號,02 8231 6021,,4.4,138,"星期一: 09:30 – 11:30, 14:30 – 17:30, 19:30 – 21:30 | 星期二: 09:30 – 11:30, 14:30 – 17:30, 19:30 – 21:30 | 星期三: 休息 | 星期四: 09:30 – 11:30, 14:30 – 17:30, 19:30 – 21:30 | 星期五: 09:30 – 11:30, 14:30 – 17:30, 19:30 – 21:30 | 星期六: 09:30 – 11:30, 14:30 – 15:30 | 星期日: 休息",5,新北市,中和區,醫院
頂點動物醫院（無急診/初診僅開放現場掛號）,234台灣新北市永和區仁愛路87號,02 8921 1700,https://www.topvet.com.tw/aboutus.html,4.6,228,"星期一: 12:00 – 17:00, 18:00 – 21:00 | 星期二: 12:00 – 17:00, 18:00 – 21:00 | 星期三: 12:00 – 17:00, 18:00 – 21:00 | 星期四: 12:00 – 17:00, 18:00 – 21:00 | 星期五: 12:00 – 17:00, 18:00 – 21:00 | 星期六: 12:00 – 17:00, 18:00 – 21:00 | 星期日: 休息",5,新北市,中和區,醫院
同安動物醫院,234台灣永和區中山路一段233號,02 3233 4027,,4.4,103,"星期一: 10:00 – 12:00, 14:00 – 21:30 | 星期二: 10:00 – 12:00, 14:00 – 21:30 | 星期三: 10:00 – 12:00, 14:00 – 21:30 | 星期四: 10:00 – 12:00, 14:00 – 21:30 | 星期五: 10:00 – 12:00, 14:00 – 21:30 | 星期六: 10:00 – 12:00, 14:00 – 19:00 | 星期日: 休息",5,新北市,中和區,醫院
剛果非犬貓動物醫院,231台灣新北市新店區中興路三段259號,02 8665 5702,https://www.facebook.com/congovet,4.4,827,"星期一: 休息 | 星期二: 12:00 – 17:00, 18:00 – 21:00 | 星期三: 12:00 – 17:00, 18:00 – 21:00 | 星期四: 休息 | 星期五: 12:00 – 17:00, 18:00 – 21:00 | 星期六: 12:00 – 17:00, 18:00 – 21:00 | 星期日: 休息",5,新北市,中和區,醫院
台大上和動物醫院,23449台灣新北市永和區福和路75號,02 8921 8859,http://www.facebook.com/ShineHopeAH,4.3,279,"星期一: 09:30 – 12:00, 14:00 – 21:30 | 星期二: 14:00 – 21:30 | 星期三: 09:30 – 12:00, 14:00 – 21:30 | 星期四: 09:30 – 12:00, 14:00 – 21:30 | 星期五: 09:30 – 12:00, 14:00 – 21:30 | 星期六: 09:30 – 12:00, 14:00 – 21:30 | 星期日: 09:30 – 12:00, 14:00 – 18:00",5,新北市,中和區,醫院
雙和動物醫院,234台灣新北市永和區中正路621號,02 2946 6633,https://www.facebook.com/194156227302775,2.9,120,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 休息,5,新北市,中和區,醫院
強生動物醫院,231台灣新北市新店區中正路392號,02 2219 2055,,4.3,233,"星期一: 10:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00 | 星期二: 10:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00 | 星期三: 10:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00 | 星期四: 10:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00 | 星期五: 10:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00 | 星期六: 10:00 – 12:00, 14:00 – 18:00 | 星期日: 休息",5,新北市,中和區,醫院
成蹊動物醫院,234台灣永和區中正路474號,02 8660 8594,,4.6,292,"星期一: 09:00 – 11:00, 15:00 – 17:00, 18:00 – 20:00 | 星期二: 09:00 – 11:00, 15:00 – 17:00, 18:00 – 20:00 | 星期三: 09:00 – 11:00, 15:00 – 17:00, 18:00 – 20:00 | 星期四: 09:00 – 11:00, 15:00 – 17:00, 18:00 – 20:00 | 星期五: 09:00 – 11:00, 15:00 – 17:00, 18:00 – 20:00 | 星期六: 09:00 – 11:00, 15:00 – 17:00, 18:00 – 20:00 | 星期日: 休息",5,新北市,中和區,醫院
原典動物醫院,231台灣新北市新店區中央五街15號,02 2218 1855,http://facebook.com/vetorigin/?locale2=zh_TW,4.6,429,星期一: 10:00 – 21:00 | 星期二: 13:00 – 21:00 | 星期三: 13:00 – 21:00 | 星期四: 休息 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,5,新北市,中和區,醫院
初日動物醫院-新店動物醫院推薦 寵物洗牙 獸醫推薦 寵物心臟超音波 寵物健康檢查 寵物結紮,231038台灣新北市新店區民族路25號1樓,02 8914 6420,https://linktr.ee/hatsuhi_ah,4.9,214,"星期一: 10:30 – 12:30, 14:30 – 17:30, 18:30 – 21:30 | 星期二: 10:30 – 12:30, 14:30 – 17:30, 18:30 – 21:30 | 星期三: 10:30 – 12:30, 14:30 – 17:30, 18:30 – 21:30 | 星期四: 休息 | 星期五: 10:30 – 12:30, 14:30 – 17:30, 18:30 – 21:30 | 星期六: 10:30 – 12:30, 14:30 – 17:30, 18:30 – 21:30 | 星期日: 10:30 – 12:30, 14:30 – 17:30, 18:30 – 21:30",5,新北市,中和區,醫院
寵愛家畜醫院,235台灣新北市中和區連城路409號,02 2221 4527,https://www.facebook.com/loveyoupet/about/?ref=page_internal,4.7,80,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,4,新北市,中和區,醫院
吉利家畜醫院,234台灣永和區永貞路108號,02 2928 0986,,4.7,84,"星期一: 09:00 – 12:00, 15:00 – 18:00, 19:00 – 22:00 | 星期二: 09:00 – 12:00, 15:00 – 18:00, 19:00 – 22:00 | 星期三: 09:00 – 12:00, 15:00 – 18:00, 19:00 – 22:00 | 星期四: 09:00 – 12:00, 15:00 – 18:00, 19:00 – 22:00 | 星期五: 09:00 – 12:00, 15:00 – 18:00, 19:00 – 22:00 | 星期六: 09:00 – 12:00, 15:00 – 18:00, 19:00 – 22:00 | 星期日: 09:00 – 12:00, 15:00 – 18:00, 19:00 – 22:00",4,新北市,中和區,醫院
中山動物醫療中心,234台灣新北市永和區中山路一段29號,02 2924 1658,http://www.dogcat.com.tw/,4.4,423,"星期一: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期二: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期三: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期四: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期五: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期六: 09:30 – 12:00, 13:00 – 18:00 | 星期日: 09:30 – 12:00, 13:00 – 18:00",2,新北市,中和區,醫院
中友動物專科醫院,231台灣新北市新店區中正路19號,02 2915 3597,,4.6,111,星期一: 09:00 – 21:30 | 星期二: 09:00 – 21:30 | 星期三: 09:00 – 21:30 | 星期四: 09:00 – 21:30 | 星期五: 09:00 – 21:30 | 星期六: 09:00 – 21:30 | 星期日: 休息,5,新北市,中和區,醫院
近易動物醫院,235台灣新北市中和區連城路428巷6弄9號1樓,02 8228 7360,,,,,5,新北市,中和區,醫院
明?動物醫院,231台灣新北市新店區安祥路104-7號,02 8215 1631,https://www.facebook.com/margramanimalhospital/,4.6,89,"星期一: 10:30 – 14:00, 16:30 – 18:00, 20:00 – 21:30 | 星期二: 10:30 – 14:00, 16:30 – 18:00, 20:00 – 21:30 | 星期三: 10:30 – 15:00 | 星期四: 休息 | 星期五: 10:30 – 14:00, 16:30 – 18:00, 20:00 – 21:30 | 星期六: 10:30 – 14:00, 15:30 – 18:00, 20:00 – 21:30 | 星期日: 休息",5,新北市,中和區,醫院
康和動物醫院,231台灣新北市新店區中正路429號 台灣 號,02 2918 1850,,4.7,143,"星期一: 15:00 – 18:00, 19:00 – 22:00 | 星期二: 休息 | 星期三: 15:00 – 18:00, 19:00 – 22:00 | 星期四: 15:00 – 18:00, 19:00 – 22:00 | 星期五: 15:00 – 18:00, 19:00 – 21:00 | 星期六: 11:00 – 15:00 | 星期日: 休息",5,新北市,中和區,醫院
永和獸醫院,234台灣新北市永和區永和路二段336號,02 2922 9450,,4.3,81,"星期一: 09:00 – 12:00, 14:00 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 21:00 | 星期六: 09:00 – 12:00, 14:00 – 21:00 | 星期日: 休息",4,新北市,中和區,醫院
竹林動物醫院,234台灣新北市永和區竹林路133-2號,02 8926 7681,,4.7,265,"星期一: 10:00 – 12:00, 14:00 – 21:00 | 星期二: 10:00 – 12:00, 14:00 – 21:00 | 星期三: 10:00 – 12:00, 14:00 – 21:00 | 星期四: 10:00 – 12:00, 14:00 – 21:00 | 星期五: 10:00 – 12:00, 14:00 – 21:00 | 星期六: 10:00 – 12:00, 14:00 – 21:00 | 星期日: 休息",5,新北市,永和區,醫院
心恩動物醫院,234台灣新北市永和區竹林路150號,02 3233 5195,,4.4,92,"星期一: 09:00 – 13:00, 14:30 – 18:00, 18:30 – 21:00 | 星期二: 09:00 – 13:00, 14:30 – 18:00, 18:30 – 21:00 | 星期三: 09:00 – 13:00, 14:30 – 18:00, 18:30 – 21:00 | 星期四: 09:00 – 13:00, 14:30 – 18:00, 18:30 – 21:00 | 星期五: 09:00 – 13:00, 14:30 – 18:00, 18:30 – 21:00 | 星期六: 09:00 – 13:00, 14:30 – 18:00, 18:30 – 21:00 | 星期日: 09:00 – 13:00, 14:30 – 18:00, 18:30 – 21:00",5,新北市,永和區,醫院
康展動物醫院,234台灣新北市永和區福和路316-1號,02 2929 5098,https://www.facebook.com/share/1EDbVmxkku/?mibextid=wwXIfr,4.6,18,星期一: 12:00 – 21:30 | 星期二: 12:00 – 21:30 | 星期三: 休息 | 星期四: 12:00 – 21:30 | 星期五: 12:00 – 21:30 | 星期六: 12:00 – 21:30 | 星期日: 12:00 – 21:30,5,新北市,永和區,醫院
泰安動物醫院,234台灣新北市永和區永貞路83號,02 2928 7877,,4.6,31,"星期一: 10:00 – 12:00, 14:00 – 17:30, 19:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 休息 | 星期日: 休息",5,新北市,永和區,醫院
星安動物醫院,234台灣新北市永和區環河東路一段80號1樓,02 8921 0175,https://lin.ee/KHnbcS7,5,2,"星期一: 休息 | 星期二: 09:00 – 13:00, 17:00 – 21:00 | 星期三: 09:00 – 13:00, 17:00 – 21:00 | 星期四: 休息 | 星期五: 09:00 – 13:00, 17:00 – 21:00 | 星期六: 09:00 – 13:00, 17:00 – 21:00 | 星期日: 09:00 – 13:00, 17:00 – 21:00",5,新北市,永和區,醫院
延吉動物醫院,"號 234, No. 82永貞路永和區新北市台灣 234",02 2920 1883,,4.2,55,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 休息 | 星期日: 休息,5,新北市,永和區,醫院
金華動物醫院,234台灣永和區永和路二段342號,02 2921 2141,,3.3,4,,5,新北市,永和區,醫院
晶華動物醫院,234台灣新北市永和區中正路185號,02 2943 9452,,,,,5,新北市,永和區,醫院
新泰動物醫院,242台灣新北市新莊區新泰路402號,02 2276 9427,,4.8,117,"星期一: 休息 | 星期二: 09:30 – 12:30, 14:30 – 21:30 | 星期三: 09:30 – 12:30, 14:30 – 21:30 | 星期四: 09:30 – 12:30, 14:30 – 21:30 | 星期五: 09:30 – 12:30, 14:30 – 21:30 | 星期六: 09:30 – 12:30, 14:30 – 21:30 | 星期日: 休息",5,新北市,新莊區,醫院
同心動物醫院,242台灣新北市新莊區新泰路474號,02 8992 4900,https://www.tongxinvet.com/index.html,4.5,164,"星期一: 11:00 – 14:00, 15:00 – 18:00, 19:00 – 22:00 | 星期二: 11:00 – 14:00, 15:00 – 18:00, 19:00 – 22:00 | 星期三: 11:00 – 14:00, 15:00 – 18:00, 19:00 – 22:00 | 星期四: 11:00 – 14:00, 15:00 – 18:00, 19:00 – 22:00 | 星期五: 11:00 – 14:00, 15:00 – 18:00, 19:00 – 22:00 | 星期六: 11:00 – 14:00, 15:00 – 18:00, 19:00 – 22:00 | 星期日: 11:00 – 14:00, 15:00 – 18:00, 19:00 – 22:00",5,新北市,新莊區,醫院
登華動物醫院 台大x中興獸醫聯合診治 高壓氧 內視鏡 中獸醫針灸 心臟超音波 膽囊手術-新莊動物醫院推薦|專業動物醫院|寵物健康諮詢|貓狗皮膚科|狗貓急救|寵物X光|寵物險特約醫院,242台灣新北市新莊區龍安路256號2樓,02 2206 0006,https://www.facebook.com/WonderfulVeterinayHospital,4.6,459,"星期一: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 21:00 | 星期二: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 21:00 | 星期三: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 21:00 | 星期四: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 21:00 | 星期五: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 21:00 | 星期六: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 21:00 | 星期日: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 21:00",5,新北市,新莊區,醫院
太僕動物醫院(新莊院)高壓氧治療中心/四級雷射治療/鼠兔專科,242台灣新北市新莊區中正路853號,02 2908 9070,http://topvet.topet.net/,4.1,291,"星期一: 09:00 – 11:30, 13:30 – 17:00, 18:00 – 20:30 | 星期二: 09:00 – 11:30, 13:30 – 17:00, 18:00 – 20:30 | 星期三: 09:00 – 11:30, 13:30 – 17:00, 18:00 – 20:30 | 星期四: 09:00 – 11:30, 13:30 – 17:00, 18:00 – 20:30 | 星期五: 09:00 – 11:30, 13:30 – 17:00, 18:00 – 20:30 | 星期六: 09:00 – 11:30, 13:30 – 17:00, 18:00 – 20:30 | 星期日: 09:00 – 11:30, 13:30 – 17:00, 18:00 – 20:30",5,新北市,新莊區,醫院
安安動物醫院,242台灣新北市新莊區雙鳳路105號,02 2901 3230,https://www.facebook.com/anan.animal.hospital/,4.2,233,"星期一: 09:30 – 12:00, 14:30 – 18:00, 19:00 – 21:00 | 星期二: 09:30 – 12:00, 14:30 – 18:00, 19:00 – 21:00 | 星期三: 09:30 – 12:00, 14:30 – 18:00, 19:00 – 21:00 | 星期四: 09:30 – 12:00, 14:30 – 18:00, 19:00 – 21:00 | 星期五: 09:30 – 12:00, 14:30 – 18:00, 19:00 – 21:00 | 星期六: 09:30 – 12:00, 14:30 – 18:00, 19:00 – 21:00 | 星期日: 休息",5,新北市,新莊區,醫院
護生動物醫院,242台灣新北市新莊區中和街93號,02 2997 2812,,4.6,171,"星期一: 休息 | 星期二: 14:30 – 17:30, 18:30 – 21:30 | 星期三: 14:30 – 17:30, 18:30 – 21:30 | 星期四: 14:30 – 17:30, 18:30 – 21:30 | 星期五: 14:30 – 17:30, 18:30 – 21:30 | 星期六: 09:30 – 12:30, 14:30 – 17:30, 18:30 – 21:30 | 星期日: 休息",5,新北市,新莊區,醫院
丘原動物醫院,242台灣新北市新莊區公園路160號,02 2993 4631,,4.7,76,"星期一: 10:00 – 14:00, 15:00 – 21:00 | 星期二: 10:00 – 14:00, 15:00 – 21:00 | 星期三: 10:00 – 14:00, 15:00 – 21:00 | 星期四: 10:00 – 14:00, 15:00 – 21:00 | 星期五: 10:00 – 14:00, 15:00 – 21:00 | 星期六: 10:00 – 14:00, 15:00 – 18:00 | 星期日: 休息",5,新北市,新莊區,醫院
守護動物醫院,242台灣新北市新莊區中正路891-32號,02 2904 7859,https://www.facebook.com/zhouse02,4.2,111,"星期一: 09:00 – 12:00, 14:00 – 20:00 | 星期二: 09:00 – 12:00, 14:00 – 20:00 | 星期三: 09:00 – 12:00, 14:00 – 20:00 | 星期四: 09:00 – 12:00, 14:00 – 20:00 | 星期五: 09:00 – 12:00, 14:00 – 20:00 | 星期六: 09:00 – 12:00, 14:00 – 20:00 | 星期日: 休息",5,新北市,新莊區,醫院
