店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
原野犬貓專科醫院,324台灣桃園市平鎮區廣德街15號,0987 492 020,http://wild-ah.com/,4.8,79,"星期一: 10:15 – 13:00, 14:30 – 21:00 | 星期二: 10:15 – 13:00, 14:30 – 21:00 | 星期三: 10:15 – 13:00, 14:30 – 21:00 | 星期四: 10:15 – 13:00, 14:30 – 21:00 | 星期五: 10:15 – 13:00, 14:30 – 21:00 | 星期六: 10:15 – 13:00, 14:30 – 21:00 | 星期日: 10:15 – 13:00, 14:30 – 21:00",5,桃園市,中壢區,醫院
桔加g+動物醫院,337台灣桃園市大園區致祥三街40號,03 287 5751,https://www.gplusah.com/news/index.php?group_id=8067&title_id=13970,4.9,64,星期一: 休息 | 星期二: 10:30 – 21:00 | 星期三: 10:30 – 21:00 | 星期四: 10:30 – 21:00 | 星期五: 10:30 – 21:00 | 星期六: 10:30 – 21:00 | 星期日: 10:30 – 21:00,5,桃園市,中壢區,醫院
杜瑪犬貓專科醫院-夜間急診 24小時氧氣加護病房 心臟科 牙科 貓咪友善醫院-新竹動物急診|動物心臟病|寵物牙科|獸醫推薦|動物醫院推薦,300台灣新竹市北區東大路二段147號,03 542 8119,https://www.facebook.com/DumaahHC,4.5,158,"星期一: 09:30 – 13:00, 15:00 – 02:00 | 星期二: 09:30 – 13:00, 15:00 – 02:00 | 星期三: 09:30 – 13:00, 15:00 – 02:00 | 星期四: 09:30 – 13:00, 15:00 – 02:00 | 星期五: 09:30 – 13:00, 15:00 – 02:00 | 星期六: 09:30 – 13:00, 15:00 – 02:00 | 星期日: 09:30 – 13:00, 15:00 – 02:00",5,桃園市,中壢區,醫院
全天候動物醫院 ｜新竹24小時重症加護｜犬貓鼠兔急診｜氧氣病房｜高壓氧治療｜內視鏡,300台灣新竹市東區關新路225號1樓,03 668 6356,https://www.allweathervet.com/,4.2,213,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,桃園市,中壢區,醫院+24h急診
聯眾動物醫院,335台灣大溪區文化路79號,03 388 7799,,4.2,46,"星期一: 09:30 – 12:30, 13:30 – 21:30 | 星期二: 09:30 – 12:30, 13:30 – 21:30 | 星期三: 09:30 – 12:30, 13:30 – 21:30 | 星期四: 09:30 – 12:30, 13:30 – 21:30 | 星期五: 09:30 – 12:30, 13:30 – 21:30 | 星期六: 09:30 – 12:30, 13:30 – 21:30 | 星期日: 休息",5,桃園市,大溪區,醫院
威爾頓動物醫院,335台灣桃園市大溪區埔頂路二段62號,03 380 5510,,4.5,113,星期一: 09:30 – 21:00 | 星期二: 09:30 – 21:00 | 星期三: 09:30 – 21:00 | 星期四: 09:30 – 21:00 | 星期五: 09:30 – 21:00 | 星期六: 09:30 – 21:00 | 星期日: 休息,5,桃園市,大溪區,醫院
仟祐動物醫院,335台灣桃園市大溪區介壽路796號,03 380 4477,,4,141,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息,5,桃園市,大溪區,醫院
維尼動物醫院,334台灣桃園市八德區介壽路二段1091號,03 365 9250,https://www.facebook.com/people/%E7%B6%AD%E5%B0%BC%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2/100063456087102/,4.5,243,"星期一: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期二: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期三: 休息 | 星期四: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期五: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期六: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期日: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00",5,桃園市,大溪區,醫院
亞歐犬貓專科醫院-預約優先制（現場候診請於該門診時段來電詢問可否接診，避免白跑一趟）,334台灣桃園市八德區豐德二路78號,03 368 1515,https://www.facebook.com/Vet.Yaho,4.9,182,"星期一: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期二: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期三: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期四: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期五: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期六: 09:30 – 13:00, 14:00 – 18:30 | 星期日: 休息",5,桃園市,大溪區,醫院
圓霖動物醫院-八德分院,334台灣桃園市八德區介壽路二段1072號,03 365 6008,https://www.petsfamily.com.tw/page/yuanlin,4.5,64,星期一: 12:00 – 20:30 | 星期二: 休息 | 星期三: 休息 | 星期四: 12:00 – 20:30 | 星期五: 12:00 – 20:30 | 星期六: 12:00 – 20:30 | 星期日: 12:00 – 20:30,5,桃園市,大溪區,醫院
進安動物醫院｜寵物中醫專科,334台灣桃園市八德區介壽路二段274號,03 364 2686,,2.7,20,,5,桃園市,大溪區,醫院
桔醬動物醫院（預約優先制）,326台灣桃園市楊梅區新成路27號,03 488 0068,https://www.facebook.com/jijiang110/,4.7,209,"星期一: 09:30 – 12:00, 14:30 – 16:30, 18:00 – 20:00 | 星期二: 09:30 – 12:00, 14:30 – 16:30, 18:00 – 20:00 | 星期三: 09:30 – 12:00, 14:30 – 16:30, 18:00 – 20:00 | 星期四: 休息 | 星期五: 09:30 – 12:00, 14:30 – 16:30, 18:00 – 20:00 | 星期六: 09:30 – 12:00, 14:30 – 16:30, 18:00 – 20:00 | 星期日: 09:30 – 14:30",5,桃園市,楊梅區,醫院
楊梅動物醫院,326台灣桃園市楊梅區中山路10號,03 485 5343,,4,193,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 17:00 | 星期日: 休息,5,桃園市,楊梅區,醫院
人人動物醫院-埔心分院,326台灣桃園市楊梅區永美路272號,03 431 5700,https://m.facebook.com/PusinAH034315700/#!/story.php?story_fbid=7280921531981134&id=131825550224137&m_entstream_source=timeline,4.2,238,"星期一: 09:00 – 11:40, 13:00 – 16:40, 18:00 – 20:50 | 星期二: 09:00 – 11:40, 13:00 – 16:40, 18:00 – 20:50 | 星期三: 09:00 – 11:40, 13:00 – 16:40, 18:00 – 20:50 | 星期四: 09:00 – 11:40, 13:00 – 16:40, 18:00 – 20:50 | 星期五: 09:00 – 11:40, 13:00 – 16:40, 18:00 – 20:50 | 星期六: 09:00 – 11:40, 13:00 – 16:40, 18:00 – 20:50 | 星期日: 09:00 – 11:40, 13:00 – 16:40, 18:00 – 20:50",5,桃園市,楊梅區,醫院
東昇動物醫院,326台灣桃園市楊梅區新成路109號,03 485 0171,,4.1,145,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 15:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 17:00 | 星期日: 休息,5,桃園市,楊梅區,醫院
小栩動物醫院（預約優先制）,326台灣桃園市楊梅區中山北路一段494巷90號,03 475 8001,https://www.facebook.com/siaosyu0529,4.8,104,"星期一: 10:00 – 12:30, 13:30 – 17:00, 18:00 – 20:00 | 星期二: 10:00 – 12:30, 13:30 – 17:00, 18:00 – 20:00 | 星期三: 10:00 – 12:30, 13:30 – 17:00, 18:00 – 20:00 | 星期四: 10:00 – 12:30, 13:30 – 17:00, 18:00 – 20:00 | 星期五: 10:00 – 12:30, 13:30 – 17:00, 18:00 – 20:00 | 星期六: 10:00 – 12:30, 13:30 – 17:00, 18:00 – 20:00 | 星期日: 10:00 – 12:30, 13:30 – 17:00, 18:00 – 20:00",5,桃園市,楊梅區,醫院
吉利動物醫院,326台灣桃園市楊梅區永美路502號,03 481 0963,,5,1,,5,桃園市,楊梅區,醫院
崇恩動物醫院,326台灣桃園市楊梅區文化街32號,03 482 3627,,2.4,19,"星期一: 08:30 – 12:00, 13:30 – 21:30 | 星期二: 08:30 – 12:00, 13:30 – 21:30 | 星期三: 08:30 – 12:00, 13:30 – 21:30 | 星期四: 08:30 – 12:00, 13:30 – 21:30 | 星期五: 08:30 – 12:00, 13:30 – 21:30 | 星期六: 08:30 – 12:00, 13:30 – 21:30 | 星期日: 08:30 – 12:00, 13:30 – 21:30",5,桃園市,楊梅區,醫院
嘉興獸醫院,326台灣桃園市楊梅區中山北路二段382號,03 482 0808,,3.3,31,,4,桃園市,楊梅區,醫院
魔獸醫院,326台灣桃園市楊梅區電研路250巷21號,03 490 4456,,3.2,5,,4,桃園市,楊梅區,醫院
設想動物醫院,338台灣桃園市蘆竹區南順七街22號,03 222 5859,http://www.hofavet.com.tw/,4.5,113,"星期一: 10:30 – 13:00, 14:00 – 20:00 | 星期二: 10:30 – 13:00, 14:00 – 20:00 | 星期三: 休息 | 星期四: 10:30 – 13:00, 14:00 – 20:00 | 星期五: 10:30 – 13:00, 14:00 – 20:00 | 星期六: 10:30 – 13:00, 14:00 – 17:30 | 星期日: 休息",5,桃園市,蘆竹區,醫院
守足動物醫院,338台灣桃園市蘆竹區上興路61號,03 323 3866,https://m.facebook.com/guardfamilyanimalhospital,4.9,45,"星期一: 休息 | 星期二: 11:00 – 14:00, 15:00 – 20:30 | 星期三: 11:00 – 14:00, 15:00 – 20:30 | 星期四: 11:00 – 14:00, 15:00 – 20:30 | 星期五: 11:00 – 14:00, 15:00 – 20:30 | 星期六: 11:00 – 14:00, 15:00 – 20:30 | 星期日: 11:00 – 17:00",5,桃園市,蘆竹區,醫院
春風動物醫院《眼科｜牙科｜骨科｜內視鏡｜出診｜心臟超音波｜獸醫》,338台灣桃園市蘆竹區大新路171號1樓,03 313 8014,https://sprwind.com/,4.6,120,"星期一: 休息 | 星期二: 11:00 – 17:00, 18:30 – 22:00 | 星期三: 11:00 – 16:00, 17:30 – 22:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 16:00, 17:30 – 22:00 | 星期六: 休息 | 星期日: 11:00 – 20:00",5,桃園市,蘆竹區,醫院
樂福動物醫院,338台灣桃園市蘆竹區中山路12號,03 222 5081,,4.4,29,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,5,桃園市,蘆竹區,醫院
新時代動物醫院,338台灣桃園市蘆竹區中正路337號,03 352 2257,,2.8,16,星期一: 13:00 – 23:00 | 星期二: 13:00 – 23:00 | 星期三: 13:00 – 23:00 | 星期四: 13:00 – 23:00 | 星期五: 13:00 – 23:00 | 星期六: 13:00 – 23:00 | 星期日: 13:00 – 23:00,5,桃園市,蘆竹區,醫院
琪欣動物醫院,333台灣桃園市龜山區文化三路99號,03 397 9825,https://www.facebook.com/p/%E7%90%AA%E6%AC%A3%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-100057469989276/?locale=zh_TW,4.5,187,"星期一: 10:00 – 12:00, 14:00 – 21:00 | 星期二: 10:00 – 12:00, 14:00 – 21:00 | 星期三: 10:00 – 12:00, 15:00 – 21:00 | 星期四: 10:00 – 12:00, 14:00 – 21:00 | 星期五: 10:00 – 12:00, 14:00 – 21:00 | 星期六: 10:00 – 12:00, 14:00 – 21:00 | 星期日: 休息",5,桃園市,蘆竹區,醫院
吉布動物醫院,330台灣桃園市桃園區新埔七街134號,03 358 5664,,5,14,"星期一: 09:30 – 12:00, 13:30 – 19:00, 19:30 – 21:00 | 星期二: 09:30 – 12:00, 13:30 – 19:00, 19:30 – 21:00 | 星期三: 09:30 – 12:00, 13:30 – 19:00 | 星期四: 09:30 – 12:00, 13:30 – 19:00, 19:30 – 21:00 | 星期五: 09:30 – 12:00, 13:30 – 19:00, 19:30 – 21:00 | 星期六: 09:30 – 12:00, 13:30 – 17:00 | 星期日: 休息",5,桃園市,蘆竹區,醫院
圓霖動物醫院-中正分院,330台灣桃園市桃園區中正路836號,03 317 7608,https://www.petsfamily.com.tw/page/yuanlin,3.6,43,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5,桃園市,蘆竹區,醫院
心宿動物醫院 （龜山A7動物醫院推薦 犬貓專科 一般內外科 心臟 皮膚 腸胃 牙科 急診 貓科 住院 氧氣病房 專業氣體麻醉）,333台灣桃園市龜山區樂善二路517號1樓,03 397 9993,https://www.instagram.com/stellarheartvet?igsh=MXBrOXBxZXhuYzMzNA==&utm_source=qr,5,40,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 休息 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,5,桃園市,蘆竹區,醫院
麗園動物醫院-大園分院,337台灣桃園市大園區中正東路5號,03 385 5577,https://www.facebook.com/DayuanVet,4.4,310,"星期一: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 20:00 | 星期二: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 20:00 | 星期三: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 20:00 | 星期四: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 20:00 | 星期五: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 20:00 | 星期六: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 20:00 | 星期日: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 20:00",5,桃園市,大園區,醫院
人人動物醫院大園分院,337台灣桃園市大園區華興路21號一樓,03 275 7757,https://www.facebook.com/%E4%BA%BA%E4%BA%BA%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2%E5%A4%A7%E5%9C%92%E5%88%86%E9%99%A2-106390777936825,4.2,174,"星期一: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期二: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期三: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期四: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期五: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期六: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期日: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 21:00",5,桃園市,大園區,醫院
林獸醫動物診所,337台灣桃園市大園區中山南路75巷14號,03 386 7960,,4.8,193,,2,桃園市,大園區,醫院
林動物醫院,333台灣桃園市龜山區復興二路110巷62號,03 327 7235,,4.7,112,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息,5,桃園市,龜山區,醫院
聯盟動物醫院 (桃園龜山萬壽分院) 心臟腹腔超音波 一般犬貓內外科 心臟專科 牙科標準COHAT全口腔評估治療,333台灣桃園市龜山區萬壽路二段1125號1樓,03 350 5565#1120,https://www.pet100pa.com/vet,5,60,"星期一: 10:00 – 13:00, 15:00 – 21:00 | 星期二: 10:00 – 13:00, 15:00 – 21:00 | 星期三: 10:00 – 13:00, 15:00 – 21:00 | 星期四: 10:00 – 13:00, 15:00 – 21:00 | 星期五: 10:00 – 13:00, 15:00 – 21:00 | 星期六: 10:00 – 13:00, 15:00 – 21:00 | 星期日: 10:00 – 13:00, 15:00 – 21:00",5,桃園市,龜山區,醫院
樂醫動物醫院（預約制）,333台灣桃園市龜山區文青二路73號,03 397 8627,https://www.facebook.com/people/%E6%A8%82%E9%86%AB%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2/100093041676136/?locale=zh_TW,4.8,55,星期一: 13:30 – 20:30 | 星期二: 13:30 – 20:30 | 星期三: 休息 | 星期四: 休息 | 星期五: 13:30 – 20:30 | 星期六: 13:30 – 20:30 | 星期日: 13:30 – 20:30,5,桃園市,龜山區,醫院
信安動物醫院,333台灣桃園市龜山區自強南路82號,03 350 3075,,3.6,39,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 15:00,5,桃園市,龜山區,醫院
丹尼爾動物醫院,334台灣桃園市八德區介壽路一段248-1號,03 366 2215,https://m.facebook.com/danielanimalhospital,4.6,168,"星期一: 09:30 – 15:00 | 星期二: 09:30 – 15:00, 18:00 – 20:30 | 星期三: 09:30 – 15:00, 18:00 – 20:30 | 星期四: 09:30 – 15:00, 18:00 – 20:30 | 星期五: 09:30 – 14:30, 18:00 – 20:30 | 星期六: 09:30 – 17:00 | 星期日: 休息",5,桃園市,龜山區,醫院
杏旺動物醫院,334台灣桃園市八德區介壽路一段731號,03 377 9015,,4.3,98,"星期一: 09:30 – 12:00, 13:30 – 21:00 | 星期二: 09:30 – 12:00, 13:30 – 21:00 | 星期三: 09:30 – 12:00, 13:30 – 21:00 | 星期四: 09:30 – 12:00, 13:30 – 21:00 | 星期五: 09:30 – 12:00, 13:30 – 21:00 | 星期六: 09:30 – 12:00, 13:30 – 21:00 | 星期日: 休息",5,桃園市,八德區,醫院
立仁動物醫院,334台灣桃園市八德區公園路30號,03 362 0221,,4.3,103,"星期一: 09:00 – 12:00, 14:00 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 21:00 | 星期六: 09:00 – 20:00 | 星期日: 休息",5,桃園市,八德區,醫院
和平動物醫院,334台灣桃園市八德區介壽路二段113號,03 363 5820,,4,40,"星期一: 09:00 – 12:00, 13:00 – 21:00 | 星期二: 09:00 – 12:00, 13:00 – 21:00 | 星期三: 09:00 – 12:00, 13:00 – 21:00 | 星期四: 09:00 – 12:00, 13:00 – 21:00 | 星期五: 09:00 – 12:00, 13:00 – 21:00 | 星期六: 09:00 – 12:00, 13:00 – 21:00 | 星期日: 09:00 – 12:00",5,桃園市,八德區,醫院
新桃園動物診所,330台灣桃園市桃園區中山路1050號,,,,,,2,桃園市,八德區,醫院
人人動物醫院龍潭總院,325台灣桃園市龍潭區北龍路122號,03 489 5900,,4.2,655,"星期一: 09:00 – 11:30, 13:00 – 16:30, 18:00 – 20:30 | 星期二: 09:00 – 11:30, 13:00 – 16:30, 18:00 – 20:30 | 星期三: 09:00 – 11:30, 13:00 – 16:30, 18:00 – 20:30 | 星期四: 09:00 – 11:30, 13:00 – 16:30, 18:00 – 20:30 | 星期五: 09:00 – 11:30, 13:00 – 16:30, 18:00 – 20:30 | 星期六: 09:00 – 11:30, 13:00 – 16:30, 18:00 – 20:30 | 星期日: 休息",5,桃園市,龍潭區,醫院
旺旺動物醫院,325台灣桃園市龍潭區龍元路58號,03 470 3048,,4.5,46,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息,5,桃園市,龍潭區,醫院
梁動物醫院,325台灣桃園市龍潭區東龍路136號,03 479 2945,,4,79,"星期一: 09:00 – 12:00, 14:00 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 21:00 | 星期六: 09:00 – 12:00, 14:00 – 17:00 | 星期日: 休息",5,桃園市,龍潭區,醫院
徐犬貓專科醫院,325台灣桃園市龍潭區中豐路中山段13號,03 409 2158,,4.1,36,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息,5,桃園市,龍潭區,醫院
泛亞動物醫院,325台灣桃園市龍潭區東龍路285號,03 480 3728,,5,7,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,桃園市,龍潭區,醫院
冠友動物醫院,324台灣桃園市平鎮區中豐路南勢二段１５０號,03 439 2983,,4.2,248,"星期一: 09:00 – 12:00, 14:00 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 21:00 | 星期六: 09:00 – 12:00, 14:00 – 21:00 | 星期日: 休息",5,桃園市,平鎮區,醫院
大業動物醫院,324台灣桃園市平鎮區延平路二段294號,,,,,,5,桃園市,平鎮區,醫院
聯新國際醫院,324台灣桃園市平鎮區廣泰路77號,03 494 1234,https://www.landseedhospital.com.tw/tw,3.8,4264,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,桃園市,平鎮區,醫院
恆心動物醫院,327台灣桃園市新屋區三民路585號,03 487 1000,https://www.facebook.com/profile.php?id=100083097410625,4,77,"星期一: 09:00 – 12:00, 13:00 – 20:00 | 星期二: 09:00 – 12:00, 13:00 – 20:00 | 星期三: 09:00 – 12:00, 13:00 – 20:00 | 星期四: 休息 | 星期五: 09:00 – 12:00, 13:00 – 20:00 | 星期六: 09:00 – 12:00, 13:00 – 20:00 | 星期日: 09:00 – 12:00, 13:00 – 20:00",5,桃園市,新屋區,醫院
榮興獸醫院,327台灣桃園市新屋區中華路177號,03 477 3992,,3.8,126,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 11:00 – 19:30 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 13:00,4,桃園市,新屋區,醫院
沐暮星動物醫院,302台灣新竹縣竹北市縣政二路南段75號,03 558 7540,https://www.facebook.com/%E6%B2%90%E6%9A%AE%E6%98%9F%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-102518852455099/,4.5,286,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,桃園市,新屋區,醫院
築心動物醫院 24h 住院照護 心臟腫瘤骨科 電腦斷層 內視鏡微創醫療中心,300台灣新竹市東區經國路一段654號,03 533 8055,https://www.zhuxin.com.tw/,4.3,1394,"星期一: 00:00 – 02:00, 09:00 – 12:00, 13:00 – 00:00 | 星期二: 00:00 – 02:00, 09:00 – 12:00, 13:00 – 00:00 | 星期三: 00:00 – 02:00, 09:00 – 12:00, 13:00 – 00:00 | 星期四: 00:00 – 07:30, 09:00 – 12:00, 13:00 – 00:00 | 星期五: 00:00 – 07:30, 09:00 – 12:00, 13:00 – 00:00 | 星期六: 00:00 – 07:30, 09:00 – 12:00, 13:00 – 00:00 | 星期日: 00:00 – 02:00, 09:00 – 12:00, 13:00 – 00:00",5,桃園市,新屋區,醫院
維樂動物醫院 We Love,328台灣桃園市觀音區新生路1521號,03 483 6997,https://www.facebook.com/%E7%B6%AD%E6%A8%82%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-114123608309786,5,136,"星期一: 09:00 – 12:00, 14:00 – 17:00, 18:00 – 20:30 | 星期二: 09:00 – 12:00, 14:00 – 17:00, 18:00 – 20:30 | 星期三: 09:00 – 12:00, 14:00 – 17:00 | 星期四: 09:00 – 12:00, 14:00 – 17:00, 18:00 – 20:30 | 星期五: 09:00 – 12:00, 14:00 – 17:00, 18:00 – 20:30 | 星期六: 09:00 – 12:00, 14:00 – 17:00 | 星期日: 休息",5,桃園市,觀音區,醫院
