店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域
生活水族寵物賣場,412台灣台中市大里區德芳路二段10號,04 2407 9090,https://m.facebook.com/pages/category/Retail-Company/%E7%94%9F%E6%B4%BB%E6%B0%B4%E6%97%8F%E5%AF%B5%E7%89%A9%E8%B3%A3%E5%A0%B4-929985827069501/?locale2=zh_TW,4,296,星期一: 12:30 – 21:30 | 星期二: 12:30 – 21:30 | 星期三: 12:30 – 21:30 | 星期四: 12:30 – 21:30 | 星期五: 12:30 – 21:30 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,2,台中市,大里區
台中市寵物商業同業公會,412台灣台中市大里區環中東路六段128號,0936 885 499,https://www.facebook.com/tcpet/?ref=bookmarks,5,983,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 休息 | 星期日: 休息,2,台中市,大里區
金吉祥白博美寵物店,412台灣台中市大里區三興街47號,0932 314 535,,4.7,9,星期一: 休息 | 星期二: 09:00 – 18:00 | 星期三: 休息 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,2,台中市,大里區
就是愛狗寵物美容,412台灣台中市大里區益民路一段196號,04 2485 4707,,4.8,12,星期一: 11:00 – 20:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,台中市,大里區
芭絲特貓舍,412台灣台中市大里區塗城路784巷6弄3號,0909 258 202,https://rink.cc/xvf8w,4.8,70,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 10:00 – 18:30 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,2,台中市,大里區
波士頓寵物美學（BOSTON）,412台灣台中市大里區文心南路1318號,0910 691 896,,4.6,45,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,台中市,大里區
高陞水族寵物店,412台灣大里區成功二路79號,04 2492 6932,,4.2,85,星期一: 09:30 – 22:00 | 星期二: 09:30 – 22:00 | 星期三: 09:30 – 22:00 | 星期四: 09:30 – 22:00 | 星期五: 09:30 – 22:00 | 星期六: 09:30 – 22:00 | 星期日: 09:30 – 22:00,2,台中市,大里區
DIER貓咪住宿,412台灣台中市大里區中興路二段817號,04 2483 3606,,5,52,星期一: 13:00 – 22:00 | 星期二: 13:00 – 22:00 | 星期三: 13:00 – 22:00 | 星期四: 13:00 – 22:00 | 星期五: 13:00 – 22:00 | 星期六: 13:00 – 22:00 | 星期日: 13:00 – 22:00,2,台中市,大里區
露達寵物生活工坊,413台灣台中市霧峰區中正路750號,0981 816 720,https://www.facebook.com/LuDaPets/,4.9,95,星期一: 10:00 – 21:30 | 星期二: 10:00 – 21:30 | 星期三: 10:00 – 21:30 | 星期四: 13:00 – 21:30 | 星期五: 10:00 – 21:30 | 星期六: 10:00 – 21:30 | 星期日: 10:00 – 21:30,2,台中市,大里區
討吃手工寵物零食,412台灣台中市大里區永隆三街163號,0970 511 715,https://shopee.tw/ben87199123,5,6,星期一: 休息 | 星期二: 13:00 – 15:00 | 星期三: 13:00 – 15:00 | 星期四: 13:00 – 15:00 | 星期五: 休息 | 星期六: 休息 | 星期日: 休息,2,台中市,大里區
三柴一生寵物澡堂,412台灣台中市大里區新南路49號,0912 375 501,,5,33,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,大里區
夢幻寵物美學(益民店),412台灣台中市大里區益民路二段25-1號,04 2486 0669,https://www.facebook.com/dreampet531?mibextid=9R9pXO,4.7,65,星期一: 10:30 – 18:30 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:30 – 18:30 | 星期五: 10:30 – 18:30 | 星期六: 10:30 – 18:30 | 星期日: 10:30 – 18:30,2,台中市,大里區
沛司寵物美容.安親.住宿.貓咪獨立美容,412台灣台中市大里區自立路67號,04 2275 2279,,4.8,197,星期一: 10:00 – 22:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,大里區
哇卡寵物Wakapet,412台灣台中市大里區國光路二段626號,0970 670 539,https://wakapet.com.tw/,5,62,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台中市,大里區
貓賦貓舍,412台灣台中市大里區國光路二段314號,,https://www.facebook.com/maofuleague/,5,10,星期一: 09:30 – 18:30 | 星期二: 09:30 – 18:30 | 星期三: 09:30 – 18:30 | 星期四: 09:30 – 18:30 | 星期五: 09:30 – 18:30 | 星期六: 09:30 – 18:30 | 星期日: 09:30 – 18:30,2,台中市,大里區
新合順香舖 (零售 批發) 環保金紙｜紙紮｜佛具｜寵物金｜環保香｜鞭砲｜煙火｜蓮花紙｜蠟燭酥油燈｜小盤香｜臥香｜檀香沉香 ※Line訂貨詢問請加ID:@wbs2022m-大里環保金紙|環保香|金紙推薦|精緻紙紮|蓮花塔|發財金,412台灣台中市大里區新仁路一段123之1號,04 2270 9034,,4.9,70,星期一: 08:00 – 21:00 | 星期二: 08:00 – 21:00 | 星期三: 08:00 – 21:00 | 星期四: 08:00 – 21:00 | 星期五: 08:00 – 21:00 | 星期六: 08:00 – 21:00 | 星期日: 08:00 – 21:00,2,台中市,大里區
家寶貓舍,412台灣台中市大里區內新街47-2號,0980 828 858,https://www.ljiabaocattery.com/,4.3,44,,2,台中市,大里區
樂派寵物/貓狗飼料/用品,413台灣台中市霧峰區峰堤路703-1號,0986 868 757,,5,5,,5,台中市,大里區
嚕嚕毛寵物自助洗｜Lulumao pet wash shop,412台灣台中市大里區愛心一街20號,0912 636 816,,4.8,56,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台中市,大里區
狗苑子寵物沙龍&貓美學2F［美容•SPA•旅館］,412台灣台中市大里區大里路128號,04 2260 5036,https://lin.ee/0leDtrl,4.9,46,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,大里區
行銷推廣 - 旅遊 美食 作家 - 天然寵物手工零食推薦 -,412台灣台中市大里区爽文路810號1樓,0985 179 365,https://fruitlove.tw/blog,5,1,,2,台中市,大里區
犬家寵物美容旅館 - (全預約制/請加LINE ID:@567xseum),412台灣台中市大里區西榮路260巷35號,,https://line.me/ti/p/~@567xseum,5,72,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台中市,大里區
咪亞 寵物美容精品,413台灣台中市霧峰區大同路11-2號,0933 450 880,,4.5,31,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台中市,大里區
沐樂寵物澡堂mule pets spa（不定期休假）,412台灣台中市大里區永隆路63號,0926 512 400,https://lin.ee/7PWjUlu,5,102,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,台中市,大里區
DOMO寵物沙龍,412台灣台中市大里區中興路二段332-1號,0925 057 488,,5,36,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台中市,大里區
苑逸寵物美容,412台灣台中市大里區國光路二段152號,04 2482 3805,https://yuanyipet.com/?fbclid=PAAaZj9fhsY8drQQgjLyQOGAUaQjPVY_PDuMHiOy_CbuGOUArsZQpiCn9NmsM_aem_AfJo_FCg5w2pjUFPhMcST79zpIcxKcF8YRdmyy6h14PTEya0-Gx0U0Z7Oh0IrxYi3aw,4.9,85,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,大里區
咕溜寵物美容,412台灣台中市大里區中興路二段683號,0985 066 491,https://instagram.com/guloupet?igshid=NTc4MTIwNjQ2YQ==,5,60,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台中市,大里區
霹靂神犬寵物沙龍坊,412台灣台中市大里區仁化里仁化路560號,04 2493 1129,,4.7,16,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台中市,大里區
貓老闆,412台灣台中市大里區大里路109號,04 2485 1983,https://www.facebook.com/Cat.Boss.coffee/,4.6,1127,星期一: 休息 | 星期二: 休息 | 星期三: 11:30 – 19:30 | 星期四: 11:30 – 19:30 | 星期五: 11:30 – 19:30 | 星期六: 11:30 – 19:30 | 星期日: 11:30 – 19:30,2,台中市,大里區
噯麗英短貓舍｜大里店 貓旅 美容 選物,412台灣台中市大里區國光路二段314號,0920 013 388,https://lin.ee/v7zTnrM,5,33,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,台中市,大里區
莫名奇喵專業貓坊,412台灣台中市大里區健民路23號巷65號,0978 277 299,https://line.me/ti/p/tYzDg8DigF,5,271,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,台中市,大里區
朵妮寵物美容坊（全預約）,412台灣台中市大里區永興路222號,0985 692 966,,4.5,19,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 休息 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,台中市,大里區
小跟班寵物澡堂,412台灣台中市大里區成功路150號,04 2496 3350,,3.8,15,星期一: 11:00 – 20:00 | 星期二: 11:00 – 17:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台中市,大里區
夢幻寵物美學 貓咪獨立空間【台中大里寵物美容教學】寵物美容證照｜寵物美容評價最高｜貓狗美容推薦｜貓狗剃毛｜貓狗洗澡,412台灣台中市大里區國光路二段540-2號,04 2481 4911,http://www.petspatraining.com/,5,166,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 09:00 – 17:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,2,台中市,大里區
康醫生技國際股份有限公司(儲運中心)-台中寵物預防醫學|寵物健康檢測|寵物照護產品|寵物尿液試紙|寵物尿液檢測|寵物清潔用品,414台灣台中市烏日區成豐巷28-1號,,https://www.con-e.co/,5,13,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 休息 | 星期日: 休息,5,台中市,霧峰區
全球寵物用品有限公司,542台灣南投縣草屯鎮中正路137-26號542,04 9255 1457,http://www.global-pets.com.tw/,4.4,8,星期一: 08:00 – 17:00 | 星期二: 08:00 – 17:00 | 星期三: 08:00 – 17:00 | 星期四: 08:00 – 17:00 | 星期五: 08:00 – 17:00 | 星期六: 休息 | 星期日: 休息,5,台中市,霧峰區
金龜車 婦嬰用品-霧峰店 BeetleBaby,413台灣台中市霧峰區中正路1177號,04 2330 9192,http://www.facebook.com/goldcarbaby,4.9,366,星期一: 09:30 – 21:30 | 星期二: 09:30 – 21:30 | 星期三: 09:30 – 21:30 | 星期四: 09:30 – 21:30 | 星期五: 09:30 – 21:30 | 星期六: 09:30 – 21:30 | 星期日: 09:30 – 21:30,4,台中市,霧峰區
晶采貓舍 (預約制),413台灣台中市霧峰區中正路146巷53弄18號,0976 904 914,,5,2,,2,台中市,霧峰區
萊恩手作寵物零食,413台灣台中市霧峰區忠孝路15號,0981 165 433,https://www.instagram.com/lion_handmake?igsh=bzZtY2Q1bnkzYnBs,5,5,星期一: 休息 | 星期二: 休息 | 星期三: 12:00 – 18:00 | 星期四: 12:00 – 16:00 | 星期五: 12:00 – 16:00 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 19:30,2,台中市,霧峰區
Jessica 寵物美容,413台灣台中市霧峰區林森路502號,04 2339 6502,https://www.facebook.com/jessica.petsalon520,5,4,星期一: 11:00 – 20:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台中市,霧峰區
玩聚鴨 一番賞·盲盒·格子舖·寵物周邊,413台灣台中市霧峰區德泰街43號,,https://www.instagram.com/togetherduck_toys/profilecard/?igsh=ZXV3NnBlZWw0dXZj,5,13,星期一: 14:00 – 21:00 | 星期二: 14:00 – 22:00 | 星期三: 14:00 – 21:00 | 星期四: 14:00 – 21:00 | 星期五: 14:00 – 23:00 | 星期六: 14:00 – 21:00 | 星期日: 14:00 – 21:00,2,台中市,霧峰區
歐米菲寵物沙龍旅館,413台灣台中市霧峰區四德路228號,04 2333 2288,https://omiifii.com.tw/,5,26,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,霧峰區
周萌萌的窩緬因布偶貓舍,413台灣台中市霧峰區乾溪路356號,0927 772 112,https://www.momojhou.tw/,3,38,,2,台中市,霧峰區
極光企業社｜雷射雕刻零售商品,413台灣台中市霧峰區育群路111巷13號7樓,0985 455 561,,,,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台中市,霧峰區
拾柒皇家藍英短貓舍,413台灣台中市霧峰區樟公北巷17號,0982 227 496,https://www.royalblueshortcat.com/,4.8,23,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台中市,霧峰區
貝絲特貓舍 Best Cattery,413台灣台中市霧峰區中正路422號,0903 142 100,https://www.facebook.com/%E8%B2%9D%E7%B5%B2%E7%89%B9%E8%B2%93%E8%88%8D-106203345141006,5,3,星期一: 08:00 – 21:00 | 星期二: 08:00 – 21:00 | 星期三: 08:00 – 21:00 | 星期四: 08:00 – 21:00 | 星期五: 08:00 – 21:00 | 星期六: 08:00 – 21:00 | 星期日: 08:00 – 21:00,2,台中市,霧峰區
貓狗大棧寵物百貨-台中沙鹿店,433台灣台中市沙鹿區鎮南路二段565號,04 2636 0738,https://catndog.com.tw/,4.5,428,星期一: 10:30 – 22:30 | 星期二: 10:30 – 22:30 | 星期三: 10:30 – 22:30 | 星期四: 10:30 – 22:30 | 星期五: 10:30 – 22:30 | 星期六: 10:30 – 22:30 | 星期日: 10:30 – 22:30,2,台中市,霧峰區
寵物好飼多,220台灣新北市板橋區實踐路165號1樓,0925 665 098,,5,102,星期一: 12:00 – 23:00 | 星期二: 12:00 – 23:00 | 星期三: 12:00 – 23:00 | 星期四: 12:00 – 23:00 | 星期五: 12:00 – 23:00 | 星期六: 12:00 – 23:00 | 星期日: 12:00 – 23:00,2,台中市,霧峰區
台富動物服務中心 寵物火化寵物禮儀（ 可預約來電）,413台灣台中市霧峰區復興路二段9號,0932 632 198,https://www.動物處理.tw/index.html,4.9,46,,2,台中市,霧峰區
樂寶LovePaws寵物美容,413009台灣台中市霧峰區振興東街14號,0979 611 426,,5,43,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,霧峰區
毛孩窩 貓狗寵物用品專賣,540台灣南投縣南投市復興路115號,0909 060 070,https://www.facebook.com/mao.hai.wo/,4.8,16,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,5,台中市,霧峰區
阿貴養了一隻牛-毛孩選物,220台灣新北市板橋區重慶路245巷34號,02 2957 6618,https://www.gueicowshop.com/,5,21,星期一: 休息 | 星期二: 13:00 – 22:00 | 星期三: 13:00 – 22:00 | 星期四: 13:00 – 22:00 | 星期五: 13:00 – 22:00 | 星期六: 13:00 – 22:00 | 星期日: 13:00 – 22:00,2,台中市,霧峰區
阿珠寵物小屋,413台灣霧峰區中正路259號,0963 257 128,,,,,2,台中市,霧峰區
旺旺寵物生活館,542台灣南投縣草屯鎮中興路150號,04 9230 0042,https://www.facebook.com/wangwang150,4.3,425,星期一: 09:00 – 22:30 | 星期二: 09:00 – 22:30 | 星期三: 09:00 – 22:30 | 星期四: 09:00 – 22:30 | 星期五: 09:00 – 22:30 | 星期六: 09:00 – 22:30 | 星期日: 09:00 – 22:30,2,台中市,霧峰區
🎡瘋狂尾巴寵物遊樂園🎡4月10日園區結束營業。,407台灣台中市西屯區中清路二段1369號,04 2426 2669,https://reserve.oddle.me/crazytail,4.6,291,,2,台中市,霧峰區
擊掌寵物-寵物用品,414台灣台中市烏日區環中路八段615號,0911 871 733,,,,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 10:00 – 19:00 | 星期日: 11:00 – 19:00,5,台中市,烏日區
不是寵物店-新興店,414台灣台中市烏日區新興路461-1號,04 2337 2302,,5,422,星期一: 11:00 – 21:30 | 星期二: 11:00 – 21:30 | 星期三: 11:00 – 21:30 | 星期四: 11:00 – 21:30 | 星期五: 11:00 – 21:30 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,2,台中市,烏日區
四季DOG寵物美容,414台灣台中市烏日區長春街541號,04 2336 8041,,4.9,23,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,台中市,烏日區
DOG貓寵物生活館(寵物美容、寵物住宿、寵物安親、寵物接送）,414台灣台中市烏日區新興路207號,0933 955 952,https://www.facebook.com/profile.php?id=100090462213600&mibextid=LQQJ4d,5,49,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,2,台中市,烏日區
元氣豆寵物美容,414台灣台中市烏日區中山路一段568號,04 2336 9592,,4.4,20,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 休息 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,2,台中市,烏日區
寶葳寵物沙龍,414台灣台中市烏日區三榮路二段181號,04 2338 5611,https://m.facebook.com/baowel1001/,5,33,星期一: 休息 | 星期二: 09:30 – 19:30 | 星期三: 09:30 – 19:30 | 星期四: 09:30 – 19:30 | 星期五: 09:30 – 19:30 | 星期六: 09:30 – 19:30 | 星期日: 09:30 – 19:30,2,台中市,烏日區
阿尼牧絲寵物旅館,414台灣台中市烏日區高鐵路一段12號,0921 016 857,https://www.facebook.com/profile.php?id=100087432038752&mibextid=LQQJ4d',5,9,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台中市,烏日區
米亞寵物美容工坊,414台灣台中市烏日區中山路二段205號,0970 565 798,https://lin.ee/wMTC39H,5,17,星期一: 休息 | 星期二: 09:30 – 18:30 | 星期三: 09:30 – 16:00 | 星期四: 09:30 – 18:30 | 星期五: 09:30 – 18:30 | 星期六: 09:30 – 18:30 | 星期日: 09:30 – 18:30,2,台中市,烏日區
優太生活百貨｜1F日韓零食｜2F日系收納｜寵物食品｜辦公文具｜家用五金,414台灣台中市烏日區高鐵路二段156號1樓,04 2337 7959,,5,10,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,2,台中市,烏日區
腳滑狐狸 寵物美容工作室,414台灣台中市烏日區民族街56號,0981 278 636,,5,21,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,2,台中市,烏日區
聖瑞尼斯Sanrooney's寵物肌膚照護專家,402台灣台中市南區復興路二段106號,0909 579 696,https://linktr.ee/sanrooneys?fbclid=PAAaYN54BPEd5fT5SGVCyR9muj_fn8FasRNaogn_6LJN8fPyNuBLTcvIQST3E_aem_AVYcceaqMSIuR_WI28FM8F-uCGQ7peec_NL4dX5UZdcaTcKCGM3TxLwZWcMV68DymPg,,,星期一: 09:30 – 16:00 | 星期二: 09:30 – 16:00 | 星期三: 09:30 – 16:00 | 星期四: 09:30 – 16:00 | 星期五: 09:30 – 16:00 | 星期六: 休息 | 星期日: 休息,2,台中市,烏日區
有犬澡堂《寵物自助水療專門店》,414台灣台中市烏日區文德街68號,,https://m.facebook.com/YoDog.SPA/?locale2=zh_TW,4.9,28,,2,台中市,烏日區
貓狗大棧寵物百貨-台中豐原店,420台灣台中市豐原區圓環東路264號,04 2527 0068,https://catndog.com.tw/,4.4,331,星期一: 10:30 – 22:30 | 星期二: 10:30 – 22:30 | 星期三: 10:30 – 22:30 | 星期四: 10:30 – 22:30 | 星期五: 10:30 – 22:30 | 星期六: 10:30 – 22:30 | 星期日: 10:30 – 22:30,2,台中市,豐原區
不是寵物店-中山店,42047台灣台中市豐原區中山路231號,04 2523 8968,https://notpet.meepshoper.com/,4.5,281,星期一: 11:00 – 21:30 | 星期二: 11:00 – 21:30 | 星期三: 11:00 – 21:30 | 星期四: 11:00 – 21:30 | 星期五: 11:00 – 21:30 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,2,台中市,豐原區
魚中魚貓狗水族大賣場-豐原店,420台灣台中市豐原區豐原大道六段835號,04 2515 8666,https://www.petsmall.com.tw/petsmall/index.php,4.4,943,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台中市,豐原區
不是寵物店-環北店,420台灣台中市豐原區圓環北路二段32號,04 2523 8868,https://notpet.meepshoper.com/,4.6,180,星期一: 11:30 – 21:30 | 星期二: 11:30 – 21:30 | 星期三: 11:30 – 21:30 | 星期四: 11:30 – 21:30 | 星期五: 11:30 – 21:30 | 星期六: 11:30 – 21:30 | 星期日: 11:30 – 21:30,2,台中市,豐原區
日升寵物社皮店,420台灣台中市豐原區豐原大道一段257號,04 2525 1234,https://www.facebook.com/rishengdog,4.6,151,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,2,台中市,豐原區
東森寵物 豐原圓環東店,420台灣台中市豐原區圓環東路257號,04 2527 3339,https://www.etipets.com/,4.8,273,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台中市,豐原區
鸚鵡叢林寵物專賣店豐原一館,420台灣台中市豐原區豐原大道六段676號,04 2512 3469,https://www.facebook.com/jungle.parrot/,4.7,234,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 18:00,2,台中市,豐原區
好狗運貓狗福利中心-豐原店,420台灣台中市豐原區圓環東路528號,04 2522 9666,https://www.facebook.com/gdd003,3.9,219,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台中市,豐原區
朵瑞絲寵物沙龍,420台灣台中市豐原區圓環南路60巷46號,04 2522 3335,https://www.doris.com.tw/,4.9,31,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台中市,豐原區
比比狗寵物美容,420台灣台中市豐原區豐東路382號,04 2520 6068,https://www.facebook.com/%E6%AF%94%E6%AF%94%E7%8B%97%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-107408295034342/,4.8,65,星期一: 09:00 – 20:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,2,台中市,豐原區
