店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域
幸運草寵物美容/前鎮寵物美容/前鎮寵物住宿/前鎮洗狗/高雄寵物美容/高雄寵物旅館/苓雅區寵物美容 /鼓山區寵物美容/三民區寵物美容,806台灣高雄市前鎮區二聖二路13號,0981 597 123,https://www.clover-13.com/,4.9,134,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 休息,2,高雄市,前鎮區
毛絨絨澡堂x貓茸茸旅館,806台灣高雄市前鎮區民權二路613號,07 330 0313,https://www.pet-bathing.com.tw/,5,612,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,前鎮區
本丸特殊寵物與貓專科醫院,806台灣高雄市前鎮區永豐路105號1樓,07 721 1089,,4.5,231,"星期一: 休息 | 星期二: 09:30 – 12:00, 14:30 – 21:00 | 星期三: 09:30 – 12:00, 14:30 – 21:00 | 星期四: 09:30 – 12:00, 14:30 – 21:00 | 星期五: 09:30 – 12:00, 14:30 – 21:00 | 星期六: 09:30 – 12:00, 14:30 – 21:00 | 星期日: 14:00 – 21:00",2,高雄市,前鎮區
皇寵寵物生命禮儀 | 寵物火化 | 寵物禮儀 | 寵物骨灰罐 | 高雄寵物火化 | 寵物過世 | 寵物殯葬 | 寵物天堂 | 寵物安樂 | 寵物祭祀用品,806台灣高雄市前鎮區廣東三街46號,0917 433 997,https://www.cigarette.com.tw/h/Index?key=tibg9,5,93,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,高雄市,前鎮區
愛萌寵物美容,830台灣高雄市鳳山區三誠路63號,07 768 1288,https://zh-tw.facebook.com/%E6%84%9B%E8%90%8C%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-798964523547850/,4.5,48,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,高雄市,前鎮區
百分百寵物生活館 寵物美容 (保華店) 獸醫師開的寵物店,830台灣高雄市鳳山區保華一路250號,07 796 5825,https://www.pet100pa.com/,5,399,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,前鎮區
Fun心寵物美容旅館/前鎮寵物住宿/前鎮寵物美容/寵物住宿/寵物美容,806台灣高雄市前鎮區一心一路216號,07 722 1711,https://www.facebook.com/Fun%E5%BF%83%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-%E6%97%85%E9%A4%A8-100789501677559/?modal=admin_todo_tour,5,46,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,2,高雄市,前鎮區
家有萌寵寵物用品店,842台灣高雄市旗山區中華路595號,0934 046 664,https://www.facebook.com/%E5%AE%B6%E6%9C%89%E8%90%8C%E5%AF%B5%E5%AF%B5%E7%89%A9%E7%94%A8%E5%93%81%E5%BA%97-103447618942640/?ref=pages_you_manage,5,168,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,高雄市,旗津區
保羅寵物用品店,820台灣高雄市岡山區岡山路486號,07 621 3255,,4.4,78,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,5,高雄市,旗津區
琦琦寵物生活館,842台灣高雄市旗山區復新街28號,07 662 6979,,4.1,36,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,2,高雄市,旗津區
浪寶貝寵物美容,842台灣高雄市旗山區東新街58號,0975 771 787,,4.7,42,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,2,高雄市,旗津區
懶骨頭寵物沙龍,842台灣高雄市旗山區中學路25號,0987 700 967,https://instagram.com/lazybones025?igshid=MzRlODBiNWFlZA==,5,8,星期一: 休息 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,2,高雄市,旗津區
旗魚水族寵物,842台灣高雄市旗山區延平一路486號,07 661 7820,https://www.facebook.com/chiyu.com.tw/,4.2,51,星期一: 08:30 – 21:30 | 星期二: 08:30 – 21:30 | 星期三: 08:30 – 21:30 | 星期四: 08:30 – 21:30 | 星期五: 08:30 – 21:30 | 星期六: 08:30 – 21:30 | 星期日: 08:30 – 21:30,2,高雄市,旗津區
豪小子寵物店,812台灣高雄市小港區中安路690之5號,07 793 3979,https://www.facebook.com/howsmall690/,4.6,37,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 休息 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 10:00 – 17:00,2,高雄市,旗津區
FiNa寵物自助洗、快剃、美容、住宿、安親-小港寵物美容|寵物自助洗|寵物用品|寵物住宿|寵物安親|寵物不關籠住宿|貓咪專業美容|貓咪好評住宿,812台灣高雄市小港區孔鳳路438之8號,0928 875 772,https://iiil.io/lfpX,5,158,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 休息 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,5,高雄市,小港區
家林寵物補給站⎜幼貓販售⎜寵物美容⎜寵物洗澡⎜寵物用品⎜寵物住宿⎜寵物旅館⎜寵物飼料⎜寵物安親⎜寵物保姆⎜寵物葬儀⎜推薦貓舍⎜寵物到府居家安親⎜寵物店⎜,830070台灣高雄市鳳山區頂興街211號1F,07 791 4567,https://lin.ee/548Bhnv,4.9,75,,5,高雄市,小港區
懷翔寵物生命禮儀-小港園區 | 寵物火化 | 寵物禮儀服務,812台灣高雄市小港區高松路,07 735 6988,https://petcremation.com.tw/,5,938,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,高雄市,小港區
東森寵物 小港桂陽店,812032台灣高雄市小港區桂陽路115號,07 791 3955,https://www.etipets.com/,4.9,178,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,小港區
東森寵物 小港宏平店,812台灣高雄市小港區宏平路432號,07 803 3315,https://www.etipets.com/,4.5,462,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,小港區
嚕咪寵物美容,812台灣高雄市小港區立群路128號,07 803 2366,https://www.facebook.com/roomypets,4.5,19,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 休息,2,高雄市,小港區
拉拉寵物小鋪,81268台灣高雄市小港區康莊路186號,07 806 6336,http://www.facebook.com/lalapethouse,4.9,119,星期一: 10:10 – 18:00 | 星期二: 休息 | 星期三: 10:10 – 18:00 | 星期四: 10:10 – 18:00 | 星期五: 10:10 – 18:00 | 星期六: 10:10 – 18:00 | 星期日: 10:10 – 18:00,2,高雄市,小港區
寵老闆 寵物美容旅館,812台灣高雄市小港區港平路98號,0936 197 801,https://www.facebook.com/%E5%AF%B5%E8%80%81%E9%97%86-%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E6%97%85%E9%A4%A8-100235281329413/,4.7,58,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,小港區
小天使寵物店,812台灣高雄市小港區宏平路27號,07 802 2975,,4.5,6,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,2,高雄市,小港區
狗來富寵物,812019台灣高雄市小港區宏平路500號,,,3.3,3,星期一: 09:00 – 21:00 | 星期二: 休息 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,2,高雄市,小港區
寵星寵物美容(寵星犬舍),812台灣高雄市小港區高松路13-2 號,07 806 0939,,4.7,22,,2,高雄市,小港區
IDog寵物生活館,812台灣高雄市小港區中安路607號,07 791 6607,https://www.facebook.com/I-DOG-%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-192022204215404/,3.9,29,星期一: 09:30 – 20:00 | 星期二: 09:30 – 20:00 | 星期三: 09:30 – 20:00 | 星期四: 09:30 – 20:00 | 星期五: 09:30 – 20:00 | 星期六: 09:30 – 20:00 | 星期日: 休息,2,高雄市,小港區
森森寵物美容沙龍精品旅館🌸週三美容部公休🌸附設寵物美容教學（ABC檢定模特兒犬租賃、純色貴賓培育）,812台灣高雄市小港區桂華街458號,0903 668 662,https://lin.ee/qFl9a64,5,479,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,小港區
I Dog寵物旅館,812台灣高雄市小港區桂陽路175巷1弄23號號,07 791 9895,https://www.facebook.com/I-Dog%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-779408782137860/?ref=page_internal,4.6,34,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,小港區
艾狗美寵物專業美容,812台灣高雄市小港區中安路600號,07 791 5999,,5,14,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,2,高雄市,小港區
萌星球寵物美容,812033台灣高雄市小港區中安路406-5號,0955 944 539,,4.9,46,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 休息 | 星期日: 10:00 – 20:00,2,高雄市,小港區
狗喵家族寵物美容,812台灣高雄市小港區新豐街135號,07 802 7125,,3.9,8,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,高雄市,小港區
咕mo寵物沙龍館,812台灣高雄市小港區行義街65號,07 806 6082,,4.9,54,星期一: 10:30 – 18:00 | 星期二: 休息 | 星期三: 10:30 – 18:00 | 星期四: 10:30 – 18:00 | 星期五: 10:30 – 18:00 | 星期六: 10:30 – 18:00 | 星期日: 10:30 – 18:00,2,高雄市,小港區
老地方寵物生活館 - 鳳山店,830台灣高雄市鳳山區大東一路22號,07 790 1096,https://oldplacepet.shop2000.com.tw/,4.8,1092,星期一: 11:00 – 21:30 | 星期二: 11:00 – 21:30 | 星期三: 11:00 – 21:30 | 星期四: 11:00 – 21:30 | 星期五: 11:00 – 21:30 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,2,高雄市,鳳山區
頑皮族寵物美容/寵物店/鳳山寵物美容/高雄寵物美容/ 寵物SPA/無關籠住宿,830台灣高雄市鳳山區建國路二段120號,07 776 3720,https://instagram.com/wanpizu_168?igshid=OGQ5ZDc2ODk2ZA==,4.6,239,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,2,高雄市,鳳山區
海瓏王水族貓狗,830台灣高雄市鳳山區中山西路232號,07 710 6909,https://facebook.com/hlw990103/?locale2=zh_TW,4.3,677,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,2,高雄市,鳳山區
微笑寵物生活館☆高雄寵物住宿☆鳳山寵物住宿☆大寮寵物住宿☆寵物美容,830台灣高雄市鳳山區誠德街66號,07 703 0616,https://zh-tw.facebook.com/%E5%BE%AE%E7%AC%91%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-183104138394349/,4.7,14,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,2,高雄市,鳳山區
PET QBEQ 寵物犬服。雜貨（預約制,830台灣高雄市鳳山區民生路68號,0980 090 207,https://www.petqbeq.com.tw/,5,50,,2,高雄市,鳳山區
羊咩咩寵物生活館,830台灣高雄市鳳山區文藝街170號,0926 717 366,https://zh-tw.facebook.com/YangMieMiepetworld/,5,99,星期一: 13:00 – 21:00 | 星期二: 13:00 – 21:00 | 星期三: 休息 | 星期四: 13:00 – 21:00 | 星期五: 13:00 – 21:00 | 星期六: 休息 | 星期日: 13:00 – 21:00,2,高雄市,鳳山區
娃娃寵物生活館,830台灣高雄市鳳山區五甲一路198號,07 746 5637,,4.7,48,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,2,高雄市,鳳山區
咪嚕咕寵物,830台灣高雄市鳳山區王生明路68號,0966 470 110,,5,4,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 休息 | 星期日: 休息,2,高雄市,鳳山區
真愛寵物美容,830台灣高雄市鳳山區自強一路214號,07 841 8701,,4.4,93,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 18:30 | 星期日: 休息,2,高雄市,鳳山區
頑皮族寵物店,831台灣高雄市大寮區鳳屏一路195號,07 702 7126,,4.2,269,星期一: 09:00 – 22:30 | 星期二: 09:00 – 22:30 | 星期三: 09:00 – 22:30 | 星期四: 09:00 – 22:30 | 星期五: 09:00 – 22:30 | 星期六: 09:00 – 22:30 | 星期日: 09:00 – 22:30,2,高雄市,鳳山區
寶貝王寵物 spa 澡堂 / 寵物美容 / 草本 spa / 奶泡 spa /約旦死海泥spa/鳳山寵物美容/大寮寵物美容/中山東路寵物美容/鳳林路寵物美容/瑞竹路寵物美容/本店無提供貓咪美容服務/預約制,830台灣高雄市鳳山區鳳東路79號,0902 050 400,https://www.facebook.com/babyking0902050400,4.8,45,星期一: 09:00 – 18:00 | 星期二: 休息 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,2,高雄市,鳳山區
毛毛之家寵物沙龍/寵物洗澡/狗貓洗澡/狗狗洗澡/貓咪洗澡,830台灣高雄市鳳山區北忠街301巷1號,07 735 4577,https://facebook.com/maomaos.pet,4.9,38,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,2,高雄市,鳳山區
百分百寵物生活館 寵物美容(鳳屏店) 獸醫師開的寵物店,831台灣高雄市大寮區鳳屏一路35號,07 702 1192,https://www.pet100pa.com/index,4.8,1024,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,鳳山區
魯旦寵物鳥園,830台灣高雄市鳳山區大東二路161號,0928 795 333,,4.5,64,星期一: 11:30 – 21:30 | 星期二: 休息 | 星期三: 11:30 – 21:30 | 星期四: 11:30 – 21:30 | 星期五: 11:30 – 21:30 | 星期六: 11:30 – 21:30 | 星期日: 11:30 – 21:30,2,高雄市,鳳山區
御鑫湘貓舍,830台灣高雄市鳳山區建國路三段249號2樓,0915 059 561,,,,,2,高雄市,鳳山區
小確幸寵物美容工坊,830台灣高雄市鳳山區南京路148號,07 763 3003,https://m.facebook.com/profile.php?id=550359675029692&ref=bookmarks,4.9,36,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,高雄市,鳳山區
慈慈公主寵物店,830台灣高雄市鳳山區中山東路290巷12號,,,5,1,星期一: 08:30 – 17:00 | 星期二: 08:30 – 17:00 | 星期三: 08:30 – 17:00 | 星期四: 08:30 – 17:00 | 星期五: 08:30 – 17:00 | 星期六: 08:30 – 17:00 | 星期日: 08:30 – 17:00,2,高雄市,鳳山區
東森寵物 大寮鳳林店,831台灣高雄市大寮區鳳林三路137號,07 782 7776,http://www.oscar-pet.com.tw/,4.5,489,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,鳳山區
熊寶貝寵物用品有限公司,830台灣鳳山區中山西路276號,07 710 5227,,,,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,高雄市,鳳山區
汪福寵物澡堂,830台灣高雄市鳳山區瑞竹路75號,07 799 2869,,5,43,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,2,高雄市,鳳山區
丹晅寵物沙龍旅館,830台灣高雄市鳳山區海涵492號,0956 562 960,,5,43,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,2,高雄市,鳳山區
愛spa寵物澡堂（光榮街2館）,830台灣高雄市鳳山區光榮街5號,0905 598 955,,5,1,,2,高雄市,鳳山區
狗妹妹寵物沙龍,830台灣高雄市鳳山區五權路25號,07 743 9788,https://www.facebook.com/%E7%8B%97%E5%A6%B9%E5%A6%B9%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-157000947762192/?view_public_for=157000947762192,4.8,30,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 休息,2,高雄市,鳳山區
安安寵物澡堂,830台灣高雄市鳳山區光復路175號號 1 樓,07 799 0959,,4.9,7,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 休息 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,高雄市,鳳山區
Yoyo Dream Pet Home SPA 有夢想寵物工作室 「預約制、洗澡美容、皮毛保養、SPA水療按摩」,830台灣高雄市鳳山區代德二街45號,,https://www.instagram.com/yoyodream_pet_spa?igsh=MWs4cjc1ZWQybHZzYQ%3D%3D&utm_source=qr,4.9,32,,2,高雄市,鳳山區
啊財那裡寵物沙龍,830台灣高雄市鳳山區大東二路143號,07 719 7799,https://m.facebook.com/richthere/,4.8,108,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,2,高雄市,鳳山區
法拉利寵物美容館（南正店）,830台灣高雄市鳳山區南正二路135號 號,07 768 7005,https://www.facebook.com/pages/%E6%B3%95%E6%8B%89%E5%88%A9%E5%AF%B5%E7%89%A9%E9%A4%A8/153132641422912,4.2,67,星期一: 休息 | 星期二: 09:30 – 20:30 | 星期三: 09:30 – 20:30 | 星期四: 09:30 – 20:30 | 星期五: 09:30 – 20:30 | 星期六: 09:30 – 20:30 | 星期日: 休息,2,高雄市,鳳山區
佳寶寵物館,830台灣高雄市鳳山區鳳頂路428號,07 792 8815,https://www.facebook.com/%E4%BD%B3%E5%AF%B6%E5%AF%B5%E7%89%A9%E9%A4%A8-228585457161887/,4.4,22,星期一: 09:30 – 20:00 | 星期二: 09:30 – 20:00 | 星期三: 休息 | 星期四: 09:30 – 20:00 | 星期五: 09:30 – 20:00 | 星期六: 09:30 – 20:00 | 星期日: 休息,2,高雄市,鳳山區
翔贊鸚鵡鳥寶貝｜高雄鸚鵡專賣｜高雄龍貓專賣｜龍貓｜鸚鵡飼料用品｜龍貓用品店,83146台灣高雄市大寮區民族路305號,07 703 3085,http://facebook.com/SZParrots,4.9,198,星期一: 休息 | 星期二: 13:30 – 20:30 | 星期三: 13:30 – 20:30 | 星期四: 13:30 – 20:30 | 星期五: 13:30 – 20:30 | 星期六: 15:00 – 20:30 | 星期日: 15:00 – 20:30,5,高雄市,鳳山區
呼嚕踏踏貓舍,830台灣高雄市鳳山區文化西路34號,0987 802 552,https://www.facebook.com/profile.php?id=61556218292396&mibextid=LQQJ4d,4.9,118,星期一: 13:00 – 22:00 | 星期二: 13:00 – 22:00 | 星期三: 13:00 – 22:00 | 星期四: 13:00 – 22:00 | 星期五: 13:00 – 22:00 | 星期六: 13:00 – 22:00 | 星期日: 13:00 – 22:00,2,高雄市,鳳山區
貓御殿,830台灣高雄市鳳山區林森路257號,07 815 6326,,4.8,11,,2,高雄市,鳳山區
史帝分寵物美容,830台灣高雄市鳳山區中山東路64-3號1樓,07 740 7186,,4.9,63,星期一: 休息 | 星期二: 08:30 – 17:30 | 星期三: 08:30 – 17:30 | 星期四: 08:30 – 17:30 | 星期五: 08:30 – 17:30 | 星期六: 08:30 – 17:30 | 星期日: 08:30 – 17:30,2,高雄市,鳳山區
艾咪寵物專業剪藝,830台灣高雄市鳳山區三民路224號,07 742 0569,,4.8,9,星期一: 10:30 – 20:30 | 星期二: 10:30 – 20:30 | 星期三: 休息 | 星期四: 10:30 – 20:30 | 星期五: 10:30 – 20:30 | 星期六: 10:30 – 20:30 | 星期日: 休息,2,高雄市,鳳山區
寵物派對,830台灣高雄市鳳山區自由路165-1號,07 710 1715,https://www.facebook.com/Sunny20181118/,4.8,34,星期一: 09:30 – 18:00 | 星期二: 09:30 – 18:00 | 星期三: 休息 | 星期四: 09:30 – 18:00 | 星期五: 09:30 – 18:00 | 星期六: 09:30 – 18:00 | 星期日: 09:30 – 18:00,2,高雄市,鳳山區
快樂狗寵物澡堂,830042台灣高雄市鳳山區新強路79號,0958 970 104,http://www.facebook.com/happydog0958970104,4,4,星期一: 休息 | 星期二: 10:00 – 17:30 | 星期三: 休息 | 星期四: 10:00 – 17:30 | 星期五: 10:00 – 17:30 | 星期六: 10:00 – 17:30 | 星期日: 休息,2,高雄市,鳳山區
貓狗大棧寵物百貨-仁武鳳仁店,814台灣高雄市仁武區鳳仁路95之15號,07 371 2388,https://catndog.com.tw/,5,61,星期一: 10:30 – 22:30 | 星期二: 10:30 – 22:30 | 星期三: 10:30 – 22:30 | 星期四: 10:30 – 22:30 | 星期五: 10:30 – 22:30 | 星期六: 10:30 – 22:30 | 星期日: 10:30 – 22:30,2,高雄市,鳳山區
杜魯爸爸寵物美容（LINE預約制）,830台灣高雄市鳳山區建國路三段267巷30號,,https://www.facebook.com/profile.php?id=100091363740049,5,31,,2,高雄市,鳳山區
Q瑪寵物沙龍 鳳松館 - 貓狗SPA洗澡 造型課程、指甲修剪 寵物住宿、美容師證照教學,830台灣高雄市鳳山區鳳松路179號,0905 933 876,,5,64,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,鳳山區
D調貓舍,832台灣高雄市林園區漁港路77之13號,0906 066 060,https://lin.ee/LXvNpXS,4.8,4,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,高雄市,林園區
東森寵物 高雄林園東店,832台灣高雄市林園區東林東路28號1樓,07 642 5770,https://www.etipets.com/,4.6,328,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,林園區
百分百寵物生活館 寵物美容(鳳林店) 獸醫師開的寵物店,832台灣高雄市林園區鳳林路一段39號,07 641 0998,https://www.pet100pa.com/news,4.8,271,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,林園區
