id,name,address,phone,website,is_cosmetic,is_funeral,is_hospital,is_live,is_boarding,is_park,is_product,is_shelter,city,district,lat,lon,rating,rating_count,business_hours,has_emergency,support_small_dog,support_medium_dog,support_large_dog,support_cat,support_bird,support_rodent,support_reptile,support_other,supported_pet_types,is_pet_type_inferred,additional_info,created_at,updated_at
3513,"小小貓動物醫院 (Little Kitten Clinic)",104臺灣臺北市中山區朱崙街91號1樓,"02 2533 7529",https://littlekittenclinic.booknow.com.tw/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.80,398,"{"friday": "11:00 – 18:30", "monday": "11:00 – 18:30", "sunday": "休息", "tuesday": "11:00 – 18:30", "saturday": "11:00 – 18:30", "thursday": "11:00 – 18:30", "wednesday": "休息"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:54.674375","2025-05-21 17:04:08.495315"
3514,聖地牙哥動物醫院,106臺灣臺北市大安區羅斯福路三段65號3樓之一,"02 2364 3458",,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,3.90,90,"{"friday": "13:30 – 21:00", "monday": "13:30 – 21:00", "sunday": "休息", "tuesday": "13:30 – 21:00", "saturday": "14:00 – 16:30", "thursday": "13:30 – 21:00", "wednesday": "13:30 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:54.993097","2025-05-21 17:04:08.860051"
3515,路米動物醫院,104臺灣臺北市中山區建國北路二段89號,"02 7756 5218",https://lumi.vet/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.10,235,"{"friday": "10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00", "monday": "10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00", "sunday": "10:00 – 19:00", "tuesday": "10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00", "saturday": "10:00 – 19:00", "thursday": "10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00", "wednesday": "10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:55.668029","2025-05-21 17:04:09.578173"
3516,維東尼動物醫院,106臺灣臺北市大安區建國南路一段358號,"02 2709 0123",,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.70,178,"{"friday": "12:00 – 17:00, 18:00 – 21:00", "monday": "12:00 – 17:00, 18:00 – 21:00", "sunday": "12:00 – 17:00, 18:00 – 21:00", "tuesday": "12:00 – 17:00, 18:00 – 21:00", "saturday": "12:00 – 17:00, 18:00 – 21:00", "thursday": "12:00 – 17:00, 18:00 – 21:00", "wednesday": "12:00 – 17:00, 18:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:56.018009","2025-05-21 17:04:16.531321"
3517,"Aurora Animal Hospital",106臺灣臺北市大安區建國南路二段31號,"02 2784 8211",https://www.aurora-animal-hospital.org/doctors,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.60,412,"{"friday": "09:30 – 12:30, 13:00 – 17:00, 17:30 – 20:30", "monday": "09:30 – 12:30, 13:00 – 17:00, 17:30 – 20:30", "sunday": "休息", "tuesday": "09:30 – 12:30, 13:00 – 17:00, 17:30 – 20:30", "saturday": "09:30 – 12:30", "thursday": "09:30 – 12:30, 13:00 – 17:00, 17:30 – 20:30", "wednesday": "09:30 – 12:30, 13:00 – 17:00, 17:30 – 20:30"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:56.385609","2025-05-21 17:04:10.327850"
3518,恩孺動物診所,100臺灣臺北市中正區金山南路一段92號1樓,"02 2394 2821",http://azu.com.tw/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.00,81,"{"friday": "13:00 – 19:00", "monday": "13:00 – 19:00", "sunday": "休息", "tuesday": "13:00 – 19:00", "saturday": "09:30 – 15:00", "thursday": "13:00 – 19:00", "wednesday": "休息"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:56.720586","2025-05-21 17:04:10.694345"
3519,古德動物醫院,108臺灣臺北市萬華區西園路二段194號,"02 2308 8986",https://www.facebook.com/%E5%8F%A4%E5%BE%B7%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-105070909576866/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.30,234,"{"friday": "13:00 – 17:30, 18:30 – 21:00", "monday": "13:00 – 17:30, 18:30 – 21:00", "sunday": "休息", "tuesday": "13:00 – 17:30, 18:30 – 21:00", "saturday": "13:00 – 17:30, 18:30 – 21:00", "thursday": "13:00 – 21:00", "wednesday": "13:00 – 17:30, 18:30 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:57.053547","2025-05-21 17:04:11.073268"
3520,正吉動物醫院,116臺灣臺北市文山區羅斯福路五段47-1號,"02 2934 7505",http://fvh.gotdns.com/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.70,70,"{"friday": "10:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00", "monday": "14:00 – 18:00, 19:00 – 21:00", "sunday": "19:00 – 21:00", "tuesday": "10:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00", "saturday": "10:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00", "thursday": "10:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00", "wednesday": "10:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:57.389767","2025-05-21 17:04:11.471935"
3521,傑翔動物醫院,103臺灣臺北市大同區民權西路270之2號,"02 2557 3343",https://www.facebook.com/%E5%82%91%E7%BF%94%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-119087131454068/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.60,109,"{"friday": "09:00 – 21:00", "monday": "09:00 – 21:00", "sunday": "休息", "tuesday": "09:00 – 21:00", "saturday": "09:00 – 21:00", "thursday": "09:00 – 21:00", "wednesday": "09:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:57.744408","2025-05-21 17:04:11.826331"
3522,"樂田動物醫院 (台北院)",106臺灣臺北市大安區建國南路一段161號1樓,"02 2778 5580",https://www.love-field.com/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.50,70,"{"friday": "10:00 – 17:00", "monday": "10:00 – 21:00", "sunday": "休息", "tuesday": "10:00 – 21:00", "saturday": "10:00 – 17:00", "thursday": "10:00 – 21:00", "wednesday": "10:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:58.051868","2025-05-21 17:04:12.196424"
3523,寵樂動物醫院,106臺灣臺北市大安區文昌街89號,"02 2708 7967",https://www.facebook.com/peteden168/?ref=aymt_homepage_panel,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.70,178,"{"friday": "11:00 – 12:30, 13:30 – 21:00", "monday": "11:00 – 12:30, 13:30 – 21:00", "sunday": "休息", "tuesday": "11:00 – 12:30, 13:30 – 21:00", "saturday": "11:00 – 12:30, 13:30 – 21:00", "thursday": "11:00 – 12:30, 13:30 – 21:00", "wednesday": "11:00 – 12:30, 13:30 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:58.392896","2025-05-21 17:04:12.557507"
3524,華遠動物醫院,10491臺灣臺北市中山區長春路336號,"02 2713 1187",,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.80,259,"{"friday": "11:00 – 21:00", "monday": "11:00 – 21:00", "sunday": "休息", "tuesday": "11:00 – 21:00", "saturday": "11:00 – 21:00", "thursday": "11:00 – 21:00", "wednesday": "11:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:58.709589","2025-05-21 17:04:12.910361"
3525,"太僕動物醫院 龍江院 台北24小時重症加護醫院/狗貓夜間急診/ICU氧氣病房/骨科手術/內視鏡/心臟/透析洗腎/高壓氧/犬貓輸血",104臺灣臺北市中山區龍江路260號,"02 2517 0902",http://topvet.topet.net/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,3.90,799,"{"friday": "00:00 - 24:00", "monday": "00:00 - 24:00", "sunday": "00:00 - 24:00", "tuesday": "00:00 - 24:00", "saturday": "00:00 - 24:00", "thursday": "00:00 - 24:00", "wednesday": "00:00 - 24:00"}",1,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:59.018204","2025-05-21 17:04:13.259116"
3526,永春動物醫院(24h重症急診中心),110臺灣臺北市信義區忠孝東路五段424號,"02 8789 8849",http://yongchunvet.com/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,2.90,272,"{"friday": "00:00 - 24:00", "monday": "00:00 - 24:00", "sunday": "00:00 - 24:00", "tuesday": "00:00 - 24:00", "saturday": "00:00 - 24:00", "thursday": "00:00 - 24:00", "wednesday": "00:00 - 24:00"}",1,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:59.660971","2025-05-21 17:04:13.964737"
3527,伊甸園動物醫院,10465臺灣臺北市中山區北安路554巷33號1樓,"02 8509 2579",http://eden-vet.com/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,3.70,1186,"{"friday": "00:00 - 24:00", "monday": "00:00 - 24:00", "sunday": "00:00 - 24:00", "tuesday": "00:00 - 24:00", "saturday": "00:00 - 24:00", "thursday": "00:00 - 24:00", "wednesday": "00:00 - 24:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:57:59.973943","2025-05-21 17:04:14.322145"
3528,永新動物醫院,103臺灣臺北市大同區重慶北路三段185號,"02 2598 2889",,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.70,63,{},0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:00.312068","2025-05-21 17:04:14.676553"
3529,"杜克動物醫院-夜間急診/24小時住院照護-動物寵物醫院獸醫 24小時夜間住院急診(台北大安)貓狗寵物內科 骨科 外科 齒科 復健 寵物重症術後照護 術前檢查 心臟超音波 老犬照顧 評價推薦 PTT",10675臺灣臺北市大安區和平東路三段117號1樓,"02 8732 4789",https://www.dukevetclinic.com.tw/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.40,399,"{"friday": "00:00 – 09:00, 09:30 – 12:00, 13:00 – 17:00, 18:00 – 00:00", "monday": "00:00 – 09:00, 09:30 – 12:00, 13:00 – 17:00, 18:00 – 00:00", "sunday": "09:30 – 12:00, 13:00 – 17:00, 18:00 – 00:00", "tuesday": "00:00 – 09:00, 09:30 – 12:00, 13:00 – 17:00, 18:00 – 00:00", "saturday": "00:00 – 09:00, 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:00", "thursday": "00:00 – 09:00, 09:30 – 12:00, 13:00 – 17:00, 18:00 – 00:00", "wednesday": "00:00 – 09:00, 09:30 – 12:00, 13:00 – 17:00, 18:00 – 00:00"}",1,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:00.670687","2025-05-21 17:04:15.041371"
3530,布達羊急診動物醫院,111020臺灣臺北市士林區忠誠路一段102號,"02 2834 1119",http://www.boulderyard24.com/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,3.90,381,"{"friday": "00:00 - 24:00", "monday": "00:00 - 24:00", "sunday": "00:00 - 24:00", "tuesday": "00:00 - 24:00", "saturday": "00:00 - 24:00", "thursday": "00:00 - 24:00", "wednesday": "00:00 - 24:00"}",1,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:01.013932","2025-05-21 17:04:15.403150"
3531,"全國動物醫院 台北分院",11494臺灣臺北市內湖區舊宗路一段30巷13號,"02 8791 8706",https://www.vet.com.tw/store_detail.php?Key=3,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.00,401,"{"friday": "00:00 - 24:00", "monday": "00:00 - 24:00", "sunday": "00:00 - 24:00", "tuesday": "00:00 - 24:00", "saturday": "00:00 - 24:00", "thursday": "00:00 - 24:00", "wednesday": "00:00 - 24:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:01.321742","2025-05-21 17:04:15.773457"
3532,"板橋維納斯動物醫院 全預約制 務必請事先電話聯繫 ","請先, 電話聯繫 請勿直接到現場, No. 105號中山路一段板橋區新北市臺灣 220","02 2964 9250",,0,0,1,1,0,0,0,0,新北市,板橋區,NULL,NULL,4.10,208,"{"friday": "00:00 - 24:00", "monday": "00:00 - 24:00", "sunday": "00:00 - 24:00", "tuesday": "00:00 - 24:00", "saturday": "00:00 - 24:00", "thursday": "00:00 - 24:00", "wednesday": "00:00 - 24:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:01.667476","2025-05-21 17:05:28.984990"
3533,東宏動物醫院,10491臺灣臺北市中山區吉林路432號,"02 2595 7366",https://www.mypetvet.com.tw/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,3.90,140,"{"friday": "09:00 – 12:00, 14:00 – 21:00", "monday": "09:00 – 12:00, 14:00 – 21:00", "sunday": "休息", "tuesday": "09:00 – 12:00, 14:00 – 21:00", "saturday": "09:00 – 12:00, 14:00 – 21:00", "thursday": "09:00 – 12:00, 14:00 – 21:00", "wednesday": "09:00 – 12:00, 14:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:02.324045","2025-05-21 17:04:16.929421"
3534,"~約診制~ 寵物預防醫學暨中西醫治療 - 和 動物醫院 He Veterinary Hospital ( 帰国証明書業務-辦理寵物回國證明)",110臺灣臺北市信義區基隆路一段115號1F,"0907 232 272",,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.40,46,{},0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:02.639826","2025-05-21 17:04:17.285259"
3535,人人愛動物醫院,105臺灣臺北市松山區延吉街46-3號,"02 2577 8182",,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.60,422,"{"friday": "09:00 – 21:00", "monday": "09:00 – 21:00", "sunday": "休息", "tuesday": "09:00 – 21:00", "saturday": "09:00 – 21:00", "thursday": "09:00 – 21:00", "wednesday": "09:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:03.289011","2025-05-21 17:04:18.020573"
3536,"長青動物醫院 急診科分院 急診請來電 ",103臺灣臺北市大同區長安西路289-1號,"02 2559 1793",http://www.egah.com.tw/auto_page.aspx?id=qqqjw7pzw9n2e,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.70,47,"{"friday": "13:00 – 23:00", "monday": "13:00 – 23:00", "sunday": "13:00 – 23:00", "tuesday": "13:00 – 23:00", "saturday": "13:00 – 23:00", "thursday": "13:00 – 23:00", "wednesday": "13:00 – 23:00"}",1,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:03.626179","2025-05-21 17:04:18.389611"
3537,"安晴動物醫院 (林森院)",10491臺灣臺北市中山區林森北路506號,"02 2521 7758",https://lihi.cc/deMAE,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.60,343,{},0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:03.948318","2025-05-21 17:04:18.768951"
3538,台大星光動物醫院(預約制),110臺灣臺北市信義區莊敬路325巷23號1樓,"02 2758 2738",https://starlightah.com/,0,0,1,1,0,0,0,0,臺北市,中正區,NULL,NULL,4.90,106,"{"friday": "10:30 – 20:00", "monday": "12:00 – 20:00", "sunday": "休息", "tuesday": "10:30 – 20:00", "saturday": "10:30 – 18:00", "thursday": "10:30 – 18:00", "wednesday": "10:30 – 20:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:04.961392","2025-05-21 17:04:19.878465"
3539,皇家動物醫院,103臺灣臺北市大同區民族西路226號,"02 2596 0937",https://www.facebook.com/OSDCL?mibextid=LQQJ4d,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.40,175,"{"friday": "14:00 – 18:00, 19:00 – 22:00", "monday": "11:00 – 18:00, 19:00 – 22:00", "sunday": "11:00 – 18:00, 19:00 – 22:00", "tuesday": "14:00 – 18:00, 19:00 – 22:00", "saturday": "11:00 – 18:00, 19:00 – 22:00", "thursday": "11:00 – 18:00, 19:00 – 22:00", "wednesday": "11:00 – 18:00, 19:00 – 22:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:06.257815","2025-05-21 17:04:21.349307"
3540,全民連鎖動物醫院總院,"103臺灣臺北市大同區民生西路247 249號","02 2553 0371",,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.60,22,{},0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:06.583428","2025-05-21 17:04:21.697698"
3541,吉米犬貓專科醫院,10491臺灣臺北市中山區林森北路649號,"02 2585 5991",,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.60,242,"{"friday": "10:00 – 20:00", "monday": "10:00 – 20:00", "sunday": "10:00 – 12:00", "tuesday": "10:00 – 20:00", "saturday": "10:00 – 20:00", "thursday": "休息", "wednesday": "10:00 – 20:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:06.919319","2025-05-21 17:04:22.056324"
3542,米亞動物醫院|中山區動物心臟病治療|口腔雷射|復健雷射|複雜性疾病諮詢|動物醫院推薦|寵物健康諮詢,104臺灣臺北市中山区民权东路二段57號1樓,"02 2592 3556",,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.50,115,"{"friday": "10:00 – 12:00, 15:00 – 19:30", "monday": "10:00 – 12:00, 15:00 – 19:30", "sunday": "10:00 – 12:00", "tuesday": "10:00 – 12:00, 15:00 – 19:30", "saturday": "10:00 – 12:00, 15:00 – 19:30", "thursday": "休息", "wednesday": "10:00 – 12:00, 15:00 – 19:30"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:07.232038","2025-05-21 17:04:22.424978"
3543,恩萊動物醫院,111臺灣臺北市士林區承德路四段294號1樓,"02 2888 2468",,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.80,202,"{"friday": "09:30 – 20:30", "monday": "09:30 – 20:30", "sunday": "09:30 – 20:30", "tuesday": "09:30 – 20:30", "saturday": "09:30 – 20:30", "thursday": "09:30 – 20:30", "wednesday": "09:30 – 20:30"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:07.552053","2025-05-21 17:04:22.779581"
3544,汎亞動物醫院,111臺灣臺北市士林區承德路四段183號,"02 2882 6655",http://www.panasia-vet.com/,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.30,427,"{"friday": "10:00 – 12:30, 14:00 – 21:00", "monday": "10:00 – 12:30, 14:00 – 21:00", "sunday": "休息", "tuesday": "10:00 – 12:30, 14:00 – 21:00", "saturday": "10:00 – 18:00", "thursday": "10:00 – 12:30, 14:00 – 21:00", "wednesday": "10:00 – 12:30, 14:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:07.866834","2025-05-21 17:04:23.143256"
3545,大業動物醫院,111臺灣臺北市士林区延平北路五段314號1樓,"02 2810 7070",,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.20,49,"{"friday": "10:00 – 21:00", "monday": "10:00 – 21:00", "sunday": "休息", "tuesday": "10:00 – 21:00", "saturday": "10:00 – 18:00", "thursday": "10:00 – 21:00", "wednesday": "10:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:08.869451","2025-05-21 17:04:24.214944"
3546,皇合動物醫院,104臺灣臺北市中山區建國北路三段121號,"02 2518 3325",https://www.facebook.com/profile.php?id=100077697543084,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.90,40,"{"friday": "10:00 – 18:00", "monday": "10:00 – 18:00", "sunday": "休息", "tuesday": "10:00 – 18:00", "saturday": "10:00 – 14:00", "thursday": "10:00 – 18:00", "wednesday": "10:00 – 18:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:09.243675","2025-05-21 17:04:24.547547"
3547,大晶動物醫院,104034臺灣臺北市中山區農安街72號,"02 2597 0625",,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.50,86,"{"friday": "10:00 – 12:00, 14:00 – 20:00", "monday": "10:00 – 12:00, 14:00 – 20:00", "sunday": "休息", "tuesday": "10:00 – 12:00, 14:00 – 20:00", "saturday": "休息", "thursday": "10:00 – 20:00", "wednesday": "10:00 – 12:00, 14:00 – 20:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:09.557552","2025-05-21 17:04:24.898343"
3548,唯安動物醫院,111臺灣臺北市士林區承德路四段18號1樓,"02 2885 1695",,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.30,55,"{"friday": "10:00 – 12:00, 14:00 – 21:00", "monday": "10:00 – 12:00, 14:00 – 21:00", "sunday": "休息", "tuesday": "10:00 – 12:00, 14:00 – 21:00", "saturday": "10:00 – 12:00, 14:00 – 21:00", "thursday": "10:00 – 12:00, 14:00 – 21:00", "wednesday": "10:00 – 12:00, 14:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:09.880309","2025-05-21 17:04:25.279306"
3549,社子動物醫院,111臺灣臺北市士林區延平北路五段191號,"02 2816 5355",,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.00,52,"{"friday": "11:00 – 13:00, 14:00 – 20:30", "monday": "11:00 – 13:00, 14:00 – 20:30", "sunday": "休息", "tuesday": "11:00 – 13:00, 14:00 – 20:30", "saturday": "11:00 – 13:00, 14:00 – 18:00", "thursday": "11:00 – 13:00, 14:00 – 20:30", "wednesday": "11:00 – 13:00, 14:00 – 20:30"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:10.201872","2025-05-21 17:04:25.639183"
3550,吉林動物醫院,10491臺灣臺北市中山區吉林路121-1號,"02 2564 2010",,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.20,28,"{"friday": "10:00 – 20:00", "monday": "10:00 – 20:00", "sunday": "休息", "tuesday": "10:00 – 20:00", "saturday": "09:00 – 17:00", "thursday": "10:00 – 20:00", "wednesday": "10:00 – 20:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:10.538329","2025-05-21 17:04:25.978665"
3551,達文西犬貓專科動物醫院,10491臺灣臺北市中山區民生東路二段7號号,"02 2521 2205",,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,5.00,3,{},0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:10.866963","2025-05-21 17:04:26.356986"
3552,101台北貓醫院,10491臺灣臺北市中山區建國北路三段101號,"02 2509 1101",https://www.facebook.com/profile.php?id=100076070024023,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.60,305,"{"friday": "10:30 – 12:30, 14:00 – 21:00", "monday": "10:30 – 12:30, 14:00 – 21:00", "sunday": "10:30 – 12:30, 14:00 – 18:00", "tuesday": "10:30 – 12:30, 14:00 – 21:00", "saturday": "10:30 – 12:30, 14:00 – 21:00", "thursday": "10:30 – 12:30, 14:00 – 21:00", "wednesday": "10:30 – 12:30, 14:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:11.190783","2025-05-21 17:04:26.739287"
3553,"Brave Vet Exotic Animal Veterinary Hospital","號 No, No. 227民權西路大同區臺北市臺灣 103","02 2599 3907",,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,3.70,3,{},0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:11.833103","2025-05-21 17:04:27.468835"
3554,康寧動物醫院,108臺灣臺北市萬華區長沙街二段157號,"02 2383 1528",,0,0,1,1,0,0,0,0,臺北市,萬華區,NULL,NULL,4.30,275,"{"friday": "10:00 – 12:30, 13:00 – 21:00", "monday": "10:00 – 12:30, 13:00 – 21:00", "sunday": "休息", "tuesday": "10:00 – 12:30, 13:00 – 21:00", "saturday": "10:00 – 12:30, 13:00 – 20:00", "thursday": "10:00 – 12:30, 13:00 – 21:00", "wednesday": "10:00 – 12:30, 13:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:12.178311","2025-05-21 17:04:27.831816"
3555,昌展動物醫院,111臺灣臺北市士林區延平北路六段160號,"02 2816 9197",,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.10,60,"{"friday": "10:00 – 13:00, 15:00 – 21:30", "monday": "10:00 – 13:00, 15:00 – 21:30", "sunday": "休息", "tuesday": "10:00 – 13:00, 15:00 – 21:30", "saturday": "10:00 – 13:00, 15:00 – 21:30", "thursday": "10:00 – 13:00, 15:00 – 21:30", "wednesday": "10:00 – 13:00, 15:00 – 21:30"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:12.872018","2025-05-21 17:04:28.541790"
3556,復生動物醫院,10491臺灣臺北市中山區民生東路一段78號,"02 2564 3940",https://zh-tw.facebook.com/pages/category/Medical-Company/%E5%BE%A9%E7%94%9F%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-694586850563811/,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.20,63,"{"friday": "09:30 – 21:00", "monday": "09:30 – 21:00", "sunday": "09:30 – 12:00", "tuesday": "09:30 – 21:00", "saturday": "09:30 – 21:00", "thursday": "09:30 – 21:00", "wednesday": "09:30 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:13.272213","2025-05-21 17:04:28.887101"
3557,台愛動物醫院,111臺灣臺北市士林區中正路629號,"02 8811 5729",https://www.facebook.com/%E5%8F%B0%E6%84%9B%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-139284296139789/,0,0,1,1,0,0,0,0,臺北市,大同區,NULL,NULL,4.60,101,"{"friday": "12:00 – 21:00", "monday": "休息", "sunday": "休息", "tuesday": "12:00 – 21:00", "saturday": "12:00 – 21:00", "thursday": "12:00 – 21:00", "wednesday": "12:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:13.626938","2025-05-21 17:04:29.248690"
3558,美加璦動物醫院,10475臺灣臺北市中山區龍江路443巷1之2號1樓,"02 2505 4989",https://www.facebook.com/MJIAH,0,0,1,1,0,0,0,0,臺北市,中山區,NULL,NULL,4.90,87,"{"friday": "09:00 – 12:00, 14:00 – 21:00", "monday": "09:00 – 12:00, 14:00 – 21:00", "sunday": "休息", "tuesday": "09:00 – 12:00, 14:00 – 21:00", "saturday": "09:00 – 12:00, 14:00 – 21:00", "thursday": "休息", "wednesday": "09:00 – 12:00, 14:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:58:14.309555","2025-05-21 17:04:30.022277"
