店名,地址,電話,網站,評分,評分數量,營業時間,城市,區域
貓格里拉 - 貓旅館 - 貓住宿 - Cat Hotel & Goods,"10樓之3, No. 76號復興南路一段大安區台北市台灣 106",02 8773 3503,https://www.thecathotel.tw/,4.9,155,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,桃園市,復興區
貓語花香私房貓旅/ 台北微風廣場對面,10491台灣台北市中山區復興南路一段36之2號2樓,02 8772 8376,http://www.catvilla.com.tw/,4.9,51,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,桃園市,復興區
小花貓 貓宿 貓咪住宿 貓咪旅館 寵物旅館,116台灣台北市文山區景興路223號,02 2933 8515,https://www.facebook.com/notes/%E5%B0%8F%E8%8A%B1%E8%B2%93-%E8%B2%93%E5%AE%BF-cats-pajamas-hostel/%E5%B0%8F%E8%8A%B1%E8%B2%93-%E8%B2%93%E5%AE%BF%E8%B3%87%E8%A8%8A%E6%95%B4%E7%90%86%E7%BD%AE%E9%A0%82%E6%96%87180815%E7%89%88/1280771521943661/,4.8,57,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 休息 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,桃園市,復興區
有間貓旅精品度假中心 A-House Traveler -貓咪住宿|寵物旅館|貓咪行為訓練|諮詢|台北松山區|民生社區,105032台灣台北市松山区南京东路五段137號二樓,02 2396 3963,https://www.a-housetraveler.com/,5,318,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,桃園市,復興區
宅貓旅館🥰中山館,10469台灣台北市中山區民生東路二段3號,02 2521 8488,http://www.cat-hotel.com.tw/,5,271,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,桃園市,復興區
喵喵屋貓咪旅館,"3樓, No. 618號八德路四段松山區台北市台灣 105",02 2763 6300,https://www.facebook.com/miauwoo,4.7,125,星期一: 12:00 – 20:30 | 星期二: 12:00 – 20:30 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:30 | 星期五: 12:00 – 20:30 | 星期六: 12:00 – 20:30 | 星期日: 12:00 – 20:00,桃園市,復興區
日巷貓旅｜貓旅館｜寵物旅館｜行李寄放,11568台灣台北市南港區南港路一段287巷2弄6號1樓,0905 050 700,https://sunalley6.wixsite.com/cathotel,5,76,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,桃園市,復興區
THE CAT 貓・旅店｜貓旅館·寵物美容,106台灣台北市大安區信義路四段293號2樓,,https://www.instagram.com/,4.9,97,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,桃園市,復興區
貓室友 Catroommate 貓旅館 台北貓住宿,11159台灣台北市士林區文林路512-1號1樓,0989 935 571,http://www.cat-roommate.com/,4.9,127,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,桃園市,復興區
三毛寵物旅館/三毛寵物美容/貓咪住宿/狗狗美容/狗狗洗澡,234台灣新北市永和區中和路421巷3弄1號1樓,02 2925 8933,https://somemore-pet.com.tw/,4.6,365,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,桃園市,復興區
有毛公寓Apt.Meow｜貓咪專門旅館,105台灣台北市松山區八德路四段649號2樓,02 2746 6707,https://aptmeow.tw/,4.9,51,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,桃園市,復興區
城市貓旅 City Cat 貓旅館/純貓美容,103台灣台北市大同區長安西路254號2樓,02 2552 7056,http://www.cathotel.tw/,4.8,256,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,桃園市,復興區
Neko house 享窩窩貓旅工作室,"1f No. 10號, 長江路一段136巷板橋區新北市台灣 220",0963 477 721,http://starhousecat.com/,5,347,星期一: 08:30 – 22:30 | 星期二: 08:30 – 22:30 | 星期三: 08:30 – 22:30 | 星期四: 08:30 – 22:30 | 星期五: 08:30 – 22:30 | 星期六: 08:30 – 22:30 | 星期日: 08:30 – 22:30,桃園市,復興區
巧PetPet寵物精品旅館,234台灣新北市永和區得和路82號,02 2942 8882,https://www.ciaopetpet.com/,4.7,87,"星期一: 11:00 – 21:00 | 星期二: 11:00 – 14:00, 18:00 – 20:00 | 星期三: 11:00 – 14:00, 18:00 – 20:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00",桃園市,復興區
啪啾寵物旅館Pet-Chi Doggy Hotel,234台灣新北市永和區永貞路53號1,02 2928 2951,https://www.facebook.com/LovePetChi,4.8,24,星期一: 休息 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,桃園市,復興區
金狗錐狗狗寵物旅館（預約制）小型犬安親住宿、狗狗美容,105台灣台北市松山區南京東路五段163-4號,02 2749 4873,https://www.facebook.com/105885414560021/posts/130438382104724/?extid=ZJOZ242l9TrCRuqG&d=n,5,58,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,桃園市,復興區
LIKE 寵物旅館,247台灣新北市蘆洲區三民路593號1樓,02 8283 2222,https://www.facebook.com/share/1BZX9YqZ6h/,4.7,77,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,桃園市,復興區
Tiere堤柇 寵物住宿/寵物SPA,220台灣新北市板橋區文聖街194號1F,02 2250 1377,https://zh-tw.facebook.com/tiere.pethotel/,4.6,252,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,桃園市,復興區
逗格寵物旅館DogoHotel,10491台灣台北市中山區雙城街49巷9-6號1樓,02 2586 7771,,5,139,星期一: 08:00 – 19:30 | 星期二: 08:00 – 19:30 | 星期三: 08:00 – 19:30 | 星期四: 08:00 – 19:30 | 星期五: 08:00 – 19:30 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,桃園市,復興區
狗窩窩愛犬旅社(寵物旅館/狗狗美容/狗狗住宿/寵物安親/狗狗洗澡),105台灣台北市松山区民生东路五段137巷2-5號1樓,02 2766 6185,https://www.facebook.com/WoofinnDogHotel/,4.7,75,星期一: 08:00 – 21:00 | 星期二: 08:00 – 21:00 | 星期三: 08:00 – 21:00 | 星期四: 08:00 – 21:00 | 星期五: 08:00 – 21:00 | 星期六: 08:00 – 21:00 | 星期日: 08:00 – 21:00,桃園市,復興區
胖狗屋寵物旅館,234台灣新北市永和區永貞路85號,02 2928 0365,http://www.pangohouse.com/,4.8,69,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,桃園市,復興區
家裡寵物旅館-幼幼館,"1樓, No. 195號長安東路二段中山區台北市台灣 10490",02 2731 9200,https://www.facebook.com/homedoghotel195,4.9,121,"星期一: 10:00 – 12:00, 13:30 – 20:00 | 星期二: 10:00 – 12:00, 13:30 – 20:00 | 星期三: 10:00 – 12:00, 13:30 – 20:00 | 星期四: 10:00 – 12:00, 13:30 – 20:00 | 星期五: 10:00 – 12:00, 13:30 – 20:00 | 星期六: 10:00 – 12:00, 13:30 – 20:00 | 星期日: 10:00 – 12:00, 13:30 – 20:00",桃園市,復興區
跑跑跳寵物旅館&寵物美容沙龍&高雄寵物旅館&楠梓寵物旅館,811台灣高雄市楠梓區東昌街23號,0912 722 022,https://lin.ee/bELPdiM,4.8,63,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 16:30,高雄市,楠梓區
LaiDua寵物美容＆寵物住宿（安親、貓咪寄宿、高雄寵物住宿）,811台灣高雄市楠梓區土庫一路10號,0971 757 031,https://www.facebook.com/laiduapetspahotel,4.9,50,星期一: 11:00 – 18:30 | 星期二: 11:00 – 18:30 | 星期三: 11:00 – 18:30 | 星期四: 11:00 – 18:30 | 星期五: 11:00 – 18:30 | 星期六: 11:00 – 18:30 | 星期日: 11:00 – 18:30,高雄市,楠梓區
丹鄰寵物沙龍坊｜毛孩沙龍｜汪喵旅館｜訂房採預約制｜寵物旅館｜寵物美容,811台灣高雄市楠梓區樂群路198號,0908 548 888,https://www.facebook.com/profile.php?id=61555062695941,5,88,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 17:00,高雄市,楠梓區
撼寶寶寵物新生活館/楠梓狗安親住宿&貓住宿/低壓住宿,811台灣高雄市楠梓區樂群路259號,0928 931 183,https://www.facebook.com/Darlinghanhan,4.9,13,星期一: 15:00 – 19:00 | 星期二: 15:00 – 19:00 | 星期三: 15:00 – 19:00 | 星期四: 15:00 – 19:00 | 星期五: 15:00 – 19:00 | 星期六: 休息 | 星期日: 休息,高雄市,楠梓區
貝貝窩寵物沙龍/狗貓住宿/spa（楠梓）,811台灣高雄市楠梓區大學二十一路237巷6號,07 364 7667,https://m.facebook.com/bellebearhouse/,4.8,72,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 休息 | 星期日: 休息,高雄市,楠梓區
綠棧道寵物旅館沙龍,811台灣高雄市楠梓區興楠路27號,0909 811 983,,4.7,113,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,高雄市,楠梓區
單身狗寵物旅館美容、貓旅館、鼠兔住宿,813台灣高雄市左營區榮總路513號,07 310 6136,https://reurl.cc/6Nbnmb,5,501,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,高雄市,楠梓區
小蕃薯犬貓美容旅店,811台灣高雄市楠梓區德賢路248巷11弄7號,0973 700 157,https://m.facebook.com/%E5%B0%8F%E8%95%83%E8%96%AF%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-1615578985415961/,4.8,172,星期一: 09:30 – 17:00 | 星期二: 休息 | 星期三: 09:30 – 17:00 | 星期四: 09:30 – 17:00 | 星期五: 09:30 – 17:00 | 星期六: 09:30 – 17:00 | 星期日: 09:30 – 17:00,高雄市,楠梓區
汪了個喵寵物美容住宿 - 犬貓美容SPA、皮膚調理、犬貓安親,811台灣高雄市楠梓區卓越路159號,0978 300 829,,5,14,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,高雄市,楠梓區
相浴寵物沙龍 & 犬貓住宿 ( 預約制 ),811台灣高雄市楠梓區惠豐街190號,0989 137 701,https://www.facebook.com/%E7%9B%B8%E6%B5%B4%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-107477234194640/,5,12,星期一: 10:00 – 17:30 | 星期二: 10:00 – 17:30 | 星期三: 休息 | 星期四: 10:00 – 17:30 | 星期五: 10:00 – 17:30 | 星期六: 10:00 – 17:30 | 星期日: 10:00 – 17:30,高雄市,楠梓區
懶洋洋寵物沙龍(犬貓住宿、安親官方Line預約制),811台灣高雄市楠梓區大學三十一街173號,0971 235 039,https://www.instagram.com/zxp950434?igsh=MWQ4am1pMjIzZ2QxMg==&utm_source=qr,5,64,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,高雄市,楠梓區
米特寵物美容旅店（寵物美容/住宿/安親）Meet Pet Grooming Salon & Hotel,811台灣高雄市楠梓區惠正街145號,0916 922 982,https://www.facebook.com/meetahuang/,5,28,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,高雄市,楠梓區
寵悠活-鮮食宿-寵物旅館 寵物美容 寵物安親 寵物百貨 短期長期寵物住宿,813台灣高雄市左營區部後街10-1號,07 588 6964,https://www.hotelpet8.com/,5,150,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,高雄市,楠梓區
自遊自宅寵物旅館,813台灣高雄市左營區文學路655號,0978 730 215,https://www.instagram.com/gogo_free2023/,5,33,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,高雄市,楠梓區
吉弄寵物沙龍 ( 楠梓寵物美容丨毛孩沙龍丨日托安親丨官方Line預約 ),811台灣高雄市楠梓區大學南路993號,0901 360 283,https://www.facebook.com/profile.php?id=61553121102485&mibextid=ZbWKwL,5,25,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,高雄市,楠梓區
GO Pro寵物旅館-住宿美容,807台灣高雄市三民區民族一路782-8號,0912 390 822,https://www.facebook.com/GO-Pro%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-%E4%BD%8F%E5%AE%BF%E7%BE%8E%E5%AE%B9-1941510372808211/,4.7,131,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,高雄市,楠梓區
Kuma's熊樣寵物旅館,804台灣高雄市鼓山區明誠三路600號,07 552 8511,https://www.facebook.com/kuma600/,4.7,122,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,高雄市,楠梓區
多野樂旅館 Dogether Hotel－寵物友善旅館〡寵物美容〡寵物泳池,811台灣高雄市楠梓區興楠路385號,07 351 0222,https://bit.ly/3AtV6lG,4.5,378,,高雄市,楠梓區
寵の領域 寵物精品美容&寵物旅館,811台灣高雄市楠梓區右昌街807號,07 363 2885,https://www.facebook.com/%E5%AF%B5%E3%81%AE%E9%A0%98%E5%9F%9F-%E5%AF%B5%E7%89%A9%E7%B2%BE%E5%93%81%E7%BE%8E%E5%AE%B9%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-109509297198953/?ref=pages_you_manage,2.6,9,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,高雄市,楠梓區
Just Love就是愛寵物精品旅館,813023台灣高雄市左營區新庄仔路409號,07 350 5553,https://www.facebook.com/JustLovePet/,4.9,109,星期一: 09:30 – 19:30 | 星期二: 09:30 – 19:30 | 星期三: 09:30 – 19:30 | 星期四: 09:30 – 19:30 | 星期五: 09:30 – 19:30 | 星期六: 09:30 – 19:30 | 星期日: 09:30 – 19:30,高雄市,楠梓區
My Dog 寵物美容．住宿,807台灣高雄市三民區民族一路525號,07 350 1623,https://www.facebook.com/mydogpetgrooming2020/,4.9,78,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,高雄市,楠梓區
森富寵物生活館/高雄合法寵物美容住宿推薦,807台灣高雄市三民區明賢街42號,07 350 1217,,4.6,82,星期一: 09:30 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 09:30 – 19:00,高雄市,楠梓區
初心寵物美容沙龍-精緻剪/Spa/皮毛護理/狗狗住宿/安親,81361台灣高雄市左營區重信路391號,07 350 3355,https://line.me/R/ti/p/@hjm6115s,4.7,90,星期一: 09:30 – 19:00 | 星期二: 09:30 – 19:00 | 星期三: 09:30 – 19:00 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 休息,高雄市,楠梓區
扭扭貓屋🐈🐾-高雄左營│高雄貓咪旅館│高雄貓咪住宿│高雄貓咪美容│左營貓住宿/美容推薦,813台灣高雄市左營區重清路256號,,https://wrigglecat256.com.tw/,5,96,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 休息 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,高雄市,楠梓區
貓奴貓旅館｜高雄左營純貓住宿｜左營貓咪咖啡廳｜到府照顧｜貓咪洗澡｜品種貓舍,813台灣高雄市左營區文自路164號,07 350 7749,https://www.facebook.com/100093196668677,5,229,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,高雄市,楠梓區
貓頭目貓咪旅館/預約制/單純貓咪住宿/,813台灣高雄市左營區重吉路18號,,,5,84,,高雄市,楠梓區
日光寵物旅館🐾貓旅🐾純貓住宿🐾鼠兔寄宿,814台灣高雄市仁武區大正路312號,0989 312 032,https://www.facebook.com/profile.php?id=61559296175740&mibextid=ZbWKwL,5,35,"星期一: 11:30 – 15:30, 19:00 – 22:00 | 星期二: 11:30 – 15:30, 19:00 – 22:00 | 星期三: 11:30 – 15:30, 19:00 – 22:00 | 星期四: 11:30 – 15:30, 19:00 – 22:00 | 星期五: 11:30 – 15:30, 19:00 – 22:00 | 星期六: 11:30 – 15:30, 19:00 – 22:00 | 星期日: 11:30 – 15:30, 19:00 – 22:00",高雄市,楠梓區
貓家貓旅館｜左營貓住宿｜左營貓美容｜高雄貓住宿｜高雄貓美容,813台灣高雄市左營區重上街145號,07 962 3186,https://www.lovecathotel.com.tw/,5,27,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,高雄市,楠梓區
睦眠貓舍｜貓咪用品｜貓咪住宿｜貓咪培育｜,807台灣高雄市三民區金山路178號,0906 609 202,https://mumian.com.tw/,5,21,星期一: 休息 | 星期二: 13:00 – 19:00 | 星期三: 13:00 – 19:00 | 星期四: 13:00 – 19:00 | 星期五: 13:00 – 19:00 | 星期六: 13:00 – 19:00 | 星期日: 13:00 – 19:00,高雄市,楠梓區
愛沐貓旅,"14號, 民生一路新興區高雄市台灣 800",07 222 2589,http://www.enjoycathotel.com.tw/,4.8,164,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,高雄市,楠梓區
喵窩貓旅,820台灣高雄市岡山區大仁北路121巷1弄29-2號,0973 257 810,https://www.facebook.com/pages/category/Pet-Service/%E5%96%B5%E7%AA%A9%E8%B2%93%E6%97%85-Meow-112118603889476/,4.8,21,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,高雄市,楠梓區
露娜寵物旅館,807台灣高雄市三民區義昌路42號,0910 315 065,,4.6,81,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,高雄市,楠梓區
毛有所思Furry Thinker ｜貓旅館｜寵物行為教育（完全預約制）,807台灣高雄市三民區察哈爾一街9號,07 322 2525,https://www.facebook.com/furrythinker/,4.9,75,,高雄市,楠梓區
捲一圈貓旅館專門Cat&Hotel,807台灣高雄市三民區十全一路2號,07 322 2019,https://m.facebook.com/yonocathotel/,4.3,9,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 休息,高雄市,楠梓區
阿毛寵物旅店 A Mou Pet House,814台灣高雄市仁武區仁勇東巷230號,07 375 9522,http://amou-pethouse.com.tw/,5,15,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,高雄市,楠梓區
愛尼萌寵物旅館 狗貓 兔子寵物住宿 美容 安親,807台灣高雄市三民區建工路802號,07 395 0357,https://www.instagram.com/animal_pet_hotel802?igsh=YnkxeTg0bzYzaDE5&utm_source=qr,5,144,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,高雄市,楠梓區
哈基咪Hagimi寵物美容x住宿/左營區寵物美容推薦/高雄寵物美容推薦/狗狗住宿/貓咪住宿,813台灣高雄市左營區至聖路306號,0913 863 306,https://www.hagimi-petsalon.com.tw/,4.9,119,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,高雄市,左營區
毛毛 愛狗樂 寵物旅館__ 不關籠50坪超大遊戲空間,800台灣高雄市新興區林森一路187號2樓,07 238 5588,https://lin.ee/1drMcHC,5,200,星期一: 11:00 – 18:00 | 星期二: 11:00 – 18:00 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,高雄市,左營區
狗的窩 Golden World-寵物沙龍旅館,807台灣高雄市三民區遼寧三街93號,0966 958 600,,5,202,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,高雄市,左營區
豬窩寵物沙龍旅館Piggy,807台灣高雄市三民區興昌街26號,0981 878 661,https://www.instagram.com/piggyhouse99518?igsh=MWFueG52eXB2ejZ0bw==&utm_source=qr,5,71,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,高雄市,左營區
VV寵物旅館．美容 高雄寵物住宿/美容/長期住宿/老狗住宿/安寧照護,806台灣高雄市前鎮區梧州街30巷7號,0976 596 261,https://www.facebook.com/vvpet1?mibextid=ibOpuV,4.9,81,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,高雄市,左營區
達菲寵物沙龍·旅館,813台灣高雄市左營區至真路155號,0968 655 686,,4.8,59,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,高雄市,左營區
妮可寵物沙龍&智元寵物美學苑 寵物美容/住宿/教學,813台灣高雄市左營區崇德路538號,0970 667 197,,4.8,17,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,高雄市,左營區
狗自在 不關籠/寵物旅館/安親最低價/手吹無烘箱,802台灣高雄市苓雅區凱旋二路61號,0971 325 210,,4.9,31,星期一: 08:00 – 21:00 | 星期二: 08:00 – 21:00 | 星期三: 08:00 – 21:00 | 星期四: 08:00 – 21:00 | 星期五: 08:00 – 21:00 | 星期六: 08:00 – 21:00 | 星期日: 08:00 – 21:00,高雄市,左營區
