店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域
寵返星球生命禮儀｜寵物火化｜專業禮儀團隊,251台灣新北市淡水區沙崙路13號17樓,0987 317 571,https://maotravel.tw/,3.7,3,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,台北市,士林區
24小時禮儀服務｜新北市推薦禮儀公司,241台灣新北市三重區仁政街,0978 583 699,,,,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台北市,士林區
汝果寵物生命會館,247台灣新北市蘆洲區水湳街394-8號7樓,02 2895 1334,https://www.ifspirit.com/,,,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台北市,士林區
毛孩寵物天堂,114台灣台北市內湖區康寧路一段64巷9號,0989 397 571,,,,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台北市,士林區
酉家寵物旅館,111台灣台北市士林區士東路18號1樓,02 2834 1296,http://yuepet2019.com.tw/,4.5,60,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台北市,士林區
信達犬貓專科醫院,111台灣台北市士林區華齡街22巷15弄5號,02 2881 2150,,4.1,15,,2,台北市,士林區
阿牛犬貓急診醫院,111台灣台北市士林區基河路238號1樓,02 2881 0478,https://anewanimalhospital.webnode.tw/,4.2,225,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台北市,士林區
東森寵物 三重三和店,241台灣新北市三重區三和路二段164號,02 2976 0125,http://www.etipets.com/,4.5,497,星期一: 11:00 – 23:00 | 星期二: 11:00 – 23:00 | 星期三: 11:00 – 23:00 | 星期四: 11:00 – 23:00 | 星期五: 11:00 – 23:00 | 星期六: 11:00 – 23:00 | 星期日: 11:00 – 23:00,2,台北市,士林區
朵好寵物沙龍,241台灣新北市三重區仁義街228巷3號,02 2857 5771,,4.9,23,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 17:00,2,台北市,士林區
Holypet台灣健康寵物,241台灣新北市三重區重陽路一段60巷19號,0989 648 036,https://www.holypet.com.tw/,4.9,68,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 休息 | 星期日: 休息,2,台北市,士林區
p'adore 寵物教養食育專校,114台灣台北市內湖區環山路二段141號1樓,02 2797 2097,https://www.padore.pet/,5,97,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,2,台北市,士林區
喵汪美安宿-天母旗艦館 犬貓寵物美容 | 安親住宿 | 溫水舒緩泳池 國寶寵物,111台灣台北市士林區中山北路七段20號,02 2872 1089,,5,81,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台北市,士林區
陽明山莊 寵物天堂,252台灣新北市三芝區16之6號,02 2637 2811,,4.6,82,,2,台北市,士林區
Peace Pet Salon 寵物美容.安親.住宿,111台灣台北市士林區天母東路50巷20-2號,02 2876 3325,https://www.instagram.com/peacepetsalon/,4.9,145,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台北市,士林區
貓室友 Catroommate 貓旅館 台北貓住宿,11159台灣台北市士林區文林路512-1號1樓,0989 935 571,http://www.cat-roommate.com/,4.9,130,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,2,台北市,士林區
東森寵物 士林文林店,111台灣台北市士林區文林路64號,02 2883 1362,http://www.etipets.com/,4.7,819,星期一: 13:00 – 00:00 | 星期二: 13:00 – 00:00 | 星期三: 13:00 – 00:00 | 星期四: 13:00 – 00:00 | 星期五: 13:00 – 00:00 | 星期六: 13:00 – 00:00 | 星期日: 13:00 – 00:00,2,台北市,士林區
Catus Studio 暗咪貓攝影棚（預約制）,241台灣新北市三重區長壽西街127號B1,0939 766 718,https://catusstudio127.wixsite.com/catusstudio,4.6,18,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台北市,士林區
窩寵物美容,111台灣台北市士林區天母東路8巷19弄1號1樓,,,5,19,星期一: 休息 | 星期二: 11:30 – 19:00 | 星期三: 11:30 – 19:00 | 星期四: 11:30 – 19:00 | 星期五: 11:30 – 19:00 | 星期六: 11:30 – 19:00 | 星期日: 休息,2,台北市,士林區
慧心生命禮儀社,220台灣新北市板橋區新海路421號,080 027 8294,,5,21,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台北市,士林區
喵了個汪寵物美容寵物住宿,112台灣台北市北投區中和街275號,02 2898 6300,https://www.meowawoof2023.com/,4.9,77,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台北市,北投區
王富美浪浪家園（導航請從承德路進入，並依狗園指示牌抵達）,112台灣台北市北投区承德路七段143巷&五分產業道路,0939 085 685,https://www.facebook.com/auntiewanglovedog,4.9,44,星期一: 09:00 – 17:30 | 星期二: 09:00 – 17:30 | 星期三: 09:00 – 17:30 | 星期四: 09:00 – 17:30 | 星期五: 09:00 – 17:30 | 星期六: 09:00 – 17:30 | 星期日: 09:00 – 17:30,2,台北市,北投區
東森寵物 北投中和店,112台灣台北市北投區中和街317號,02 2891 2103,http://www.etipets.com/,4.5,317,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台北市,北投區
樂悠寵物美容,112台灣台北市北投區裕民二路43號,02 2823 0871,,4.9,45,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,台北市,北投區
毛毛貓狗寵物生活館,112台灣台北市北投區懷德街12號,02 2828 2585,https://www.facebook.com/profile.php?id=61553456005033&mibextid=JRoKGi,5,64,星期一: 休息 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台北市,北投區
阿狗狗寵物美容,112台灣台北市北投區溫泉路3之1號,02 2891 5527,,4.8,18,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,2,台北市,北投區
伴生｜睦沐 寵物合作社,114台灣台北市內湖區金湖路30號,0900 497 755,https://www.banshengpet.com/,5,101,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,台北市,內湖區
🏥 內湖佳恩動物醫院｜台北動物醫院推薦・中獸醫・寵物針灸・復健專科,114台灣台北市內湖區成功路四段311號,02 2794 1290,https://www.facebook.com/vetinlife/?ref=aymt_homepage_panel&eid=ARDdcspWOHZi5UXfPuv4X5mJucoTDYdcBbyn81gAze35ggE86zWJubCKN58qV1sd5rchwbQrGLmIVaND,4.6,180,"星期一: 10:30 – 12:30, 13:30 – 20:00 | 星期二: 10:30 – 12:30, 13:30 – 20:00 | 星期三: 10:30 – 12:30, 13:30 – 19:00 | 星期四: 10:30 – 12:30, 13:30 – 20:00 | 星期五: 10:30 – 12:30, 13:30 – 20:00 | 星期六: 10:30 – 12:30, 13:30 – 19:00 | 星期日: 休息",2,台北市,內湖區
角落動物醫院-內湖犬貓心臟科/內外科/牙科｜寵物健康檢查｜貓狗皮膚病 心臟病治療,11457台灣台北市內湖區金湖路22號1樓,02 2792 6858,https://www.cornerah.com.tw/index.html,4.6,350,"星期一: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:30 | 星期二: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:30 | 星期三: 休息 | 星期四: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:30 | 星期五: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:30 | 星期六: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:30 | 星期日: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:30",2,台北市,內湖區
光點犬貓專科醫院 Spot Animal Hospital,114台灣台北市內湖區內湖路二段468及470號,02 2790 0180,https://spot-animal.com/,4.6,164,"星期一: 10:00 – 13:00, 14:00 – 20:00 | 星期二: 10:00 – 13:00, 14:00 – 20:00 | 星期三: 10:00 – 13:00, 14:00 – 20:00 | 星期四: 10:00 – 13:00, 14:00 – 20:00 | 星期五: 10:00 – 13:00, 14:00 – 20:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00",2,台北市,內湖區
卓媽媽狗場,114台灣台北市內湖區潭美街763號,0935 079 711,,4.8,112,,2,台北市,內湖區
Lunacat 貓咪認養中途宿舍（看貓預約制）,114台灣台北市內湖區成功路二段426巷23號,,http://www.facebook.com/Lunacat.hs/,5,23,,2,台北市,內湖區
毛孩日記寵物生活館,11485台灣台北市內湖區康寧路三段33號1 樓,02 2633 7667,https://www.facebook.com/maohidiary,4.8,37,星期一: 休息 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,2,台北市,內湖區
毛孩跑跑寵物生活館(可自取),114台灣台北市內湖區成功路四段192號15號樓之8,0906 543 292,https://shopee.tw/maoprince,5,3,星期一: 休息 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,2,台北市,內湖區
樂沐寵物沙龍,114台灣台北市內湖區文德路22巷9弄48-1號,02 2656 2378,https://lin.ee/lC7kQDe,4.8,139,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台北市,內湖區
拉住狗專業訓犬師,"1/Floor, No. 111五分街內湖區台北市台灣 114056",,https://www.logicaldogs.com/,5,95,星期一: 12:00 – 18:00 | 星期二: 12:00 – 18:00 | 星期三: 12:00 – 18:00 | 星期四: 12:00 – 18:00 | 星期五: 12:00 – 18:00 | 星期六: 休息 | 星期日: 休息,2,台北市,內湖區
WOOF DOG HOTEL,114台灣台北市內湖區南京東路六段Section 451巷23號,02 2795 2671,https://www.woofdoghotel.com.tw/,4.6,96,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,2,台北市,內湖區
日巷貓旅｜貓旅館｜寵物旅館｜行李寄放,11568台灣台北市南港區南港路一段287巷2弄6號1樓,0905 050 700,https://sunalley6.wixsite.com/cathotel,5,78,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台北市,南港區
甜心寵物舖,115台灣台北市南港區研究院路一段31號,02 2789 0101,,4.1,62,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,2,台北市,南港區
甜心寵物舖(昆陽小舖),11558台灣台北市南港區忠孝東路六段468號,02 2783 3800,https://m.facebook.com/SWEETSHOP.spa,4.6,88,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,2,台北市,南港區
萬安生命禮儀 臺北市立聯合醫院忠孝院區服務處 | 免費生命禮儀服務諮詢,11556台灣台北市南港區同德路87號B2,080 089 9999,https://www.wonann.com.tw/,5,210,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台北市,南港區
亞各特殊寵物醫院,115台灣台北市南港區研究院路一段101巷12號,02 2653 3636,https://ark.vet/,4.9,550,"星期一: 10:30 – 13:30, 15:00 – 19:00 | 星期二: 10:30 – 13:30, 15:00 – 21:00 | 星期三: 10:30 – 13:30, 15:00 – 21:00 | 星期四: 10:30 – 13:30, 15:00 – 21:00 | 星期五: 10:30 – 13:30, 15:00 – 21:00 | 星期六: 10:30 – 13:30, 15:00 – 21:00 | 星期日: 10:30 – 13:30, 15:00 – 21:00",2,台北市,南港區
Go go station 寵物美容,115台灣台北市南港區東新街108巷2號1樓,02 2652 2528,https://www.facebook.com/ruby0226522528/,4.8,57,星期一: 11:00 – 18:00 | 星期二: 11:00 – 18:00 | 星期三: 休息 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,2,台北市,南港區
Mamo walk 狗狗水中跑步.按摩.SPA,115台灣台北市南港區南港路三段175號,,https://www.facebook.com/mamowalk175,4.9,27,,2,台北市,南港區
千尋寵物美學工作室/狗狗美容,115台灣台北市南港區富康街26-1號,02 2788 6628,https://instagram.com/chien_pet?utm_medium=copy_link,5,80,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,台北市,南港區
寵物好事-貓の專門店(南港店),11575台灣台北市南港區忠孝東路五段982號,0979 077 077,https://happypet.com.tw/,4.9,27,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,台北市,南港區
狗狗好乖寵物旅館,115台灣台北市南港區玉成街4號,02 2783 5005,https://www.facebook.com/PerfectPawsHotel,4.6,72,星期一: 08:10 – 21:00 | 星期二: 08:10 – 21:00 | 星期三: 08:10 – 21:30 | 星期四: 08:10 – 21:00 | 星期五: 08:10 – 21:00 | 星期六: 08:10 – 21:00 | 星期日: 08:10 – 21:00,2,台北市,南港區
芯寶寵物樂園,308台灣新竹縣寶山鄉三峰路二段329巷56號,03 529 3399,https://www.sinbao.com.tw/,5,242,星期一: 09:00 – 23:30 | 星期二: 09:00 – 23:30 | 星期三: 09:00 – 23:30 | 星期四: 09:00 – 23:30 | 星期五: 09:00 – 23:30 | 星期六: 09:00 – 23:30 | 星期日: 09:00 – 23:30,2,台北市,南港區
狗玩家寵物沙龍,115台灣台北市南港區成福路178巷2號,02 2788 8807,https://www.facebook.com/%E7%8B%97%E7%8E%A9%E5%AE%B6%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-574407149594896/,4.8,31,星期一: 10:00 – 20:30 | 星期二: 10:00 – 20:30 | 星期三: 休息 | 星期四: 10:00 – 20:30 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:30 | 星期日: 10:00 – 20:30,2,台北市,南港區
南港禮儀服務,115台灣台北市南港區研究院路一段34號,02 2783 6723,http://nan-gang.com.tw/,5,29,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 休息 | 星期日: 休息,4,台北市,南港區
南港葬儀服務社,115台灣南港區台北市 南港區研究院路一段34號2樓,02 2783 6576,,5,1,,4,台北市,南港區
永久生命禮儀,116台灣台北市文山區辛亥路六段84號1樓,0916 377 333,http://permanent.com.tw/,5,21,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台北市,文山區
永生樹寵物美園,235台灣新北市中和區景新街302號,0981 069 060,https://forevertree.cc/,5,2,,2,台北市,文山區
集寵文旅。睡覺間 寵物安親||貓狗住宿|手做鮮食.零食-文山寵物住宿|寵物安親|寵物鮮食|寵物照護|寵物安養|寵物旅館|寵物美容,11645台灣台北市文山區木柵路二段27號,02 2939 8586,https://www.facebook.com/petlovehotel/,4.9,55,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,2,台北市,文山區
毛毛窩寵物精品旅館,116台灣台北市文山區景隆街48號,,,4.6,108,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台北市,文山區
寵到家-寵物到府服務（工作室）,116台灣台北市文山區景美街160號1樓,0908 727 057,,4.9,77,,2,台北市,文山區
貓大王寵物店,116台灣台北市文山區興德路42-1號,02 2935 3995,,4.6,54,星期一: 13:30 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 休息,2,台北市,文山區
台灣照生會貓狗119,116台灣台北市文山區羅斯福路五段39號,02 2932 2236,https://rink.cc/emh4t,4.5,2,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 10:00 – 17:00,2,台北市,文山區
小花貓 貓宿 貓咪住宿 貓咪旅館 寵物旅館,116台灣台北市文山區景興路223號,02 2933 8515,https://www.facebook.com/notes/%E5%B0%8F%E8%8A%B1%E8%B2%93-%E8%B2%93%E5%AE%BF-cats-pajamas-hostel/%E5%B0%8F%E8%8A%B1%E8%B2%93-%E8%B2%93%E5%AE%BF%E8%B3%87%E8%A8%8A%E6%95%B4%E7%90%86%E7%BD%AE%E9%A0%82%E6%96%87180815%E7%89%88/1280771521943661/,4.8,57,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 休息 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,2,台北市,文山區
Papa雞 寵物生活館,235台灣新北市中和區成功路99-1號,02 2926 7274,https://www.facebook.com/PaPa%E9%9B%9E-%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-110827847211494/,5,99,星期一: 休息 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台北市,文山區
LOVELY DOG 樂福犬,"後棟, No. 21號保儀路文山區台北市台灣 116",02 2936 0948,https://www.facebook.com/lovelydog999/,4.7,6,星期一: 休息 | 星期二: 休息 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,2,台北市,文山區
貓朋狗友,116台灣文山區興隆路四段211號,02 2936 1010,,4.8,57,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台北市,文山區
毛嶼 Pets wonderland,231台灣新北市新店區中興路二段221號1樓,0908 802 202,https://taplink.cc/mao.yu,4.4,13,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,2,台北市,文山區
