店名,地址,電話,網站,評分,評分數量,營業時間,城市,區域
東森寵物 大同承德店,103台灣台北市大同區承德路三段227號,02 2599 6763,https://www.etipets.com/,4.7,691,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台北市,大同區
Let’s Go 樂洗狗寵物美容,103台灣台北市大同區華亭街57號1樓,02 2556 9639,https://www.facebook.com/letsgopet2019/,4.8,54,星期一: 09:30 – 18:30 | 星期二: 09:30 – 18:30 | 星期三: 09:30 – 18:30 | 星期四: 09:30 – 18:30 | 星期五: 09:30 – 18:30 | 星期六: 09:30 – 18:30 | 星期日: 09:30 – 18:30,台北市,大同區
吳星慧 寵物美容spa館,"53之8號, 中山北路三段中山區台北市台灣 10461",02 2599 1549,https://www.facebook.com/wu88888/,4.8,18,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 休息 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,台北市,大同區
洛芙寵物旅館 Loft Dog Hotel,241台灣新北市三重區吉祥街6號,02 2857 7276,https://m.facebook.com/loftdoghotel/,4.5,87,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,台北市,大同區
晨光動物醫院,103台灣台北市大同區重慶北路二段47號,02 2558 3347,http://www.petline.com.tw/petline/cgi/index_factory.cgi?t=petfactory_view&ID=11028&R23=1000&PAGEMENU=2,4.8,284,星期一: 09:30 – 21:00 | 星期二: 09:30 – 21:00 | 星期三: 09:30 – 21:00 | 星期四: 09:30 – 21:00 | 星期五: 09:30 – 21:00 | 星期六: 09:30 – 21:00 | 星期日: 休息,台北市,大同區
皇良寵物生活館,103台灣台北市大同區承德路二段6號一樓,02 2555 5267,,3.3,10,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台北市,大同區
動物之家寵物生活館,241台灣新北市三重區集賢路26號,02 8287 0051,,,,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,台北市,大同區
凡賽爾賽鴿寵物鳥醫院,103台灣台北市大同区民族西路53號1樓,02 2586 9933,http://www.birds.com.tw/,4.3,1001,"星期一: 10:00 – 14:00, 16:00 – 20:00 | 星期二: 10:00 – 14:00, 16:00 – 20:00 | 星期三: 10:00 – 14:00, 16:00 – 20:00 | 星期四: 10:00 – 14:00, 16:00 – 20:00 | 星期五: 10:00 – 14:00, 16:00 – 20:00 | 星期六: 10:00 – 14:00, 16:00 – 18:00 | 星期日: 10:00 – 14:00, 16:00 – 18:00",台北市,大同區
卡哇伊寵物旅館,241台灣新北市三重區自強路二段20號,02 2980 9812,http://kawaiipet.com.tw/,4.3,96,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,台北市,大同區
不萊梅特殊寵物專科醫院,103台灣台北市大同區民權西路227號,02 2599 3907,https://www.facebook.com/Bravevetnew,4.4,815,"星期一: 10:00 – 12:30, 13:30 – 17:30, 18:30 – 20:00 | 星期二: 10:00 – 12:30, 13:30 – 17:30 | 星期三: 10:00 – 12:30, 13:30 – 17:30, 18:30 – 20:00 | 星期四: 10:00 – 12:30, 13:30 – 17:30, 18:30 – 20:00 | 星期五: 10:00 – 12:30, 13:30 – 17:30, 18:30 – 20:00 | 星期六: 10:00 – 12:30, 13:30 – 17:30, 18:30 – 20:00 | 星期日: 10:00 – 12:30, 13:30 – 17:30, 18:30 – 20:00",台北市,大同區
星沐精緻寵物美容-住宿安親|一對一|純手吹無烘箱|皮毛調理SPA|預約|台北松山區|松山機場,105台灣台北市松山區民權東路三段156號,02 2712 7709,https://www.facebook.com/profile.php?id=100089192907262&mibextid=LQQJ4d,5,71,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台北市,中山區
可麗貓旅 Cozy Pets Cats Hotel,10462台灣台北市中山區明水路672巷36號1樓,02 8502 3881,,4.9,28,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,台北市,中山區
東森寵物 大直北安店,104台灣台北市中山區北安路554巷31號1樓,02 2533 5086,https://www.etipets.com/,5,479,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,台北市,中山區
bibiQ puppy learning & care 狗狗幼兒園＆旅館,10491台灣台北市中山區樂群二路279號,,,4.4,25,,台北市,中山區
E&T寵物SPA,10491台灣台北市中山區樂群二路293號,02 8501 2819,https://www.facebook.com/ET-Dog-spa-1665805920327055/,4.7,29,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台北市,中山區
好時光寵物旅館,11490台灣台北市內湖區民權東路六段170號號 1F,02 8791 7135,https://www.goodtimeph.com/,4.3,371,星期一: 09:30 – 21:30 | 星期二: 09:30 – 21:30 | 星期三: 09:30 – 21:30 | 星期四: 09:30 – 21:30 | 星期五: 09:30 – 21:30 | 星期六: 09:30 – 21:30 | 星期日: 09:30 – 21:30,台北市,中山區
LULU寵物旅館/過年有空/陪同散步/代理鏟屎官/貓狗到府陪玩照護/毛小愛/加line諮詢,105台灣台北市松山區民生東路五段221號,0908 708 372,https://fluv.com/,5,20,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台北市,中山區
Hello寵物美容,105台灣台北市松山區民權東路三段121號,02 2547 1180,https://www.facebook.com/hello20091130/,4.8,27,星期一: 11:30 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:30 – 19:00 | 星期五: 11:30 – 19:00 | 星期六: 11:30 – 19:00 | 星期日: 11:30 – 19:00,台北市,中山區
愛犬小屋,105台灣台北市松山區民生東路五段36巷6弄 5之一號1樓,0927 191 100,https://www.facebook.com/%E6%84%9B%E7%8A%AC%E5%B0%8F%E5%B1%8B-120540405459795/?ti=as,4.6,7,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台北市,中山區
好日子寵物美容-寵物水中跑步機,10491台灣台北市中山區北安路458巷39號一樓,0926 026 347,https://www.facebook.com/profile.php?id=100083028176299,4.7,13,星期一: 10:30 – 19:30 | 星期二: 休息 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,台北市,中山區
犬居寵物沙龍,111台灣台北市士林區後港街162巷6號,0972 750 365,https://www.facebook.com/%E7%8A%AC%E5%B1%85%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-218833341581111/,5,23,星期一: 休息 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 18:30 | 星期日: 休息,台北市,中山區
高屋寵物 GAOGAOPET,104051台灣台北市中山區敬業一路128巷8號1樓,02 8501 5599,,4.9,28,星期一: 09:30 – 18:30 | 星期二: 09:30 – 18:30 | 星期三: 09:30 – 18:30 | 星期四: 09:30 – 18:30 | 星期五: 09:30 – 18:30 | 星期六: 09:30 – 18:30 | 星期日: 休息,台北市,中山區
麥麥寶貝寵物時尚工作坊,104台灣台北市中山區建國北路三段72號,02 2509 2729,,4.9,37,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,台北市,中山區
愛狗生活館,10491台灣台北市中山區民權東路二段71巷38號,02 2585 0708,http://tw.bid.yahoo.com/booth/Y8025681909,4.9,25,星期一: 13:30 – 21:00 | 星期二: 13:30 – 21:00 | 星期三: 13:30 – 21:00 | 星期四: 13:30 – 21:00 | 星期五: 13:30 – 21:00 | 星期六: 13:30 – 21:00 | 星期日: 休息,台北市,中山區
李老師 貓住宿/竉物旅館-只有貓,114台灣台北市内湖区成功路四段182巷8弄7號1樓,02 2634 1985,https://m.facebook.com/%E6%9D%8E%E8%80%81%E5%B8%AB%E6%84%9B%E8%B2%93%E6%88%BF-211833133002125/,4.7,20,星期一: 10:30 – 21:00 | 星期二: 10:30 – 21:00 | 星期三: 10:30 – 21:00 | 星期四: 10:30 – 21:00 | 星期五: 10:30 – 21:00 | 星期六: 10:30 – 21:00 | 星期日: 10:30 – 21:00,台北市,中山區
宅貓寓所貓旅館,235台灣新北市中和區中山路三段20號1樓,0939 999 560,https://www.home-cat-home.com.tw/,5,101,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台北市,中山區
星空貓旅,220台灣新北市板橋區長江路一段136巷10號,0900 615 571,https://m.facebook.com/starhousecat/,5,50,星期一: 09:30 – 22:00 | 星期二: 09:30 – 22:00 | 星期三: 09:30 – 22:00 | 星期四: 09:30 – 22:00 | 星期五: 09:30 – 22:30 | 星期六: 09:30 – 22:00 | 星期日: 09:30 – 22:00,台北市,中山區
日夜寵物照顧/好溝通好配合/寵物旅館預約/陪同就醫/加line諮詢毛小愛平台下單諮詢,115台灣台北市南港區八德路四段925號,,https://fluv.com/,5,20,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台北市,中山區
小客廳寵物旅館 The Living Room Pet Hotel,114台灣台北市內湖區成功路四段30巷19號,02 8791 8081,https://info033269.wixsite.com/thelivingroomtw,4.8,112,星期一: 08:15 – 21:00 | 星期二: 08:15 – 21:00 | 星期三: 08:15 – 21:00 | 星期四: 08:15 – 21:00 | 星期五: 08:15 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,台北市,中山區
慵懶貓,10460台灣台北市中山區新生北路三段82號,0980 551 151,https://taplink.cc/double.v.cat,4,87,,台北市,中山區
HOUSE CAFE,10491台灣台北市中山區德惠街4號1樓,02 2599 7058,https://www.facebook.com/HOUSE-CAFE-347111199333240/?modal=admin_todo_tour,4.5,628,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台北市,中山區
WOOF DOG HOTEL,114台灣台北市內湖區南京東路六段Section 451巷23號,02 2795 2671,https://www.woofdoghotel.com.tw/,4.5,85,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,台北市,中山區
寵物公園(林森店),10491台灣台北市中山區林森北路516號,02 2567 6551,http://www.wonderpet.asia/,4.8,842,星期一: 12:00 – 01:00 | 星期二: 12:00 – 01:00 | 星期三: 12:00 – 01:00 | 星期四: 12:00 – 01:00 | 星期五: 12:00 – 01:00 | 星期六: 12:00 – 01:00 | 星期日: 12:00 – 01:00,台北市,中山區
寵物公園(中山錦州店) - 專業寵物用品&寵物美容,104078台灣台北市中山區錦州街417號,02 2503 2626,https://www.wonderpet.asia/,5,516,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,台北市,中山區
寵物公園(吉林店) - 專業寵物用品&寵物美容,10491台灣台北市中山區吉林路111號,0902 028 586,https://www.wonderpet.asia/,4.7,636,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,台北市,中山區
HIGH PETS CLUB 真善美雅舍《推薦寵物美容》松山區寵物住宿安親寄宿 寵物造型美容 呂惠真寵物美容教學 寵物買賣 寵物旅館,105台灣台北市松山區八德路四段620號,02 2746 8558,https://www.highpets.club/,5,34,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,台北市,松山區
PetPlaza@寵物愛達人,105台灣台北市松山區八德路四段174號,02 2528 0127,https://www.facebook.com/petplazataipei2.0,4.8,127,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,台北市,松山區
翻肚肚澡堂（寵物美容／住宿／安親）,105台灣台北市松山區民生東路五段202-1號,02 2765 8131,https://www.facebook.com/profile.php?id=61558756547505,5,12,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 19:00,台北市,松山區
璽喵屋,105台灣台北市松山區八德路四段476號,02 2763 5033,,4.4,16,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台北市,松山區
逗貓坊·純貓店·貓旅館｜無麻醉安撫兇貓專科貓美容｜貓住宿｜貓洗澡｜貓剃毛｜貓精品｜台北,110台灣台北市信義區永吉路380號1樓,02 2768 6348,https://lin.ee/qof6j56A,4.9,190,星期一: 13:30 – 21:30 | 星期二: 13:30 – 21:30 | 星期三: 13:30 – 21:30 | 星期四: 13:30 – 21:30 | 星期五: 13:30 – 21:30 | 星期六: 13:30 – 21:30 | 星期日: 休息,台北市,松山區
宜家宜犬寵物精品館,105台灣台北市松山區八德路四段259號,02 2748 5660,https://www.facebook.com/familydogdog/,4.4,34,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,台北市,松山區
【小捲尾寵物精品美容＆SPA 】民生店,10586台灣台北市松山區健康路239號,02 2742 2526,https://j-tails.com/,4.6,134,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,台北市,松山區
咕咕G寵物城-松山門市,105台灣台北市松山區八德路四段512號1樓,02 2749 3233,,4.5,48,星期一: 11:00 – 21:30 | 星期二: 11:00 – 21:30 | 星期三: 11:00 – 21:30 | 星期四: 11:00 – 21:30 | 星期五: 11:00 – 21:30 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,台北市,松山區
PUFFY 寵物樂園,105台灣台北市松山區延吉街31號,02 2579 8588,https://lin.ee/uCKaxyT,3.9,62,星期一: 11:00 – 20:30 | 星期二: 11:00 – 20:30 | 星期三: 休息 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,台北市,松山區
毛寵沐 Mao Pet Salon,110台灣台北市信義區松山路333號1F,0903 030 372,https://mao-pet-salon.com/,5,51,星期一: 休息 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 休息,台北市,松山區
汪福寵物美容•旅館 Woof Pet Salon • Hotel,114台灣台北市內湖區文德路208巷20號,02 8751 2789,,5,41,星期一: 10:00 – 20:00 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台北市,松山區
CHIEN BON BON 寵物洗澎澎,105台灣台北市松山區健康路260號,02 2760 7766,https://www.facebook.com/chienbonbon2.0,4.7,153,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,台北市,松山區
我們好好（台北松山區寵物美容推薦／民生社區狗狗美容／寵物沙龍／狗狗洗澡剪毛／狗狗清耳朵剪指甲／狗狗按摩spa／大狗幼犬洗澡）,105台灣台北市松山區新中街50號,02 2766 0986,https://welovedog-ec.imarytech.com/app/?store=1,4.5,118,星期一: 休息 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 09:30 – 19:30 | 星期六: 09:30 – 20:00 | 星期日: 09:30 – 20:00,台北市,松山區
狗玩家寵物沙龍,115台灣台北市南港區成福路178巷2號,02 2788 8807,https://www.facebook.com/%E7%8B%97%E7%8E%A9%E5%AE%B6%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-574407149594896/,4.8,31,星期一: 10:00 – 20:30 | 星期二: 10:00 – 20:30 | 星期三: 休息 | 星期四: 10:00 – 20:30 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:30 | 星期日: 10:00 – 20:30,台北市,松山區
汪汪本舖,110047台灣台北市信義區松山路109號2樓,0976 885 567,https://puppystore.com.tw/,4.8,244,星期一: 休息 | 星期二: 13:00 – 21:00 | 星期三: 13:00 – 21:00 | 星期四: 13:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,台北市,松山區
新亞寵物醫院,105台灣台北市松山區延壽街330巷3號,02 2745 7119,https://www.facebook.com/pages/category/Hospital/%E6%96%B0%E4%BA%9E%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-125362644153983/,3.6,40,星期一: 11:00 – 21:30 | 星期二: 11:00 – 21:30 | 星期三: 11:00 – 21:30 | 星期四: 11:00 – 21:30 | 星期五: 11:00 – 21:30 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,台北市,松山區
Waikiki Pet Shop寵物美容精品,110台灣台北市信義區松德路289號,02 2726 3459,https://m.facebook.com/Waikiki-Pet-Shop%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E7%B2%BE%E5%93%81%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-227411293940387/,4.4,34,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,台北市,松山區
放放窩 Fun From Home,11072台灣台北市信義區忠孝東路四段559巷16弄21之1號,02 2764 0986,,4.3,84,星期一: 休息 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,台北市,松山區
夢工廠寵物美容學院（附設寵物美容部）,105台灣台北市松山區塔悠路36號,02 2753 0253,https://www.facebook.com/share/M1bV1Pyk48Ghcn5q/?mibextid=LQQJ4d,4.9,68,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,台北市,松山區
Afpet寵物洗浴概念館永春店線上預約@afpet001 - 台北松山後山埤(寵物美容 澡堂 剪毛 寵物洗澡 日式草本泥 寵物皮膚調理),110台灣台北市信義區中坡北路15巷5號,0978 282 598,https://www.facebook.com/afpetsalonno1,5,26,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台北市,松山區
狗使寵物美容,105台灣台北市松山區光復北路60巷13號,02 2577 8180,,4.8,60,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,台北市,松山區
呂惠真寵物美容學苑/靈犬寶貝站,105台灣台北市松山區吉祥路14號,02 2748 6166,https://www.highpets.club/,4.1,61,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台北市,松山區
寵物華爾滋 －台北大安區 (寵物按摩，寵物安親，寵物住宿，寵物美容，老犬照護) 旗艦店,106台灣台北市大安区安和路二段41號1樓,02 2711 7248,http://www.petswaltz.com/,5,68,星期一: 休息 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,台北市,松山區
I'm not pet 我不是寵物【台北寵物美容 台北寵物SPA 信義區寵物美容 信義區寵物SPA 信義區貓咪職人美容 信義區貓美容】,110台灣台北市信義區忠孝東路五段71巷11弄1號,02 2756 8805,https://www.facebook.com/imnotpet2021/,4.7,109,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台北市,松山區
寵物公園(健康店),105台灣台北市松山區健康路241號,02 2748 8500,http://www.wonderpet.asia/,4.7,364,星期一: 12:00 – 23:00 | 星期二: 12:00 – 23:00 | 星期三: 12:00 – 23:00 | 星期四: 12:00 – 23:00 | 星期五: 12:00 – 23:00 | 星期六: 12:00 – 23:00 | 星期日: 12:00 – 23:00,台北市,松山區
顧里(Guli)寵物到府服務工作室,106台灣台北市大安區四維路182巷16號7樓,0906 070 247,https://lin.ee/PQp2xU8,5,35,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台北市,大安區
唯依寵物美學沙龍 Wei E pet salon,106台灣台北市大安區基隆路二段162-4號,0966 413 330,https://lin.ee/h2bG9Q7,5,120,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,台北市,大安區
DYNASTY朝代狗狗沙龍&安親照護-狗狗美容|老犬照護|一對一服務|純手吹服務|台北大安區|六張犁捷運站,106033台灣台北市大安區基隆路二段232號,0910 198 875,https://www.instagram.com/dynastycorporation2024/,5,26,星期一: 09:30 – 19:00 | 星期二: 09:30 – 19:00 | 星期三: 09:30 – 19:00 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 09:30 – 19:00,台北市,大安區
狗尾草Furtail寵物美容｜動物醫院｜信義大安文山區,110台灣台北市信義區和平東路三段361號,02 2732 8636,https://www.furtail.com.tw/,4.9,359,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,台北市,大安區
Hello! Dream Park,"2樓, No. 12號忠孝東路四段216巷19弄大安區台北市台灣 106",02 2771 0555,https://www.facebook.com/Hello-Dream-Park-119196618144512/?fref=ts,4.8,27,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,台北市,大安區
afpet寵物洗浴概念館 旗艦東豐店,106台灣台北市大安區東豐街52-1號,02 2703 0707,,4.7,74,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,台北市,大安區
益生寵愛會館,106台灣台北市大安區和平東路二段265巷7號,02 2708 3289,http://www.maopet168.com.tw/,4.7,49,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,台北市,大安區
萬佳寵物店 - Pet’s salon,106台灣台北市大安區基隆路二段144巷2號,02 2739 8959,,4.9,8,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 休息 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,台北市,大安區
貓云殿,110台灣台北市信義區松仁路285號1樓,02 8786 7389,https://www.facebook.com/%E8%B2%93%E4%BA%91%E6%AE%BF-910222222462905/,4.8,99,星期一: 13:00 – 19:00 | 星期二: 13:00 – 19:00 | 星期三: 13:00 – 19:00 | 星期四: 13:00 – 19:00 | 星期五: 13:00 – 19:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台北市,大安區
MARS,106台灣台北市大安區和平東路三段127之1號,,,4.8,12,星期一: 13:00 – 23:00 | 星期二: 13:00 – 23:00 | 星期三: 13:00 – 23:00 | 星期四: 13:00 – 23:00 | 星期五: 13:00 – 23:00 | 星期六: 13:00 – 23:00 | 星期日: 13:00 – 23:00,台北市,大安區
